id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,region,pop14,popurban14,poprural14,clans
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436,0.042,-0.934,0.92,0,0,0,0,0,0,39925,0.446055261290323,0.843997588903226,0.164987220733333,2.14331220935484,0.215,0.254333333333333,0.374333333333333,0.345333333333333,2.76554262,2.90710280622222,0.9899233244,8.30533481125,0.838709677419355,0.709677419354839,0.833333333333333,0.741935483870968,0,0,0,0,35.9584695218728,32.5733133869875,33.5948044589347,35.4023370223817,0.37,0.52,0.68,0.55,1.02,1.06,0.86,0.62,1.25,1.17,0.98,0.98,0.53,0.66,0.73,0.57,12,37781,7183,30598,Hawiye
2,15,26,10,24,2,2,3,0,0,0,0,0,0,0,-0.235,-0.588,0.563,0.5,0,0,0,0,0,0,252201,0.327229914516129,0.517167669548387,1.39883560566667,2.49789277290323,0.364666666666667,0.381333333333333,0.369,0.292333333333333,2.5360318375,2.67203295933333,13.9883560566667,8.60385288444444,0.870967741935484,0.806451612903226,0.9,0.709677419354839,0,0,8,26,34.5273819831893,31.1075617979995,33.6529956880459,35.6503183156659,0.69,0.94,0.8,0.55,1.04,0.87,0.6,0.61,1.02,0.74,0.47,0.55,0.78,0.92,0.75,0.56,10,238655,61604,152241,Hawiye
3,2,4,2,4,0,0,0,0,0,0,0,0,0,0,-0.316,-0.274,0.118,-0.231,0,0,0,0,0,0,182275,0.494203130709677,0.616929951451613,1.1177914308,1.84638217077419,0.275,0.336666666666667,0.487666666666667,0.510666666666667,1.9150371315,1.73862077227273,3.3533742924,3.01251827863158,0.741935483870968,0.645161290322581,0.666666666666667,0.387096774193548,0,0,1,4,36.8022092107085,33.9916831596561,34.2802107639906,33.8953542349393,0.45,0.47,0.47,0.57,0.52,0.51,0.49,0.53,0.77,1.01,0.9,0.62,0.47,0.48,0.48,0.56,9,172485,34783,124702,Daarood
4,7,5,5,5,0,0,2,0,0,0,0,0,0,0,-0.351,-0.048,-0.437,0.131,0,0,0,0,0,0,187452,0.168180700645161,0.355536667419355,0.287163267333333,1.16483734370968,0.25,0.280333333333333,0.457666666666667,0.462666666666667,0.744800245714286,1.37770458625,1.722979604,2.77768905038462,0.774193548387097,0.741935483870968,0.833333333333333,0.580645161290323,0,0,2,5,36.8575739026934,33.5159677429449,34.2047225235027,32.793245969689,0.48,0.5,0.51,0.52,0.57,0.81,0.95,0.77,1.28,1.29,1.08,0.81,0.5,0.58,0.62,0.58,7,177384,30369,129015,Daarood
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.406,-0.439,-0.301,-0.119,0,0,0,0,0,0,59367,0.765684727129032,0.866913183548387,1.44845360833333,3.41842753864516,0.441666666666667,0.529333333333333,0.681666666666666,0.650666666666667,2.63735850455556,3.35928858625,4.345360825,9.63375033618182,0.709677419354839,0.741935483870968,0.666666666666667,0.645161290322581,0,0,0,0,31.9939004942855,28.9829674090542,28.8904149652332,30.4430349552212,0.54,0.53,0.72,1.13,0.51,0.53,0.5,0.52,0.83,1.09,1.18,0.95,0.53,0.53,0.67,0.98,9,56178,11483,44095,Daarood
6,9,29,6,24,1,2,2,3,0,0,0,0,0,0,0.108,-0.653,-0.03,0.172,0,0,0,0,0,0,333597,0.42606185916129,0.495276337096774,0.5206597634,1.80406542903226,0.285666666666667,0.341666666666667,0.572333333333333,0.563,1.88684537628571,1.91919580625,2.231398986,6.21400314444444,0.774193548387097,0.741935483870968,0.766666666666667,0.709677419354839,0,0,5,29,35.3315129604468,30.292234073209,30.9503580337502,30.3398308194324,0.52,0.56,0.82,0.97,1.04,1.21,1.07,0.91,1.31,1.3,1.11,0.91,0.65,0.72,0.88,0.96,5,315679,36576,258433,Reewin
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.577,-0.693,-0.863,0.362,0,0,0,0,0,0,102384,0.661455098193548,0.41034815116129,0.0951842541,0.850399990967742,0.141,0.135,0.188,0.189333333333333,1.86410073127273,1.41342140955556,0.407932517571429,2.19686664333333,0.645161290322581,0.709677419354839,0.766666666666667,0.612903225806452,0,0,0,0,42.0947094905996,41.2569859082545,41.9060420027566,43.0462550622972,0.77,1,1.62,1.93,0.66,0.95,1.15,1.11,1.48,1.41,1.17,0.82,0.74,0.99,1.5,1.72,1,96885,4243,92642,Dir
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,-0.607,0.149,0.543,0,0,0,0,0,0,224309,0.455285570967742,0.65706681083871,1.12756433333333,2.38332171193548,0.365,0.398333333333333,0.415,0.333,3.528463175,3.39484518933333,16.913465,8.20921923,0.870967741935484,0.806451612903226,0.933333333333333,0.709677419354839,0,0,0,0,33.0071419675828,29.9660075037688,31.5767054469831,34.1925662776312,0.43,0.67,0.85,0.72,1.1,0.91,0.62,0.62,1.32,1.16,0.92,0.98,0.6,0.73,0.79,0.7,12,212261,25295,164746,Hawiye
9,52,66,12,12,14,20,21,34,2,0,0,0,3,0,0.244,-0.604,0.038,0.607,0,0,0,0,0,0,1743895,0.795207419354839,1.09511045387097,1.4725919,2.3359444516129,0.364833333333334,0.389833333333333,0.392,0.312666666666667,6.1628575,5.65807067833333,22.0888785,12.0690463333333,0.870967741935484,0.806451612903226,0.933333333333333,0.806451612903226,37,6,27,66,33.767261975386,30.5367846508842,32.6148505675145,34.9214422966486,0.56,0.805,0.825,0.635,1.07,0.89,0.61,0.615,1.17,0.95,0.695,0.765,0.69,0.825,0.77,0.63,3,1650228,1280939,0,Hawiye
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.466,-0.238,-0.207,1.102,0,0,0,0,0,0,16360,0.0055078755483871,0,0.0104027965666667,1.08700578419355,0.126666666666667,0.127333333333333,0.133666666666667,0.133,0.0426860355,0,0.104027965666667,3.369717931,0.870967741935484,1,0.9,0.67741935483871,0,0,0,0,38.6092634464526,35.1546731023704,38.3740683233468,42.4541573984588,0.68,0.92,1.09,0.7,0.99,0.81,0.55,0.54,0.52,0.49,0.48,0.52,0.76,0.89,0.95,0.66,4,15481,4360,11121,Daarood
