id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,clans
11,1,9,1,9,0,0,0,0,0,0,0,0,0,0,0.518,-0.175,-0.516,-0.368,0,0,0,0,0,0,80500,3.86523928451613,2.4862069535,0,9.85659642857143e-05,0.257666666666667,0.220666666666667,0.214,0.245,11.982241782,6.78056441863636,0,0.002759847,0.67741935483871,0.633333333333333,1,0.964285714285714,0,0,1,9,35.5788365551969,42.2282718522979,40.6275955286608,37.6477525929039,0.64,0.78,0.6,0.82,0.5,0.6,0.8,0.66,0.34,0.32,0.31,0.29,0.61,0.74,0.65,0.78,Hawiye
12,14,16,6,7,5,8,1,1,0,0,0,0,2,0,-0.234,-1.158,-0.595,-0.339,0,0,0,0,0,0,255626,1.64642502935484,0.816969520966667,0.0334120831290323,0.000106946,0.243333333333333,0.209666666666667,0.189666666666667,0.193666666666667,4.63992508272727,3.501297947,0.2071549154,0.002994488,0.645161290322581,0.766666666666667,0.838709677419355,0.964285714285714,1,1,8,16,37.8773018042734,43.3917820681049,43.7465877919501,39.9463224503094,0.4,0.27,0.23,0.24,0.5,0.68,0.86,0.79,0.56,0.6,0.61,0.59,0.43,0.37,0.38,0.38,Hawiye
13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.463,-0.687,-0.74,-0.013,0,0,0,0,0,0,90329,1.80030663870968,2.66400045676667,0.120241460354839,0.0274670590714286,0.334333333333333,0.263333333333333,0.211,0.221666666666667,6.976188225,6.14769336176923,0.7454970542,0.1538155308,0.741935483870968,0.566666666666667,0.838709677419355,0.821428571428571,1,1,1,1,35.3822946476799,41.6131856215449,45.7270511608021,42.8309883369608,0.45,0.44,0.29,0.39,0.76,0.5,0.55,0.85,0.48,0.4,0.56,0.69,0.53,0.46,0.35,0.5,Daarood
14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.399,-1.35,0.341,-0.28,0,0,0,0,0,0,191282,1.24637043580645,0.718953220866667,0.112314558483871,0,0.103333333333333,0.105666666666667,0.104,0.111333333333333,1.60989514625,2.1568596626,0.6963502626,0,0.225806451612903,0.666666666666667,0.838709677419355,1,0,0,0,0,45.0086042275918,45.8919723495276,42.5951118847705,36.6978150861258,0.65,0.19,0.35,0.27,0.81,0.81,0.96,0.78,0.51,0.52,0.53,0.55,0.69,0.35,0.5,0.39,Dir
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597,-1.485,0.53,0.009,0,0,0,0,0,0,433200,2.48203415532258,0.474578875733333,1.32014394806452,0.179453160714286,0.204666666666667,0.175333333333333,0.152,0.169333333333333,3.20596078395833,1.779670784,5.11555779875,2.51234425,0.225806451612903,0.733333333333333,0.741935483870968,0.928571428571429,0,0,0,0,35.9985211819073,39.5884653304565,38.3639229809947,34.3180638500767,0.45,0.59,0.77,0.35,0.84,0.83,1.02,0.8,0.56,0.82,1.05,0.95,0.55,0.65,0.84,0.46,Dir
16,11,13,3,0,2,2,3,11,1,0,0,0,2,0,1.685,-0.304,-0.363,-0.293,0,0,0,1,1,0,510315,1.0432911213871,0.704306141133333,0.0459968859032258,0,0.140666666666667,0.142333333333333,0.146,0.151,1.54009641728571,5.2822960585,0.178237932875,0,0.32258064516129,0.866666666666667,0.741935483870968,1,2,1,5,13,39.493252895961,43.1929192103661,39.4383802720788,35.6116239834857,1.2,0.89,0.23,0.18,0.8,0.57,0.56,0.55,0.55,0.53,0.54,0.54,1.1,0.81,0.32,0.27,Daarood
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606,-0.096,-0.826,-0.488,0,0,0,0,0,0,118444,5.35481235290323,4.5073385689,0.0526232387096774,0,0.554333333333333,0.397,0.303,0.363666666666667,12.7691679184615,7.95412688629412,0.543773466666667,0,0.580645161290323,0.433333333333333,0.903225806451613,1,0,0,0,0,29.3775151691502,38.3285686509865,41.2174312272222,38.6300060472695,0.55,0.61,0.44,0.62,0.76,0.69,0.81,0.67,0.53,0.64,0.71,0.71,0.6,0.63,0.53,0.63,Hawiye
18,10,25,8,23,1,2,0,0,0,0,0,0,1,0,-0.441,-1.105,-0.687,-0.317,0,0,0,0,0,0,150283,1.52835934945161,1.08164927113333,0.144678959806452,0.000672862142857143,0.286,0.230666666666667,0.197,0.201,3.64454921792308,2.94995255763636,0.8970095508,0.00942007,0.580645161290323,0.633333333333333,0.838709677419355,0.928571428571429,6,2,6,25,36.1578451897129,42.3481169979093,43.670304772108,39.4212077517954,0.39,0.28,0.2,0.22,0.51,0.69,0.88,0.77,0.47,0.48,0.47,0.46,0.42,0.38,0.37,0.36,Hawiye
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295,-1.312,-0.627,-0.352,0,0,0,0,0,0,500304,2.57957076587097,0.562311916966667,0.126170903258065,0,0.190666666666667,0.170333333333333,0.159333333333333,0.161666666666667,3.33194557258333,2.108669688625,0.300869077,0,0.225806451612903,0.733333333333333,0.580645161290323,1,0,0,0,0,36.1604685821607,44.5986409953438,44.2629630365783,40.1163688373229,0.73,0.31,0.32,0.28,0.77,0.67,0.91,0.79,0.56,0.57,0.55,0.55,0.74,0.4,0.47,0.41,Dir
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,-0.574,-0.451,-0.277,0,0,0,0,0,0,70600,2.45477764722581,0.452818446,0.0241768181935484,0,0.187333333333333,0.164333333333333,0.156666666666667,0.16,4.7561316915,2.716910676,0.187370341,0,0.483870967741935,0.833333333333333,0.870967741935484,1,0,0,0,0,34.8646362764709,44.3954494348721,42.5979471591654,38.5933249141833,0.4,0.25,0.07,0.07,0.79,0.52,0.58,0.62,0.57,0.57,0.53,0.53,0.49,0.31,0.2,0.21,Daarood
21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.086,-1.127,-0.391,-0.306,0,0,0,1,0,0,91015,2.97774051548387,0.460599195933333,0.149877057548387,0,0.223666666666667,0.188333333333333,0.171666666666667,0.174666666666667,6.15399706533333,2.7635951756,0.663741254857143,0,0.516129032258065,0.833333333333333,0.774193548387097,1,0,0,0,0,34.3375760316234,45.3138386400673,44.6664985353328,39.6530836800892,1.14,0.7,0.16,0.16,0.78,0.67,0.88,0.76,0.57,0.57,0.75,0.94,1.05,0.69,0.34,0.31,Daarood
22,5,2,3,0,1,2,1,0,0,0,0,0,0,0,-0.185,-0.735,-0.799,-0.415,0,0,0,0,0,0,214311,2.93585770296774,2.6540122345,0.0386253470967742,0.00409297464285714,0.406333333333333,0.302666666666667,0.236666666666667,0.253666666666667,5.35362287011765,4.68355100205882,0.29934644,0.11460329,0.451612903225806,0.433333333333333,0.870967741935484,0.964285714285714,2,1,1,2,32.929497478739,40.5441524232098,43.5624159880081,40.4768871208085,0.5,0.52,0.28,0.26,0.47,0.44,0.45,0.48,0.43,0.38,0.49,0.59,0.49,0.5,0.32,0.32,Reewin
23,2,4,0,0,2,4,0,0,0,0,0,0,0,0,-0.587,-1.148,-0.552,-0.42,0,0,0,0,0,0,110807,1.24080602816129,0.6246612334,0.0250753980645161,0,0.202,0.19,0.180666666666667,0.183333333333333,4.808123359125,1.8739837002,0.38866867,0,0.741935483870968,0.666666666666667,0.935483870967742,1,0,0,1,4,39.111457415439,44.0309963729426,43.4277256162489,40.1142924153989,0.29,0.21,0.2,0.22,0.51,0.48,0.51,0.55,0.54,0.56,0.76,0.93,0.35,0.27,0.27,0.3,Hawiye
24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.612,-1.265,-0.419,-0.304,0,0,0,0,0,0,140834,1.15956002567742,0.344207053133333,0.0246211318387097,0,0.189333333333333,0.179,0.173,0.174333333333333,4.4932950995,0.938746508545454,0.254418362333333,0,0.741935483870968,0.633333333333333,0.903225806451613,1,0,0,0,0,39.1503838363738,43.6606534042056,42.0458145750653,39.2235814273782,0.25,0.1,0.22,0.27,0.53,0.74,0.97,0.8,0.6,0.6,0.55,0.54,0.32,0.26,0.41,0.4,Hawiye
25,1,4,1,4,0,0,0,0,0,0,0,0,0,0,-0.553,-0.905,-0.982,-0.26,0,0,0,0,0,0,94437,1.26420546509677,0.974260938633333,0.232403278387097,0.000348054678571429,0.237666666666667,0.206333333333333,0.189666666666667,0.202333333333333,3.56276085618182,3.653478519875,0.90056270375,0.0048727655,0.645161290322581,0.733333333333333,0.741935483870968,0.928571428571429,0,0,1,4,34.9690263290261,41.3449740169576,40.716283276857,37.4644246069418,0.44,0.34,0.21,0.27,0.51,0.71,0.95,0.84,0.38,0.38,0.38,0.4,0.46,0.43,0.4,0.41,Hawiye
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.665,-0.39,-0.614,-0.261,0,0,0,1,1,0,53237,0.681780442806452,0.342136603333333,0.00511222803225806,0,0.158333333333333,0.168666666666667,0.183666666666667,0.209333333333333,1.3209496079375,2.566024525,0.03961976725,0,0.483870967741935,0.866666666666667,0.870967741935484,1,0,0,0,0,39.7513367314457,42.0662128775006,38.402493233895,34.0054468034984,2.17,1.14,0.5,0.68,0.86,0.58,0.55,0.53,0.56,0.57,0.55,0.49,1.84,1,0.51,0.65,Daarood
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643,-0.959,-0.463,-0.306,0,0,0,0,0,0,64207,2.39235862329032,0.526080887466667,0.0688416585806452,0,0.149666666666667,0.138666666666667,0.136,0.136333333333333,3.53157701533333,1.972803328,0.2134091416,0,0.32258064516129,0.733333333333333,0.67741935483871,1,0,0,0,0,37.5460641285025,46.2211484878914,44.60527721009,40.498015891212,0.78,0.38,0.27,0.22,0.8,0.72,0.9,0.79,0.44,0.47,0.47,0.48,0.78,0.46,0.43,0.36,Dir
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,-0.927,-0.381,-0.247,0,0,0,0,0,0,108624,2.08765706019355,0.470177197066667,0.108971039516129,0.00998932953571429,0.137,0.131333333333333,0.13,0.134666666666667,2.48912957176923,1.4105315912,0.307100202272727,0.0559402454,0.161290322580645,0.666666666666667,0.645161290322581,0.821428571428571,0,0,0,0,39.3081092359428,43.4464149647478,41.4869524223588,37.3450083122065,0.8,0.37,0.33,0.25,0.79,0.79,0.97,0.78,0.46,0.49,0.5,0.5,0.8,0.48,0.49,0.38,Dir
29,3,6,0,0,2,3,0,0,0,0,0,0,1,3,-0.466,-1.065,-0.525,-0.358,0,0,0,0,0,0,64260,1.26803605567742,1.499322647,0.131008490419355,0,0.263,0.215333333333333,0.186,0.195,3.02377828661538,3.7483066175,0.6768772005,0,0.580645161290323,0.6,0.806451612903226,1,6,3,3,6,36.6470094972541,42.6376678560501,44.0411006323324,40.5239927447007,0.34,0.25,0.22,0.19,0.42,0.42,0.45,0.49,0.42,0.47,0.5,0.52,0.36,0.29,0.27,0.27,Reewin
30,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.433,-1.069,-0.532,-0.3,0,0,0,0,0,0,90866,1.13666599387097,0.771596366333333,0.246457266516129,0.000579564428571429,0.222666666666667,0.198,0.179333333333333,0.184,2.71051121615385,2.89348637375,0.477510953875,0.008113902,0.580645161290323,0.733333333333333,0.483870967741935,0.928571428571429,1,1,1,1,38.2866428332418,42.2286125283767,43.0870639144177,38.7265045382344,0.4,0.24,0.18,0.21,0.52,0.67,0.82,0.76,0.51,0.52,0.5,0.5,0.43,0.35,0.34,0.34,Hawiye
31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.318,-1.109,-0.673,-0.216,0,0,0,0,0,0,119405,1.36937065112903,0.990158822066666,0.295429946774194,0.00166648667857143,0.218333333333333,0.187,0.169333333333333,0.178333333333333,3.03217787035714,2.9704764662,1.01759203888889,0.0233308135,0.548387096774194,0.666666666666667,0.709677419354839,0.928571428571429,0,0,0,0,35.5988329128246,41.3733626575269,41.475902979552,37.8593710615068,0.35,0.23,0.17,0.27,0.53,0.7,0.9,0.81,0.44,0.44,0.44,0.45,0.4,0.34,0.36,0.4,Hawiye
32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.499,-0.468,-0.766,1.623,0,0,0,1,0,0,65257,2.22876770935484,3.39926493133333,0.257222976129032,0.188733096642857,0.379,0.296666666666667,0.233666666666667,0.238,6.909179899,6.79852986266667,0.885990251111111,0.754932386571429,0.67741935483871,0.5,0.709677419354839,0.75,0,0,0,0,31.9511090335776,39.2658106057717,44.2301713409918,41.5198682432472,0.73,0.73,0.7,0.69,0.69,0.48,0.51,0.58,0.48,0.44,0.63,0.76,0.72,0.67,0.65,0.66,Hawiye
33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.056,-0.983,-0.081,-0.243,0,0,0,1,0,0,223135,1.89387154054839,0.3539917236,0.541104860387097,0.0205196577857143,0.126333333333333,0.124666666666667,0.126666666666667,0.13,2.25807760603846,1.51710738685714,0.729315246608696,0.07181880225,0.161290322580645,0.766666666666667,0.258064516129032,0.714285714285714,0,0,0,0,37.3870284374915,45.825078055113,42.8363759480441,38.9137742845174,0.84,0.45,0.22,0.16,0.84,0.57,0.57,0.57,0.41,0.44,0.43,0.43,0.84,0.48,0.31,0.26,Daarood
34,3,13,2,13,0,0,1,0,0,0,0,0,0,0,-0.613,-1.193,-0.289,-0.305,0,0,0,0,0,0,156939,1.03342651987097,0.550126472,0.247623581419355,0,0.204333333333333,0.189333333333333,0.178,0.180666666666667,2.91238382872727,1.83375490666667,0.697848274909091,0,0.645161290322581,0.7,0.645161290322581,1,0,0,2,13,39.638384367724,43.4337838301025,43.181231380119,39.1164743951524,0.28,0.17,0.18,0.19,0.51,0.68,0.84,0.74,0.53,0.53,0.71,0.89,0.34,0.29,0.34,0.33,Hawiye
35,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.452,-0.357,-0.835,-0.477,0,0,0,0,0,0,190113,3.67839729177419,3.61857580016667,0.132345457483871,0.00167024046428571,0.449666666666667,0.329666666666667,0.243333333333333,0.272,7.60202106966667,6.7848296253125,1.0256772955,0.0233833665,0.516129032258065,0.466666666666667,0.870967741935484,0.928571428571429,1,1,1,1,31.7455715265604,39.3787339182393,43.2802985956408,40.8791928414885,0.51,0.56,0.38,0.36,0.48,0.45,0.46,0.49,0.49,0.4,0.51,0.61,0.5,0.53,0.4,0.39,Reewin
36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.18,-0.639,-0.686,0.43,0,0,0,0,0,0,44824,1.49383822967742,1.992161686,0.0375246053225806,0.0518858214285714,0.195333333333333,0.175666666666667,0.162666666666667,0.173333333333333,7.71816418666667,6.64053895333333,0.232652553,1.452803,0.806451612903226,0.7,0.838709677419355,0.964285714285714,0,1,0,0,40.9588761194195,44.1269675729129,48.0037867010296,45.9747936438658,0.37,0.41,0.52,0.52,0.55,0.52,0.52,0.58,0.5,0.46,0.46,0.44,0.41,0.44,0.52,0.54,Daarood
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865,0.093,-0.472,-0.112,0,0,0,0,0,0,88064,2.67147152325806,0.81903204,0,0.000350389178571429,0.152666666666667,0.143666666666667,0.142666666666667,0.147333333333333,6.37043209392308,6.1427403,0,0.009810897,0.580645161290323,0.866666666666667,1,0.964285714285714,0,0,0,0,38.6154741099491,43.7552692474009,40.6145483379085,36.168246623809,0.42,0.3,0.08,0.08,0.8,0.75,0.98,1,0.48,0.49,0.47,0.47,0.51,0.41,0.31,0.31,Daarood
38,10,18,4,8,6,10,0,0,0,0,0,0,0,0,-0.255,-1.204,-0.476,-0.259,0,0,0,0,0,0,422968,1.69482849803226,0.332080042833333,0.00234130390322581,0.000294320214285714,0.18,0.166333333333333,0.160666666666667,0.162333333333333,4.37830695325,0.9962401285,0.0362902105,0.008240966,0.612903225806452,0.666666666666667,0.935483870967742,0.964285714285714,0,0,9,18,38.0233338635206,42.7678136580457,42.5672145246749,39.9089704123077,0.34,0.14,0.13,0.15,0.57,0.55,0.63,0.65,0.58,0.56,0.51,0.5,0.4,0.25,0.25,0.28,Daarood
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,-1.275,-0.543,0.105,0,0,0,0,0,0,86502,2.17360436935484,0.373970333333333,0,0.00230221714285714,0.188333333333333,0.172,0.163333333333333,0.165666666666667,9.62596220714286,5.609555,0,0.06446208,0.774193548387097,0.933333333333333,1,0.964285714285714,0,0,0,0,36.9351504280717,43.4697729097217,42.9342170107192,41.1758685476819,0.4,0.21,0.2,0.17,0.81,0.52,0.59,0.63,0.58,0.57,0.54,0.55,0.5,0.29,0.3,0.29,Daarood
40,5,2,1,1,0,0,3,1,0,0,0,0,1,0,0.485,-0.764,-0.794,-0.067,0,0,0,0,0,0,83630,2.13852676429032,2.63778528106667,0.227429144290323,0.0165984311785714,0.302,0.247333333333333,0.208333333333333,0.211666666666667,5.52452747441667,4.945847402,1.00718621042857,0.154918691,0.612903225806452,0.466666666666667,0.774193548387097,0.892857142857143,1,1,2,2,35.8154163290494,41.4750835046007,45.0721176631895,42.6498339267217,0.46,0.46,0.32,0.31,0.5,0.67,0.87,0.79,0.46,0.41,0.42,0.41,0.47,0.51,0.46,0.43,Daarood
41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.159,-0.139,-0.416,-0.275,0,0,0,1,1,1,268111,3.09581875793548,0.577473903333333,0.00232680548387097,0,0.144666666666667,0.130333333333333,0.127666666666667,0.128666666666667,5.33168786088889,4.331054275,0.0240436566666667,0,0.419354838709677,0.866666666666667,0.903225806451613,1,0,0,0,0,37.5202829485968,46.1931388171039,43.0580908662998,38.7116921772537,0.9,0.6,0.1,0.09,0.82,0.55,0.58,0.63,0.54,0.53,0.51,0.52,0.88,0.58,0.22,0.23,Daarood
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.037,-1.671,0.067,-0.064,0,0,0,1,0,0,116192,3.20966228435484,0.420641936766667,0.714977502709677,0.0611851642857143,0.172333333333333,0.161666666666667,0.151333333333333,0.167,3.9799812326,1.80275115757143,2.770537823,1.7131846,0.193548387096774,0.766666666666667,0.741935483870968,0.964285714285714,0,0,0,0,37.6093786382445,41.5536765638776,41.7326255465234,37.5584660433929,0.22,0.22,0.38,0.25,0.78,0.75,0.95,0.76,0.43,0.51,0.54,0.57,0.36,0.35,0.52,0.38,Dir
43,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0.162,-1.671,-0.072,-0.413,0,0,0,0,0,0,1042310,2.19035677996774,0.492165779266667,0.477127396451613,0.000639949857142857,0.147333333333333,0.140333333333333,0.134333333333333,0.142333333333333,2.34141586824138,1.34227030709091,1.479094929,0.017918596,0.0645161290322581,0.633333333333333,0.67741935483871,0.964285714285714,0,0,1,1,37.9033354022892,42.5141023232291,42.807991318299,38.3558814598368,0.56,0.27,0.42,0.27,0.78,0.77,0.95,0.77,0.4,0.46,0.45,0.46,0.61,0.4,0.55,0.4,Dir
44,1,2,0,0,1,2,0,0,0,0,0,0,0,0,-0.788,-1.102,-0.44,-0.235,0,0,0,0,0,0,125221,0.800469510193548,0.4669263545,0.210576169193548,0,0.148,0.142333333333333,0.138,0.141333333333333,1.2407277408,1.27343551227273,0.435190749666667,0,0.354838709677419,0.633333333333333,0.516129032258065,1,0,0,1,2,39.4622408840001,41.5771277192801,41.0668740652864,36.5573471400586,0.3,0.17,0.19,0.2,0.53,0.73,0.95,0.84,0.42,0.42,0.41,0.41,0.36,0.31,0.38,0.36,Hawiye
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.129,-0.396,-0.389,-0.256,0,0,0,1,1,1,63484,0.844231844967742,0.484912696666667,0.0112770759677419,0,0.129666666666667,0.135,0.141333333333333,0.150333333333333,1.3085593597,2.90947618,0.0388432616666667,0,0.354838709677419,0.833333333333333,0.709677419354839,1,0,0,0,0,41.5315688033989,44.9642364758523,40.7140029209918,35.9019457641081,1.64,1.11,0.4,0.55,1.05,1,1.03,0.86,0.56,0.76,0.91,0.72,1.5,1.08,0.56,0.63,Daarood
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.431,-1.103,-0.598,-0.403,0,0,0,0,0,0,159962,1.34975844516129,0.985989681333333,0.204018163870968,0,0.294,0.236333333333333,0.199666666666667,0.207333333333333,4.18425118,2.957969044,2.10818769333333,0,0.67741935483871,0.666666666666667,0.903225806451613,1,0,0,0,0,35.0672940762507,42.9667767396553,43.9239158932645,40.788580104957,0.63,0.32,0.23,0.24,0.52,0.49,0.53,0.55,0.43,0.4,0.39,0.39,0.6,0.36,0.3,0.31,Hawiye
