id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,region,clans
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,-0.934,0.92,-0.705,0,0,0,0,0,0,39925,0.843997588903226,0.164987220733333,2.14331220935484,1.19758712683333,0.254333333333333,0.374333333333333,0.345333333333333,0.230666666666667,2.90710280622222,0.9899233244,8.30533481125,3.5927613805,0.709677419354839,0.833333333333333,0.741935483870968,0.666666666666667,0,0,0,0,32.5733133869875,33.5948044589347,35.4023370223817,40.7303933705493,0.52,0.68,0.55,0.4,1.06,0.86,0.62,0.92,1.17,0.98,0.98,1.33,0.66,0.73,0.57,0.53,12,1
2,14,73,10,72,0,0,3,1,0,0,0,0,1,0,-0.588,0.563,0.5,-0.776,0,0,0,0,0,0,252201,0.517167669548387,1.39883560566667,2.49789277290323,1.544083989,0.381333333333333,0.369,0.292333333333333,0.214666666666667,2.67203295933333,13.9883560566667,8.60385288444444,4.632251967,0.806451612903226,0.9,0.709677419354839,0.666666666666667,0,0,6,73,31.1075617979995,33.6529956880459,35.6503183156659,42.6325180891095,0.94,0.8,0.55,0.89,0.87,0.6,0.61,0.88,0.74,0.47,0.55,0.67,0.92,0.75,0.56,0.89,10,2
3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.274,0.118,-0.231,-0.805,0,0,0,0,0,0,182275,0.616929951451613,1.1177914308,1.84638217077419,2.554501231,0.336666666666667,0.487666666666667,0.510666666666667,0.333333333333333,1.73862077227273,3.3533742924,3.01251827863158,3.3319581273913,0.645161290322581,0.666666666666667,0.387096774193548,0.233333333333333,0,1,0,0,33.9916831596561,34.2802107639906,33.8953542349393,38.061433909114,0.47,0.47,0.57,1.1,0.51,0.49,0.53,0.55,1.01,0.9,0.62,0.63,0.48,0.48,0.56,0.96,9,3
4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.048,-0.437,0.131,0.089,0,0,0,0,0,0,187452,0.355536667419355,0.287163267333333,1.16483734370968,3.6308718527,0.280333333333333,0.457666666666667,0.462666666666667,0.266333333333333,1.37770458625,1.722979604,2.77768905038462,4.95118889004546,0.741935483870968,0.833333333333333,0.580645161290323,0.266666666666667,0,0,0,0,33.5159677429449,34.2047225235027,32.793245969689,37.5046335293539,0.5,0.51,0.52,0.92,0.81,0.95,0.77,0.54,1.29,1.08,0.81,0.62,0.58,0.62,0.58,0.83,7,4
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.439,-0.301,-0.119,-0.692,0,0,0,0,0,0,59367,0.866913183548387,1.44845360833333,3.41842753864516,2.7630223055,0.529333333333333,0.681666666666666,0.650666666666667,0.457666666666667,3.35928858625,4.345360825,9.63375033618182,3.6039421376087,0.741935483870968,0.666666666666667,0.645161290322581,0.233333333333333,0,0,0,0,28.9829674090542,28.8904149652332,30.4430349552212,36.3119823944639,0.53,0.72,1.13,1.15,0.53,0.5,0.52,0.53,1.09,1.18,0.95,0.97,0.53,0.67,0.98,0.99,9,5
6,10,16,3,0,2,14,2,2,0,0,0,0,3,0,-0.653,-0.03,0.172,0.731,0,0,0,0,0,0,333597,0.495276337096774,0.5206597634,1.80406542903226,5.37212750666667,0.341666666666667,0.572333333333333,0.563,0.342333333333333,1.91919580625,2.231398986,6.21400314444444,7.32562841818182,0.741935483870968,0.766666666666667,0.709677419354839,0.266666666666667,2,1,2,16,30.292234073209,30.9503580337502,30.3398308194324,36.7403430672374,0.56,0.82,0.97,1.28,1.21,1.07,0.91,0.96,1.3,1.11,0.91,0.68,0.72,0.88,0.96,1.2,5,6
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.693,-0.863,0.362,2.606,0,0,0,0,0,0,102384,0.41034815116129,0.0951842541,0.850399990967742,4.65578782813333,0.135,0.188,0.189333333333333,0.127666666666667,1.41342140955556,0.407932517571429,2.19686664333333,6.6511254687619,0.709677419354839,0.766666666666667,0.612903225806452,0.3,0,0,0,0,41.2569859082545,41.9060420027566,43.0462550622972,39.8827416632518,1,1.62,1.93,1.87,0.95,1.15,1.11,1.08,1.41,1.17,0.82,0.49,0.99,1.5,1.72,1.67,1,7
8,3,23,3,23,0,0,0,0,0,0,0,0,0,0,-0.607,0.149,0.543,-0.645,0,0,0,0,0,0,224309,0.65706681083871,1.12756433333333,2.38332171193548,1.45617222766667,0.398333333333333,0.415,0.333,0.259333333333333,3.39484518933333,16.913465,8.20921923,4.85390742555556,0.806451612903226,0.933333333333333,0.709677419354839,0.7,0,0,3,23,29.9660075037688,31.5767054469831,34.1925662776312,40.3323114492974,0.67,0.85,0.72,0.62,0.91,0.62,0.62,0.91,1.16,0.92,0.98,1.31,0.73,0.79,0.7,0.69,12,8
9,34,54,13,42,6,6,10,6,3,0,0,0,2,0,-0.604,0.038,0.607,-0.541,0,0,0,0,0,0,1743895,1.09511045387097,1.4725919,2.3359444516129,1.3998567,0.389833333333333,0.392,0.312666666666667,0.237,5.65807067833333,22.0888785,12.0690463333333,10.49892525,0.806451612903226,0.933333333333333,0.806451612903226,0.866666666666667,1,1,18,54,30.5367846508842,32.6148505675145,34.9214422966486,41.4824147692035,0.805,0.825,0.635,0.755,0.89,0.61,0.615,0.895,0.95,0.695,0.765,0.99,0.825,0.77,0.63,0.79,3,9
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238,-0.207,1.102,-0.677,0,0,0,0,0,0,16360,0,0.0104027965666667,1.08700578419355,0.501897344,0.127333333333333,0.133666666666667,0.133,0.131333333333333,0,0.104027965666667,3.369717931,3.011384064,1,0.9,0.67741935483871,0.833333333333333,0,0,0,0,35.1546731023704,38.3740683233468,42.4541573984588,43.311827097422,0.92,1.09,0.7,0.36,0.81,0.55,0.54,0.54,0.49,0.48,0.52,0.55,0.89,0.95,0.66,0.41,4,10
11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.911,-0.272,-0.279,-0.86,0,0,0,0,0,0,78276,0.839141181032258,1.53050018,2.18576650870968,1.50005066766667,0.399666666666667,0.421666666666667,0.346,0.231333333333333,4.33556276866667,5.10166726666667,11.2931269616667,4.09104727545455,0.806451612903226,0.7,0.806451612903226,0.633333333333333,0,0,0,0,32.6441593161585,33.3740796095001,34.9240476073873,39.5978591162987,0.52,0.54,0.56,1,0.49,0.5,0.52,0.51,0.48,0.49,0.51,0.52,0.51,0.53,0.55,0.88,10,11
12,9,21,5,19,3,2,0,0,0,0,0,0,1,0,-0.155,-0.786,0.073,-0.323,0,0,0,0,0,0,248565,0.185135674258065,0.00667210396666667,1.25935882870968,1.62483682233333,0.220333333333333,0.333333333333333,0.327,0.212,0.71740073775,0.0333605198333333,3.904012369,4.874510467,0.741935483870968,0.8,0.67741935483871,0.666666666666667,2,2,5,21,34.0834111383983,37.5206763652745,37.0129833958339,42.7068573512532,0.35,0.34,0.35,0.62,0.82,0.57,0.6,0.91,1.46,1.29,1.36,1.56,0.47,0.4,0.41,0.69,8,12
13,2,13,0,0,0,0,2,13,0,0,0,0,0,0,-0.098,-0.635,0.169,1.453,0,0,0,0,0,0,87834,0.151718725806452,0.0174722056666667,0.969828044064516,5.12120261,0.229,0.380333333333333,0.452666666666667,0.267333333333333,0.9406561,0.262083085,4.29495276657143,8.53533768333333,0.838709677419355,0.933333333333333,0.774193548387097,0.4,1,1,2,13,36.2284367757554,36.5520250653846,35.6592460663221,37.3219413361868,0.58,0.89,1.05,1.02,0.81,1.01,1.02,1.03,1.57,1.29,0.9,0.61,0.64,0.92,1.04,1.03,7,13
14,3,0,1,0,0,0,0,0,0,0,2,0,0,0,-0.091,-0.586,0.133,0.132,0,0,0,0,0,0,185998,0.0937215051612903,0.0222680505,1.0150814016129,2.09511183433333,0.100666666666667,0.119,0.118,0.104,0.290536666,0.1113402525,2.24768024642857,3.928334689375,0.67741935483871,0.8,0.548387096774194,0.466666666666667,0,0,0,0,40.0294058396123,41.3373808692426,44.9241373666947,43.7363674132931,0.58,0.83,1.02,1.52,1.11,1.27,1.08,1.09,1.02,0.83,0.59,0.58,0.72,0.94,1.03,1.41,18,14
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66,-0.842,0.369,3.332,0,0,0,0,0,0,421234,1.24183761774194,0.392316331333333,1.66867036932258,6.46401844533333,0.207,0.301666666666667,0.284,0.164666666666667,3.849696615,1.30772110444444,4.31073178741667,8.43132840695652,0.67741935483871,0.7,0.612903225806452,0.233333333333333,0,0,0,0,34.4516891464598,36.3495491454907,35.8569943070902,34.1416536291937,0.86,1.37,1.64,1.59,1.19,1.35,1.13,0.89,1.7,1.33,0.78,0.4,0.94,1.37,1.51,1.42,1,15
16,6,3,1,1,3,2,2,0,0,0,0,0,0,0,-0.707,-0.31,0.098,0.219,0,0,0,0,0,0,496219,0,0.0864923842,0.458924960548387,0.809690099866667,0.137666666666667,0.151,0.151333333333333,0.142,0,0.5189543052,0.8891671110625,2.02422524966667,1,0.833333333333333,0.483870967741935,0.6,0,0,3,3,35.0622764292386,37.2559413935198,40.036283229973,41.1371522619469,0.54,0.75,0.91,1.48,0.84,1.03,0.98,0.82,0.63,0.63,0.6,0.58,0.61,0.82,0.93,1.32,4,16
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.865,1.446,0.227,-0.944,0,0,0,0,0,0,115172,0.528003897419355,2.26249269806667,3.44620611290323,2.701993549,0.455333333333333,0.606666666666667,0.611333333333333,0.380333333333333,4.092030205,6.17043463109091,15.2617699285714,3.68453665772727,0.870967741935484,0.633333333333333,0.774193548387097,0.266666666666667,0,0,0,0,29.6610165925288,32.5409143234861,32.0191256992199,37.6004071056752,0.54,0.55,0.57,1.06,0.7,0.48,0.52,0.56,0.94,1,0.8,0.6,0.58,0.53,0.55,0.93,11,17
18,3,4,3,4,0,0,0,0,0,0,0,0,0,0,-0.071,-0.884,0.348,-0.622,0,0,0,0,0,0,146132,0.425654471419355,0.0605733045,1.69836222158064,1.44748115233333,0.237666666666667,0.388666666666667,0.392,0.258333333333333,1.64941107675,0.363439827,5.2649228869,3.10174532642857,0.741935483870968,0.833333333333333,0.67741935483871,0.533333333333333,0,0,2,4,32.6396353135198,35.7920081361729,35.6967350424431,42.0721044723498,0.36,0.36,0.36,0.64,0.86,0.6,0.63,1,1.42,1.27,1.33,1.49,0.48,0.42,0.43,0.73,8,18
19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.705,-0.198,0.489,-0.201,0,0,0,0,0,0,486484,0.027755729516129,0.2416513619,2.06197124141935,1.728844185,0.171333333333333,0.233666666666667,0.220666666666667,0.166333333333333,0.107553451875,0.906192607125,3.76006520494118,3.241582846875,0.741935483870968,0.733333333333333,0.451612903225806,0.466666666666667,0,0,0,0,34.0298441256533,36.7513744482649,37.0616230479294,41.143516147213,0.59,0.85,1.02,1.09,0.82,0.97,1.03,0.88,1.35,1.19,1,0.76,0.64,0.88,1.02,1.04,17,19
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226,-0.33,0.78,-0.003,0,0,0,0,0,0,68650,0,0,2.31874156419355,1.279819179,0.164,0.221333333333333,0.223666666666667,0.165666666666667,0,0,5.52930680692308,5.48493933857143,1,1,0.580645161290323,0.766666666666667,0,0,0,0,33.3961209444714,35.0550252320813,36.1650595717307,41.6245385742032,0.5,0.48,0.5,0.63,1.02,1,0.8,0.6,1.27,1.17,1.01,1.07,0.63,0.61,0.58,0.62,14,20
21,2,2,0,0,2,2,0,0,0,0,0,0,0,0,-0.394,-0.425,0.734,0.079,0,0,0,0,0,0,88500,0,0.00340061466666667,2.01068830354839,1.63785628213333,0.191,0.292333333333333,0.269333333333333,0.192666666666667,0,0.10201844,4.79471826230769,5.45952094044445,1,0.966666666666667,0.580645161290323,0.7,2,1,1,2,32.2927319419223,34.6832514157399,33.7315416068399,42.1487517223785,0.52,0.53,0.55,0.71,1.06,1.08,0.9,0.68,1.62,1.36,1.41,1.6,0.66,0.67,0.64,0.7,17,21
22,2,6,1,5,1,1,0,0,0,0,0,0,0,0,-0.797,1.327,0.358,-0.588,0,0,0,0,0,0,208391,0.496264112419355,1.39753491063333,2.69386717935484,2.64752109806667,0.394666666666667,0.562333333333333,0.515666666666667,0.291,1.923023435625,3.81145884718182,7.59180750545455,3.61025604281818,0.741935483870968,0.633333333333333,0.645161290322581,0.266666666666667,1,1,2,6,30.6551669486982,32.1583739753519,31.8965731458458,38.7032117659981,0.98,0.84,0.55,1.01,0.62,0.62,0.64,0.99,1.09,0.87,0.61,0.67,0.89,0.78,0.57,1,5,22
23,3,2,1,1,2,1,0,0,0,0,0,0,0,0,-0.287,-0.365,0.705,-0.17,0,0,0,0,0,0,107746,0.000781548580645161,0,2.1669188193871,1.85107536233333,0.194333333333333,0.251333333333333,0.24,0.186,0.012114003,0,11.1957472335,9.25537681166667,0.935483870967742,1,0.806451612903226,0.8,0,0,2,2,36.6723741948669,37.4927861740331,38.0344318110807,42.6295899849855,0.43,0.43,0.43,0.5,0.79,0.99,0.81,0.6,1.09,0.89,0.64,0.98,0.52,0.57,0.52,0.53,6,23
24,2,3,1,2,1,1,0,0,0,0,0,0,0,0,-0.298,-0.33,0.832,-0.103,0,0,0,0,0,0,136943,0,7.53097666666667e-05,2.03128400387097,1.77116454333333,0.194666666666667,0.25,0.227,0.173666666666667,0,0.002259293,12.593960824,10.62698726,1,0.966666666666667,0.838709677419355,0.833333333333333,0,0,2,3,36.2800960284653,37.0073653930964,37.0034695930585,41.7398789944029,0.54,0.51,0.51,0.62,0.86,1.1,0.86,0.6,1.42,1.24,1.04,1.07,0.62,0.66,0.6,0.61,6,24
25,1,2,1,2,0,0,0,0,0,0,0,0,0,0,-0.248,-0.953,0.566,-0.849,0,0,0,0,0,0,91828,0.886355155709677,0.440354978,2.00584602741935,0.970103696666667,0.297,0.390333333333333,0.327,0.229333333333333,2.7477009827,1.88723562,7.77265335625,4.15758727142857,0.67741935483871,0.766666666666667,0.741935483870968,0.766666666666667,0,0,1,2,31.5077346951736,31.9395520634682,34.7508091776411,41.1119676515294,0.59,0.76,0.66,0.53,1.07,0.84,0.59,0.91,1.14,0.94,0.96,1.3,0.71,0.78,0.64,0.63,12,25
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.447,-0.445,0.883,-1.191,0,0,0,0,0,0,51766,0,0.000848853666666667,0.374322764516129,0.117659054566667,0.149333333333333,0.156333333333333,0.158333333333333,0.166,0,0.012732805,0.967000475,0.441221454625,1,0.933333333333333,0.612903225806452,0.733333333333333,0,0,0,0,39.9675302689023,40.8916863659649,40.6384816353954,40.033428198028,0.39,0.4,0.33,0.98,0.87,1.11,1.11,1.07,0.55,0.57,0.63,0.66,0.51,0.58,0.52,1,4,26
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409,0.383,0.797,-0.188,0,0,0,0,0,0,62433,0.00948209232258065,0.312720864166667,2.03091261812903,1.46262071093333,0.147666666666667,0.189,0.177333333333333,0.140666666666667,0.0979816206666667,1.340232275,3.934893197625,2.92524142186667,0.903225806451613,0.766666666666667,0.483870967741935,0.5,0,0,0,0,35.0208708508475,37.5299990464123,38.5624413442762,44.3671670272657,1.11,1.11,1.08,1.12,0.99,0.98,0.81,0.58,1.05,0.85,0.61,0.68,1.08,1.08,1.01,0.99,16,27
28,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.311,0.261,0.586,0.007,0,0,0,0,0,0,105623,0.0427541144193548,0.378277815266667,1.67391374709677,1.49119645683333,0.135333333333333,0.161,0.159,0.135333333333333,0.33134438675,1.03166676890909,2.88285145333333,2.63152315911765,0.870967741935484,0.633333333333333,0.419354838709677,0.433333333333333,0,0,1,1,34.7386363992675,36.44240623713,39.1916429010812,41.482504577535,0.71,1.02,1.23,1.54,0.84,1,0.85,0.64,1.07,0.84,0.63,0.66,0.74,1.01,1.14,1.31,15,28
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.399,-0.73,-0.029,0.545,0,0,0,0,0,0,62485,0.297557711677419,0,0.987134941612903,3.74627638,0.237333333333333,0.418666666666667,0.430333333333333,0.258666666666667,1.02492100688889,0,5.10019719833333,8.64525318461538,0.709677419354839,1,0.806451612903226,0.566666666666667,0,0,0,0,33.8470388729664,35.0433913587351,33.4378099017275,40.2736436213926,0.39,0.4,0.41,0.7,1.01,1,0.85,0.94,1.54,1.26,0.98,1.08,0.55,0.55,0.52,0.76,2,29
30,1,7,0,0,1,7,0,0,0,0,0,0,0,0,0.156,-0.696,1.122,-0.424,0,0,0,0,0,0,88356,0.126809023548387,0.000875878966666667,2.13917457377419,1.24116795633333,0.193333333333333,0.27,0.278,0.202666666666667,0.786215946,0.026276369,6.02858288972727,3.38500351727273,0.838709677419355,0.966666666666667,0.645161290322581,0.633333333333333,0,0,1,7,33.6817341545627,36.7448955001675,38.0869209884383,41.854537949635,0.65,0.77,0.62,0.58,0.82,0.57,0.57,0.88,1.08,0.91,0.67,1.06,0.7,0.72,0.61,0.66,6,30
31,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0.392,-0.91,1.188,-0.577,0,0,0,0,0,0,116106,0.735569272258065,0.169415893433333,2.31289637848387,1.30879343546667,0.217666666666667,0.328,0.323,0.200666666666667,1.90022062,0.635309600375,6.51816252118182,2.80455736171429,0.612903225806452,0.733333333333333,0.645161290322581,0.533333333333333,1,1,1,1,31.7897530081362,34.110919960357,35.6312786561697,40.5639126056052,0.63,0.78,0.61,0.41,1.12,0.89,0.63,0.91,1.35,1.17,0.95,0.72,0.75,0.8,0.61,0.53,6,31
32,1,15,1,15,0,0,0,0,0,0,0,0,0,0,-0.111,-0.536,0.249,1.225,0,0,0,0,0,0,63454,0.257196289741935,0.13962936,0.887538462516129,5.35702596503333,0.296666666666667,0.513666666666667,0.512333333333333,0.296333333333333,1.328847497,1.3962936,3.43921154225,7.30503540686364,0.806451612903226,0.9,0.741935483870968,0.266666666666667,0,0,1,15,33.8011335206286,32.8457455633114,31.3225085719948,36.3733423268382,0.6,0.85,1.05,1,1.04,0.99,0.81,0.84,1.51,1.27,0.87,0.63,0.71,0.89,0.99,0.96,7,32
33,4,6,1,5,1,1,0,0,2,0,0,0,0,0,-0.538,0.662,0.414,-0.085,0,0,0,0,0,0,216972,0.00164783096774194,0.495759500133333,1.21349044064516,0.995713312566667,0.131666666666667,0.152666666666667,0.150666666666667,0.131,0.0170275866666667,0.991519000266667,2.08990020333333,1.57217891457895,0.903225806451613,0.5,0.419354838709677,0.366666666666667,0,0,2,6,33.9581767877833,35.6717256408062,38.7339864096704,42.5356409920107,0.6,0.85,1.12,1.36,0.86,0.86,1.04,1.08,0.56,0.56,0.55,0.53,0.67,0.85,1.1,1.29,15,33
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301,-0.425,0.963,-0.185,0,0,0,0,0,0,152604,0.0169670764516129,0,2.13080031722581,1.59317957033333,0.194,0.257,0.25,0.188666666666667,0.175326456666667,0,8.25685122925,5.97442338875,0.903225806451613,1,0.741935483870968,0.733333333333333,0,0,0,0,35.6713139784579,38.047745270301,38.3345689835414,42.5721706159178,0.44,0.43,0.46,0.61,0.8,0.59,0.6,0.62,1.14,0.95,0.7,1.06,0.53,0.47,0.49,0.61,6,34
35,2,4,1,4,0,0,1,0,0,0,0,0,0,0,-0.658,0.715,0.229,-0.627,0,0,0,0,0,0,184861,0.419325681612903,0.973949256366667,2.37325836,2.61285503933333,0.351,0.523666666666667,0.506333333333333,0.325,2.599819226,3.24649752122222,10.5101441657143,4.12556058842105,0.838709677419355,0.7,0.774193548387097,0.366666666666667,0,0,1,4,31.5551649536566,32.726238542608,31.655962027467,37.9083214656718,0.49,0.5,0.49,0.91,0.56,0.56,0.59,0.87,0.99,0.84,0.61,0.68,0.51,0.52,0.51,0.9,5,35
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.252,-0.234,-0.172,1.684,0,0,0,0,0,0,43586,0,0,0.598841405967742,4.65911230566667,0.176333333333333,0.255333333333333,0.280333333333333,0.179666666666667,0,0,3.09401393083333,11.6477807641667,1,1,0.806451612903226,0.6,0,0,0,0,38.8539142382966,38.2538119619712,39.346438348237,40.221949774713,0.63,0.8,0.87,1.14,0.86,1.12,1.13,1.14,1.45,1.19,0.93,0.66,0.69,0.88,0.94,1.14,7,36
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249,-0.348,0.739,-0.464,0,0,0,0,0,0,85631,0,0,2.05244036935484,0.893842690666667,0.148666666666667,0.177333333333333,0.174666666666667,0.148,0,0,4.89428088076923,2.681528072,1,1,0.580645161290323,0.666666666666667,0,0,0,0,33.8486275894716,36.7320234452882,39.2732605464705,40.946104852886,0.47,0.47,0.45,0.51,0.81,0.78,0.91,0.75,1.03,0.84,0.6,0.61,0.55,0.54,0.57,0.57,14,37
38,5,5,0,0,4,5,0,0,1,0,0,0,0,0,-0.221,-0.328,0.711,0.053,0,0,0,0,0,0,411285,8.64061612903226e-05,0,1.98479096258065,1.61750598083333,0.17,0.219333333333333,0.211333333333333,0.166666666666667,0.002678591,0,6.83650220444445,8.08752990416667,0.967741935483871,1,0.709677419354839,0.8,0,0,4,5,36.1979264593679,35.9142985042068,36.6646398254427,41.675933466704,0.5,0.49,0.49,0.57,1.02,1.08,0.85,0.65,1.13,0.98,0.72,1.06,0.63,0.64,0.58,0.59,13,38
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233,-0.309,0.406,0.499,0,0,0,0,0,0,84113,0,0,1.75108386,2.20746626666667,0.178666666666667,0.238666666666667,0.220666666666667,0.166666666666667,0,0,7.75479995142857,13.2447976,1,1,0.774193548387097,0.833333333333333,0,0,0,0,37.0938444131374,36.8930161186282,34.9556089242791,41.5367827503858,0.41,0.39,0.39,0.62,0.88,1.12,0.89,0.63,1.14,0.97,0.71,1.1,0.53,0.57,0.52,0.63,13,39
40,2,70,0,0,0,0,2,70,0,0,0,0,0,0,-0.502,-0.532,0.027,0.931,0,0,0,0,0,0,81320,0.147735428483871,0.0835802273333333,0.984621611161291,4.50721751973333,0.231333333333333,0.382333333333333,0.438666666666667,0.277,0.572474785375,0.835802273333333,2.18023356757143,6.43888217104762,0.741935483870968,0.9,0.548387096774194,0.3,0,0,1,70,35.0096916966809,35.838278745184,35.6048050392879,37.4140423574166,0.59,0.86,1,1.02,0.87,1.04,1.08,1.2,1.57,1.37,1.04,0.77,0.66,0.9,1.02,1.07,7,40
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205,-0.337,0.52,-0.105,0,0,0,0,0,0,260705,0,0,1.41385733935484,0.801279352733333,0.127333333333333,0.150333333333333,0.150666666666667,0.129,0,0,3.98450704727273,3.00479757275,1,1,0.645161290322581,0.733333333333333,0,0,0,0,34.3969887278932,36.911663012097,40.6429991835237,44.4696688890829,0.42,0.41,0.46,0.67,0.77,0.53,0.52,0.54,0.58,0.58,0.61,0.62,0.5,0.44,0.47,0.64,14,41
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.745,-1.004,0.328,2.681,0,0,0,0,0,0,112982,1.06573541325806,0.434109888333333,1.8493626183871,5.6313062868,0.220333333333333,0.311,0.288,0.163333333333333,2.54136906238462,1.302329665,3.822016078,7.67905402745454,0.580645161290323,0.666666666666667,0.516129032258065,0.266666666666667,0,0,0,0,34.1269735108167,34.9050137183746,36.2660312677337,35.8396988236788,0.73,1.23,1.52,1.44,1.18,1.35,1.12,0.87,1.8,1.44,0.86,0.44,0.84,1.26,1.42,1.3,18,42
43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.537,-0.434,0.544,0.858,0,0,0,0,0,0,1013518,0.562177306483871,0.498169958133333,1.97737732129032,3.17710900123333,0.162666666666667,0.213666666666667,0.203333333333333,0.144333333333333,1.0892185313125,1.06750705314286,3.22624720842105,3.81253080148,0.483870967741935,0.533333333333333,0.387096774193548,0.166666666666667,0,0,0,0,34.4968637550453,35.3771785604937,37.4010865131485,38.1221505874595,0.6,0.93,1.18,1.19,0.86,1.05,1.06,0.89,1.33,1.16,0.84,0.53,0.67,0.96,1.15,1.12,18,43
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164,-0.436,1.135,-0.526,0,0,0,0,0,0,121762,0.0410385570967742,0,1.86303198796774,0.9778410329,0.155333333333333,0.194,0.185666666666667,0.148,0.254439054,0,7.219248953375,3.666903873375,0.838709677419355,1,0.741935483870968,0.733333333333333,0,0,0,0,34.9342057335677,37.0366115210131,38.8013225660931,41.2120567043119,0.43,0.4,0.37,0.31,0.82,0.59,0.55,0.56,0.94,0.76,0.55,0.58,0.53,0.45,0.42,0.37,13,44
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.377,0.049,0.901,-0.537,0,0,0,0,0,0,61731,0,0.0313351069333333,0.461030591129032,0.379488896333333,0.127333333333333,0.129666666666667,0.128,0.13,0,0.1880106416,0.793997129166667,1.138466689,1,0.833333333333333,0.419354838709677,0.666666666666667,0,0,0,0,37.2136680142507,39.8425295477453,43.5308296998611,43.5560601474825,0.91,1.03,0.88,0.72,0.8,0.56,0.55,0.56,0.49,0.49,0.51,0.51,0.88,0.91,0.8,0.68,4,45
