id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,region,clans
11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.013,-0.984,-0.939,0.518,0,0,0,0,0,0,80500,1.00574851064516,1.02253858906452,1.00505428653333,3.86523928451613,0.292666666666667,0.342666666666667,0.395666666666667,0.257666666666667,2.83438216636364,2.88169966009091,3.0151628596,11.982241782,0.645161290322581,0.645161290322581,0.666666666666667,0.67741935483871,0,1,0,0,34.1488628057042,33.7205875933707,32.771390267751,35.5788365551969,0.82,0.57,0.59,0.64,0.48,0.48,0.51,0.5,0.33,0.36,0.4,0.34,0.73,0.55,0.57,0.61,10,11
12,10,7,5,5,4,2,0,0,1,0,0,0,0,0,-0.338,-0.334,-0.085,-0.234,0,0,0,0,0,0,255626,0.127679064032258,0.21209148316129,0.0750191721333333,1.64642502935484,0.186,0.215333333333333,0.27,0.243333333333333,0.439783442777778,0.730537330888889,0.2813218955,4.63992508272727,0.709677419354839,0.709677419354839,0.733333333333333,0.645161290322581,2,3,4,7,38.3285924623165,35.0044569634453,35.6474014708274,37.8773018042734,0.73,0.4,0.39,0.4,1,0.99,0.75,0.5,0.99,1,0.82,0.56,0.8,0.55,0.48,0.43,8,12
13,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0.259,0.357,0.617,0.463,0,0,0,0,0,0,90329,0.158280958064516,0.193249548387097,0.106160351,1.80030663870968,0.211,0.236666666666667,0.312333333333333,0.334333333333333,1.6355699,1.996912,1.06160351,6.976188225,0.903225806451613,0.903225806451613,0.9,0.741935483870968,0,0,1,5,36.4544964635551,35.6175580189807,36.0129205058994,35.3822946476799,0.54,0.67,0.59,0.45,0.78,0.76,0.91,0.76,1,1.06,0.84,0.48,0.6,0.69,0.67,0.53,7,13
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.266,-0.772,-0.722,-0.399,0,0,0,0,0,0,191282,0.107674390677419,0,0.000549155466666667,1.24637043580645,0.092666666666667,0.093,0.105,0.103333333333333,0.278158842583333,0,0.008237332,1.60989514625,0.612903225806452,1,0.933333333333333,0.225806451612903,0,0,0,0,41.5960808037143,37.5277566087814,42.5831104984367,45.0086042275918,0.44,0.62,0.78,0.65,1.07,1.1,0.99,0.81,0.48,0.5,0.52,0.51,0.6,0.74,0.83,0.69,18,14
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754,-1.734,-0.995,0.597,0,0,0,0,0,0,433200,3.43028855,0.470642112903226,0.242067950666667,2.48203415532258,0.164666666666667,0.159666666666667,0.224666666666667,0.204666666666667,4.83358841136364,1.45899055,0.605169876666667,3.20596078395833,0.290322580645161,0.67741935483871,0.6,0.225806451612903,0,0,0,0,33.6987985216691,33.9954033980732,37.7606654282397,35.9985211819073,0.87,0.27,0.33,0.45,1.07,1.09,1.01,0.84,0.71,1.02,0.87,0.56,0.92,0.48,0.5,0.55,1,15
16,11,24,2,22,4,2,1,0,0,0,2,0,2,0,0.646,-0.397,-0.271,1.685,0,0,0,0,0,0,510315,0.268723408870968,4.59692258064516e-05,0.156892074433333,1.0432911213871,0.133666666666667,0.139666666666667,0.147666666666667,0.140666666666667,0.640801975,0.001425046,0.4706762233,1.54009641728571,0.580645161290323,0.967741935483871,0.666666666666667,0.32258064516129,2,3,4,24,37.4080116077135,34.3185414773028,38.061160121031,39.493252895961,0.97,0.89,1.08,1.2,1.03,1.03,1.02,0.8,0.56,0.62,0.6,0.55,0.99,0.93,1.07,1.1,4,16
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,-1.317,-0.453,0.606,0,0,0,0,0,0,118444,0.573492929032258,0.723822324387097,1.2871628783,5.35481235290323,0.385333333333333,0.600666666666667,0.662,0.554333333333333,2.5397544,1.60274943257143,3.51044421354545,12.7691679184615,0.774193548387097,0.548387096774194,0.633333333333333,0.580645161290323,0,0,0,0,33.1172299756885,29.7275583931053,28.8470888600744,29.3775151691502,0.74,0.5,0.5,0.55,1,1.16,0.97,0.76,1.07,1.1,0.87,0.53,0.81,0.66,0.62,0.6,11,17
18,5,0,3,0,0,0,0,0,0,0,0,0,2,0,-0.381,-1.348,-0.424,-0.441,0,0,0,0,0,0,150283,0.221573044870968,0.389117560258064,0.054435566,1.52835934945161,0.192333333333333,0.230333333333333,0.320666666666667,0.286,0.572397032583333,0.927895720615385,0.148460634545455,3.64454921792308,0.612903225806452,0.580645161290323,0.633333333333333,0.580645161290323,0,0,0,0,35.772553531239,33.3565953496428,35.8293276648408,36.1578451897129,0.65,0.39,0.4,0.39,1,0.8,0.51,0.51,0.88,0.9,0.75,0.47,0.74,0.5,0.43,0.42,8,18
19,4,0,3,0,1,0,0,0,0,0,0,0,0,0,-0.385,-0.842,-1.017,0.295,0,0,0,0,0,0,500304,0.0944635389032258,0.0157126756774194,0.0917270434666667,2.57957076587097,0.166666666666667,0.195666666666667,0.232666666666667,0.190666666666667,0.5856739412,0.0974185892,0.305756811555556,3.33194557258333,0.838709677419355,0.838709677419355,0.7,0.225806451612903,0,0,0,0,36.402463856391,33.249245073167,35.3987843988431,36.1604685821607,0.51,0.71,0.88,0.73,1.08,1.05,0.96,0.77,1.36,1.16,0.89,0.56,0.65,0.8,0.9,0.74,17,19
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,-0.27,-0.446,0.36,0,0,0,0,0,0,70600,0.00562591567741935,0,0.000121088666666667,2.45477764722581,0.157,0.176,0.228666666666667,0.187333333333333,0.087201693,0,0.00363266,4.7561316915,0.935483870967742,1,0.966666666666667,0.483870967741935,0,0,0,0,36.6125888251184,33.577861328824,35.4153099740507,34.8646362764709,0.44,0.41,0.4,0.4,0.97,0.99,0.97,0.79,1.02,1.04,0.88,0.57,0.57,0.55,0.54,0.49,14,20
21,5,11,3,11,0,0,0,0,2,0,0,0,0,0,-0.233,-0.492,-0.492,1.086,0,0,0,0,0,0,91015,0,0.000394914322580645,0.0008436247,2.97774051548387,0.185666666666667,0.229333333333333,0.302,0.223666666666667,0,0.012242344,0.025308741,6.15399706533333,1,0.967741935483871,0.966666666666667,0.516129032258065,0,0,2,11,36.5438894282423,32.3923393412955,33.578926059512,34.3375760316234,0.68,0.9,1.11,1.14,1.2,1.19,1.01,0.78,1.59,1.35,1,0.57,0.81,0.97,1.08,1.05,17,21
22,4,0,0,0,0,0,2,0,0,0,0,0,2,0,-0.384,-0.795,-1.057,-0.185,0,0,0,0,0,0,214311,0.429985279193548,0.698344777903226,0.449257548066667,2.93585770296774,0.291333333333333,0.388333333333333,0.498333333333333,0.406333333333333,1.48106040611111,1.44324587433333,1.3477726442,5.35362287011765,0.709677419354839,0.516129032258065,0.666666666666667,0.451612903225806,0,0,0,0,33.9785204853599,31.8319189435502,31.5644597333263,32.929497478739,0.72,0.48,0.5,0.5,0.54,0.53,0.51,0.47,0.88,0.89,0.72,0.43,0.67,0.49,0.5,0.49,5,22
23,11,28,7,25,3,1,1,2,0,0,0,0,0,0,0.115,-0.025,-0.433,-0.587,0,0,0,0,0,0,110807,0.0181591272580645,0.0223658856774194,0.0005484643,1.24080602816129,0.177666666666667,0.180666666666667,0.205,0.202,0.14073323625,0.115557076,0.0082269645,4.808123359125,0.870967741935484,0.806451612903226,0.933333333333333,0.741935483870968,0,0,8,28,38.6650803088634,35.8101164233461,37.2123871976531,39.111457415439,0.91,0.55,0.44,0.29,0.99,0.78,0.53,0.51,0.52,0.53,0.56,0.54,0.93,0.61,0.46,0.35,6,23
24,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1.202,0.097,-0.325,-0.612,0,0,0,1,0,0,140834,0.0334483421935484,0.00799943980645161,0.00226920823333333,1.15956002567742,0.164666666666667,0.158666666666667,0.193333333333333,0.189333333333333,0.259224652,0.082660878,0.0340381235,4.4932950995,0.870967741935484,0.903225806451613,0.933333333333333,0.741935483870968,0,0,1,2,38.3463566161883,36.1050937655917,37.6875642552942,39.1503838363738,0.69,0.31,0.28,0.25,0.55,0.54,0.54,0.53,0.52,0.54,0.59,0.6,0.66,0.37,0.34,0.32,6,24
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.041,-1.31,-1.153,-0.553,1,0,0,0,0,0,94437,0.391689065322581,0.853121423967742,0.334336890166667,1.26420546509677,0.181,0.203,0.284333333333333,0.237666666666667,1.349151225,2.40425128572727,1.253763338125,3.56276085618182,0.709677419354839,0.645161290322581,0.733333333333333,0.645161290322581,0,0,0,0,34.0054318266694,32.0122298779088,34.0610082983345,34.9690263290261,0.47,0.43,0.46,0.44,0.8,0.55,0.51,0.51,0.32,0.35,0.39,0.38,0.55,0.46,0.47,0.46,12,25
26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.06,-0.35,-0.175,1.665,0,0,0,0,0,0,53237,0.0590432873548387,0,0.0328148857666667,0.681780442806452,0.147333333333333,0.153333333333333,0.163,0.158333333333333,0.457585477,0,0.1968893146,1.3209496079375,0.870967741935484,1,0.833333333333333,0.483870967741935,0,0,0,0,41.6322074822653,38.4169309251218,41.796934073981,39.7513367314457,1.34,1.35,1.72,2.17,1.03,1.06,1.06,0.86,0.56,0.59,0.58,0.56,1.26,1.28,1.55,1.84,4,26
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348,-0.478,-0.939,0.643,0,0,0,0,0,0,64207,0.0170374197419355,0.00143729883870968,0.0524906055333333,2.39235862329032,0.137333333333333,0.154333333333333,0.183,0.149666666666667,0.1056320024,0.014852088,0.1574718166,3.53157701533333,0.838709677419355,0.903225806451613,0.666666666666667,0.32258064516129,0,0,0,0,38.358083517608,34.2173648432563,37.5043997474365,37.5460641285025,0.57,0.77,0.93,0.78,1.04,1.04,0.99,0.8,0.93,0.76,0.51,0.44,0.69,0.83,0.94,0.78,16,27
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,-0.607,-0.779,0.497,0,0,0,0,0,0,108624,0.107978635096774,0.00741447632258064,0.150177322833333,2.08765706019355,0.122666666666667,0.130333333333333,0.150333333333333,0.137,0.257487514461538,0.0574621915,0.2815824803125,2.48912957176923,0.580645161290323,0.870967741935484,0.466666666666667,0.161290322580645,0,0,0,0,37.5675621927982,33.4276069257325,37.5463908759446,39.3081092359428,0.54,0.77,0.97,0.8,1.02,1.03,0.94,0.79,0.49,0.5,0.49,0.46,0.66,0.84,0.97,0.8,15,28
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,-0.176,-0.325,-0.466,0,0,0,0,0,0,64260,0.345432116451613,0.329087595612903,0.00104519753333333,1.26803605567742,0.191666666666667,0.193,0.275333333333333,0.263,2.141679122,1.45738792342857,0.0104519753333333,3.02377828661538,0.838709677419355,0.774193548387097,0.9,0.580645161290323,0,0,0,0,37.7042771936879,34.4211033376962,34.7345837111745,36.6470094972541,0.37,0.34,0.34,0.34,0.88,0.68,0.45,0.42,0.47,0.48,0.47,0.42,0.49,0.42,0.37,0.36,2,29
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0.66,-0.247,-0.433,0,0,0,0,0,0,90866,0.0112733877096774,0.216827551580645,0.0097382031,1.13666599387097,0.174333333333333,0.185666666666667,0.232333333333333,0.222666666666667,0.0582458365,0.448110273266667,0.0486910155,2.71051121615385,0.806451612903226,0.516129032258065,0.8,0.580645161290323,0,0,0,0,36.7250800713062,34.7028802231555,36.9836412913728,38.2866428332418,0.92,0.77,0.59,0.4,0.99,0.79,0.53,0.52,0.49,0.51,0.53,0.51,0.93,0.77,0.57,0.43,6,30
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.683,-0.101,-0.318,0,0,0,0,0,0,119405,0.456388181032258,0.892250136290323,0.1954058012,1.36937065112903,0.161666666666667,0.152,0.238,0.218333333333333,0.88425210075,1.843983615,0.36638587725,3.03217787035714,0.483870967741935,0.516129032258065,0.466666666666667,0.548387096774194,0,0,0,0,35.2785024903688,32.6314531587205,35.1893727315686,35.5988329128246,0.45,0.4,0.39,0.35,1.02,0.82,0.53,0.53,0.41,0.43,0.46,0.44,0.59,0.51,0.42,0.4,6,31
32,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0.512,0.05,0.211,1.499,0,0,0,0,0,0,65257,0.24985293516129,0.320027470967742,0.150163261,2.22876770935484,0.182333333333333,0.249,0.368333333333333,0.379,1.29090683166667,2.4802129,0.750816305,6.909179899,0.806451612903226,0.870967741935484,0.8,0.67741935483871,0,0,1,10,35.3107650623104,33.4644849889848,33.7088458380136,31.9511090335776,0.45,0.66,0.82,0.73,0.79,0.75,0.84,0.69,0.72,0.95,0.8,0.48,0.54,0.68,0.82,0.72,7,32
33,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0.284,-0.539,-0.739,1.056,0,0,0,0,0,0,223135,0.567395261677419,0,0.344467281066667,1.89387154054839,0.120666666666667,0.136,0.150666666666667,0.126333333333333,0.799511505090909,0,0.469728110545455,2.25807760603846,0.290322580645161,1,0.266666666666667,0.161290322580645,0,0,1,2,36.8963757941863,33.0607570152893,35.8532193442891,37.3870284374915,0.58,0.79,0.97,0.84,1,1.04,1.03,0.84,0.8,0.71,0.47,0.41,0.69,0.86,0.99,0.84,15,33
34,5,15,4,15,1,0,0,0,0,0,0,0,0,0,1.274,0.755,-0.435,-0.613,0,0,0,1,0,0,156939,0.0209741230967742,0.123463969258065,0,1.03342651987097,0.172,0.174666666666667,0.209,0.204333333333333,0.162549454,0.347943913363636,0,2.91238382872727,0.870967741935484,0.645161290322581,1,0.645161290322581,0,0,3,15,38.2121746995872,36.3894431805244,37.7303568877257,39.638384367724,0.89,0.54,0.41,0.28,0.76,0.53,0.52,0.51,0.48,0.51,0.55,0.53,0.86,0.54,0.44,0.34,6,34
35,3,1,0,0,0,0,2,1,0,0,0,0,1,0,-0.905,-1.237,-0.83,0.452,0,0,0,0,0,0,190113,0.286409860322581,0.470014293064516,0.461677278866667,3.67839729177419,0.300333333333333,0.420666666666667,0.519333333333333,0.449666666666667,1.26838652428571,1.04074593464286,1.3850318366,7.60202106966667,0.774193548387097,0.548387096774194,0.666666666666667,0.516129032258065,0,0,1,1,33.3240126695674,31.4483753097476,29.5434827694037,31.7455715265604,0.5,0.46,0.47,0.51,0.98,0.95,0.74,0.48,1,0.99,0.78,0.49,0.62,0.58,0.54,0.5,5,35
36,3,7,1,0,2,7,0,0,0,0,0,0,0,0,-0.171,-0.331,-0.295,0.18,0,0,0,0,0,0,44824,0,0,0,1.49383822967742,0.158666666666667,0.164333333333333,0.209,0.195333333333333,0,0,0,7.71816418666667,1,1,1,0.806451612903226,0,0,2,7,39.8035994585355,38.7152668125402,38.7448114455454,40.9588761194195,0.45,0.3,0.27,0.37,0.79,0.53,0.54,0.55,0.75,0.97,0.81,0.5,0.54,0.36,0.34,0.41,7,36
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,-0.238,-0.423,0.865,0,0,0,0,0,0,88064,0.00371133658064516,0,0.00742620116666667,2.67147152325806,0.135333333333333,0.140666666666667,0.167,0.152666666666667,0.038350478,0,0.1113930175,6.37043209392308,0.903225806451613,1,0.933333333333333,0.580645161290323,0,0,0,0,37.6527387784772,34.94599631175,37.2206526987483,38.6154741099491,0.67,0.46,0.46,0.42,0.53,0.78,0.95,0.8,0.49,0.5,0.51,0.48,0.64,0.54,0.59,0.51,14,37
38,10,23,3,12,5,6,2,5,0,0,0,0,0,0,0.35,-0.272,-0.292,-0.255,0,0,0,0,0,0,422968,0.00253731819354839,0.00022323035483871,0.0039233922,1.69482849803226,0.157666666666667,0.175666666666667,0.204333333333333,0.18,0.039328432,0.0034600705,0.039233922,4.37830695325,0.935483870967742,0.935483870967742,0.9,0.612903225806452,0,0,9,23,38.2540635626308,35.6270567395598,37.1494022537465,38.0233338635206,0.64,0.36,0.36,0.34,0.55,0.55,0.55,0.57,0.96,1.02,0.87,0.58,0.62,0.41,0.41,0.4,13,38
39,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.115,-0.272,-0.378,0.111,0,0,0,0,0,0,86502,0.000405656838709677,0,0,2.17360436935484,0.161,0.17,0.202333333333333,0.188333333333333,0.012575362,0,0,9.62596220714286,0.967741935483871,1,1,0.774193548387097,0,0,1,1,38.367883011111,36.106103500775,37.39636621967,36.9351504280717,0.85,0.43,0.41,0.4,0.58,0.82,1,0.81,0.95,0.8,0.6,0.58,0.78,0.53,0.56,0.5,13,39
40,3,0,1,0,0,0,0,0,0,0,0,0,2,0,-0.235,-0.371,-0.075,0.485,0,0,0,0,0,0,83630,0.145277405064516,0.189242977096774,0.103724040833333,2.13852676429032,0.189333333333333,0.221,0.296,0.302,0.9007199114,0.651836921111111,0.444531603571429,5.52452747441667,0.838709677419355,0.709677419354839,0.766666666666667,0.612903225806452,0,0,0,0,36.826444083051,35.3174951886618,35.0852685734997,35.8154163290494,0.46,0.46,0.48,0.46,0.79,0.55,0.52,0.5,0.86,0.92,0.78,0.46,0.54,0.49,0.49,0.47,7,40
41,2,10,1,10,0,0,0,0,1,0,0,0,0,0,0.154,-0.226,-0.441,2.159,0,0,0,0,0,0,268111,0.00595055187096774,0,0.0016133415,3.09581875793548,0.126,0.133,0.166333333333333,0.144666666666667,0.092233554,0,0.0242001225,5.33168786088889,0.935483870967742,1,0.933333333333333,0.419354838709677,0,0,1,10,38.5365253430908,34.9318721567943,37.0945345312294,37.5202829485968,0.57,0.55,0.76,0.9,1.01,0.99,0.99,0.82,1.01,1.04,0.83,0.54,0.68,0.66,0.81,0.88,14,41
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.286,-2.054,-0.879,1.037,0,0,0,0,0,0,116192,1.78770762741936,0.377567792032258,0.410209211666667,3.20966228435484,0.169666666666667,0.168333333333333,0.196333333333333,0.172333333333333,2.40951897608696,0.97538346275,1.02552302916667,3.9799812326,0.258064516129032,0.612903225806452,0.6,0.193548387096774,0,0,0,0,33.3830732637193,32.3286440799585,35.702986989692,37.6093786382445,0.62,0.2,0.25,0.22,1.04,1.07,0.96,0.78,0.34,0.41,0.43,0.43,0.72,0.42,0.43,0.36,18,42
43,3,0,0,0,1,0,0,0,0,0,1,0,1,0,-0.389,-1.362,-0.888,0.162,0,0,0,0,0,0,1042310,0.892981621741936,0.134298234354839,0.374392710733333,2.19035677996774,0.141666666666667,0.152666666666667,0.164,0.147333333333333,1.31821096542857,0.378476842272727,0.802270094428571,2.34141586824138,0.32258064516129,0.645161290322581,0.533333333333333,0.0645161290322581,0,0,0,0,34.4704557940091,31.7148035883894,34.5784064021548,37.9033354022892,0.42,0.5,0.68,0.56,1.21,1.24,0.97,0.78,0.37,0.4,0.41,0.4,0.62,0.68,0.75,0.61,18,43
44,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.624,0.113,-0.392,-0.788,0,0,0,0,0,0,125221,0.0285791478387097,0.0567368403548387,0.00108553046666667,0.800469510193548,0.127,0.129,0.152,0.148,0.0805412348181818,0.125631575071429,0.0065131828,1.2407277408,0.645161290322581,0.548387096774194,0.833333333333333,0.354838709677419,0,0,1,1,38.6210659627827,35.1614596799144,38.3462050742395,39.4622408840001,0.82,0.59,0.34,0.3,0.85,0.75,0.52,0.53,0.36,0.38,0.41,0.42,0.83,0.63,0.39,0.36,13,44
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,-0.239,-0.705,2.129,0,0,0,0,0,0,63484,0.0885895601290323,0,0.00437122646666667,0.844231844967742,0.123,0.128333333333333,0.133,0.129666666666667,0.211252028,0,0.0187338277142857,1.3085593597,0.580645161290323,1,0.766666666666667,0.354838709677419,0,0,0,0,40.2713384822733,37.0324718477011,40.2728866735629,41.5315688033989,1.26,1.2,1.37,1.64,1.02,1.05,1.06,1.05,0.53,0.61,0.61,0.56,1.2,1.16,1.29,1.5,4,45
46,5,10,2,10,1,0,2,0,0,0,0,0,0,0,-0.263,-1.159,-0.671,-0.431,0,0,0,0,0,0,159962,0.148457668064516,0.354618210645161,0.127067230266667,1.34975844516129,0.219,0.269,0.343666666666667,0.294,0.920437542,1.57045207571429,0.423557434222222,4.18425118,0.838709677419355,0.774193548387097,0.7,0.67741935483871,0,0,1,10,35.077036360067,33.2126341129671,34.5798476379991,35.0672940762507,0.71,0.63,0.78,0.63,0.83,0.55,0.53,0.52,0.95,0.92,0.72,0.43,0.74,0.61,0.71,0.6,8,46
