id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,clan,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959,2.205,-0.654,0.064,0,0,0,0,0,0,233467,0.630332822548387,1.44630825935484,0.620317723933333,2.17618510174194,0.384333333,0.355666666666667,0.426666666666667,0.696666666666667,1.39573696421429,2.13502647809524,1.24063544786667,3.3730869077,0.548387096774194,0.32258064516129,0.5,0.354838709677419,2,0,0,0,0,32.82733004,32.4175003903201,31.9491158624999,31.9122662286416,2.79,2.39,1.7,1.6,0.87,0.6,0.89,1.18,1.11,1.11,1.47,1.91,2.31,1.94,1.5,1.49
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.098,4.699,0.621,0.512,0,0,0,0,0,0,120711,0.0728104441935484,0.284101236483871,0.0472518746,1.90324506529032,0.222666667,0.193333333333333,0.269666666666667,0.393333333333333,0.376187295,0.677472179307692,0.17719452975,4.91671641866667,0.806451612903226,0.580645161290323,0.733333333333333,0.612903225806452,0,0,0,0,0,38.26865304,38.0769017230377,37.943801531589,37.5160956407452,3.8,3.81,3.71,3.7,0.88,0.85,1.16,1.28,1.92,1.95,2.13,2.22,3.07,3.07,3.08,3.09
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,2.69,1.35,0.496,0,0,0,0,0,0,153422,0.0349753935483871,0.072628105,0.0528797855333333,1.64481847019355,0.176,0.174666666666667,0.23,0.316666666666667,0.1807062,0.281433906875,0.176265951777778,5.0989372576,0.806451612903226,0.741935483870968,0.7,0.67741935483871,0,0,0,0,0,37.95450786,38.1896522476676,38.5659487946728,38.8431062352864,1.6,2.64,3.02,3.41,0.74,0.52,0.61,0.69,1.55,1.64,2.16,2.38,1.38,2.11,2.42,2.73
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788,2.653,-1.113,0.132,0,0,0,0,0,0,102878,0.62648649283871,2.15282584451613,0.363374218433333,1.49094542874194,0.422333333,0.246666666666667,0.255666666666667,0.487666666666667,1.38722009128571,6.06705465272727,0.908435546083333,3.555331407,0.548387096774194,0.645161290322581,0.6,0.580645161290323,0,0,0,0,0,31.97316506,33.9596762688614,33.1118210518711,33.7625395419974,3.76,3.38,1.9,1.79,0.94,0.89,1.13,1.31,1.12,0.97,1.28,1.59,3.06,2.76,1.71,1.67
26,1,10,1,10,0,0,0,0,0,0,0,0,0,0,-0.704,-0.188,2.328,0.067,0,0,0,0,0,0,57996,0.0343508123870968,0.0101074155483871,0.102570873633333,0.242460992741936,0.173,0.171666666666667,0.184,0.212333333333333,0.266218796,0.052221647,0.341902912111111,0.5368779125,0.870967741935484,0.806451612903226,0.7,0.548387096774194,1,0,0,1,10,43.02603004,41.1451938569989,43.0694878644265,42.5179760571181,2.26,1.81,1.68,3.42,0.47,0.54,0.84,1.11,2.35,2.29,2.2,2.18,1.81,1.5,1.47,2.85
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.654,0.577,1.321,-0.327,0,0,0,0,0,0,69946,0.0871910291290323,0.0761270591290323,0.6329770277,0.871936294967742,0.154333333,0.173333333333333,0.217,0.37,0.450486983833333,0.214539893909091,0.999437412157895,1.28714405447619,0.806451612903226,0.645161290322581,0.366666666666667,0.32258064516129,3,0,0,0,0,39.62176716,38.892995356781,40.0548185023098,38.804729000961,3.12,2.36,2.16,2.09,0.5,0.7,0.94,1.12,2.59,2.69,2.87,3.07,2.46,1.95,1.86,1.85
28,1,3,1,3,0,0,0,0,0,0,0,0,0,0,-0.513,0.284,3.499,-0.217,0,0,0,0,0,0,118333,0.243318152064516,0.0910151857096774,1.24949916383333,0.971266917838709,0.143333333,0.149666666666667,0.176666666666667,0.253,0.580220208769231,0.148498460894737,2.20499852441176,1.25455310220833,0.580645161290323,0.387096774193548,0.433333333333333,0.225806451612903,3,0,0,1,3,39.29289355,37.1644004519205,37.8922330438763,40.5926730820148,2.77,2.54,2.41,2.26,0.51,0.54,0.8,1.12,2.27,2.38,2.5,2.66,2.21,2.04,2.01,1.97
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205,3.542,-0.502,0.28,0,0,0,0,0,0,70004,0.29115136716129,0.835435148709677,0.0352306774333333,1.39475886645161,0.252,0.248333333333333,0.339666666666667,0.652666666666667,0.820517489272727,1.52344056529412,0.150988617571429,3.32596345076923,0.645161290322581,0.451612903225806,0.766666666666667,0.580645161290323,2,0,0,0,0,36.90506064,34.9541806934254,34.0863690338102,34.0920238003215,4.87,4.01,3.38,3.45,1.04,1.01,1.04,0.93,2.03,2.07,2.08,2.19,3.91,3.26,2.8,2.82
30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.268,3.121,-0.241,0.664,0,0,0,0,0,0,98988,0.010848679,0.361834181870968,0.0403247178666667,1.63240474093548,0.219333333,0.198666666666667,0.219333333333333,0.390666666666667,0.0672618098,0.5608429819,0.172820219428571,3.89265745915385,0.838709677419355,0.354838709677419,0.766666666666667,0.580645161290323,0,0,0,0,0,37.31406419,38.709818754925,37.4348755466606,38.864579564507,2.67,2.72,2.39,2.36,0.75,0.53,0.63,0.96,1.44,1.45,1.55,1.96,2.19,2.17,1.95,2.01
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428,0.722,-0.799,0.553,0,0,0,0,0,0,130077,0.396133254258064,0.783882286806452,0.200081835733333,1.64198877541935,0.188666667,0.185666666666667,0.232666666666667,0.413,0.877152205857143,1.62002339273333,0.545677733818182,3.91551169523077,0.548387096774194,0.516129032258065,0.633333333333333,0.580645161290323,0,0,0,0,0,35.37949396,36.8454577272231,34.3104767231703,36.7232800829877,4.36,3.01,2.37,2.2,0.82,0.56,0.64,0.93,1.02,1.08,1.44,1.78,3.47,2.39,1.94,1.88
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888,1.345,-0.121,-0.073,0,0,0,0,0,0,71090,0.275247705677419,0.42379663083871,0.193317036833333,0.654964170419355,0.296666667,0.336333333333333,0.323,0.697,1.0665848595,1.19433595963636,0.527228282272727,1.69199077358333,0.741935483870968,0.645161290322581,0.633333333333333,0.612903225806452,0,0,0,0,0,34.96905162,33.4681342765987,35.1850932445696,34.2577819886948,2.19,1.77,1.61,1.98,0.85,0.58,0.81,1.16,1.75,1.84,1.94,2.31,1.85,1.47,1.41,1.78
33,2,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.219,0.044,2.021,0.952,0,0,0,0,0,0,243080,0.802645324806452,0.0522055570322581,1.0046632232,1.58766075512903,0.132,0.152333333333333,0.200666666666667,0.254333333333333,1.65880033793333,0.107891484533333,1.36999530436364,2.050728475375,0.516129032258065,0.516129032258065,0.266666666666667,0.225806451612903,1,0,0,0,0,37.10832142,35.6139774365688,36.7177915551702,38.4137935458108,3.83,2.92,2.77,2.7,0.51,0.53,0.79,1.04,2.32,2.51,2.5,2.32,3,2.32,2.27,2.29
34,4,2,2,2,0,0,1,0,1,0,0,0,0,0,-0.11,4.293,0.26,0.738,0,0,0,0,0,0,170966,0.0217957356129032,0.315569865096774,0.0336753887,1.85771168935484,0.204,0.185,0.257333333333333,0.373333333333333,0.168916951,0.6521777212,0.1683769435,5.23536930636364,0.870967741935484,0.516129032258065,0.8,0.645161290322581,0,0,0,2,2,39.64978263,39.1407192382362,37.9449589275973,38.5548962724205,3.34,4.04,3.93,4,0.52,0.54,0.66,0.73,1.8,1.89,2.08,2.18,2.64,3.17,3.11,3.18
35,3,3,2,2,0,0,1,1,0,0,0,0,0,0,0.697,2.87,0.313,-0.282,0,0,0,0,0,0,207105,0.483872533096774,1.27007981248387,0.817513731,1.4344560983871,0.301666667,0.369333333333333,0.426666666666667,0.676,1.66667205844444,1.96862370935,1.362522885,2.02127904772727,0.709677419354839,0.354838709677419,0.4,0.290322580645161,2,0,0,2,3,33.13588631,32.9585858877964,34.3846528348398,32.4977164168748,2,1.92,1.48,1.42,0.8,0.55,0.8,1.19,1.37,1.41,1.55,1.99,1.7,1.58,1.31,1.36
36,2,1,0,0,1,1,1,0,0,0,0,0,0,0,-0.195,3.102,1.11,-0.202,0,0,0,0,0,0,48831,0,0.00870741367741936,0.0443227993,0.576701855129032,0.204,0.21,0.245666666666667,0.441333333333333,0,0.089976608,0.2659367958,2.55396535842857,1,0.903225806451613,0.833333333333333,0.774193548387097,1,1,2,1,1,40.81880559,37.6051815585475,40.0001223990208,40.3479932680538,1.81,2.04,2.59,2.88,1.02,0.81,0.59,0.69,2.09,2.13,2.08,2.16,1.61,1.73,2.09,2.33
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258,-0.076,0.075,-0.18,0,0,0,0,0,0,95935,0.00324269058064516,0.000138288870967742,0.0376111608666667,0.912220887225806,0.154,0.151666666666667,0.185666666666667,0.249666666666667,0.025130852,0.0021434775,0.161190689428571,1.88525650026667,0.870967741935484,0.935483870967742,0.766666666666667,0.516129032258065,1,0,0,0,0,36.79724686,38.8254141779148,39.536929540612,40.0149211747616,1.97,1.51,1.46,2.1,0.61,0.44,0.74,1.04,1.86,1.99,2.24,2.41,1.63,1.25,1.28,1.84
38,3,20,3,20,0,0,0,0,0,0,0,0,0,0,-0.172,2.39,1.686,0.143,0,0,0,0,0,0,460775,0.00647845325806452,0.0255318914516129,0.0581851332666667,1.29064562951613,0.183,0.163333333333333,0.193,0.309666666666667,0.0401664102,0.113069805,0.21819424975,2.5006259071875,0.838709677419355,0.774193548387097,0.733333333333333,0.483870967741935,1,19,2,3,20,36.38075985,37.4935071569327,38.9327635781562,38.9954160163319,1.93,2.12,2.03,2.32,0.77,0.53,0.61,1.06,1.21,1.29,1.82,2.3,1.64,1.72,1.68,2.01
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205,0.309,1.241,0.278,0,0,0,0,0,0,94234,0.00448443709677419,0.0033676394516129,0.0486086830666667,1.56324869,0.191,0.180666666666667,0.209,0.339666666666667,0.13901755,0.034798941,0.243043415333333,4.846070939,0.967741935483871,0.903225806451613,0.8,0.67741935483871,1,0,0,0,0,36.77214695,38.0154145601618,39.2630320188744,39.0224499012952,2.13,1.94,1.79,2.29,0.78,0.55,0.61,1.07,1.94,2.03,2.33,2.67,1.8,1.59,1.5,1.98
40,4,4,2,0,1,4,1,0,0,0,0,0,0,0,0.634,1.869,0.334,-0.087,0,0,0,0,0,0,91105,0.228011412258064,0.359114659612903,0.1587455693,0.858303715806452,0.257,0.288666666666667,0.293,0.607666666666667,0.8835442225,0.795182460571429,0.2976479424375,2.04672424538462,0.741935483870968,0.548387096774194,0.466666666666667,0.580645161290323,1,4,4,1,4,36.35471413,35.3853417832516,35.7477558153406,36.7687626256606,1.89,1.98,1.9,1.86,0.87,0.6,0.84,1.16,2.12,2.21,2.25,2.32,1.64,1.63,1.64,1.68
41,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.357,-0.197,0.183,0.281,0,0,0,0,0,0,292075,0.0190656908064516,3.51212580645161e-05,0.0313276364666667,1.11390656264516,0.136666667,0.133333333333333,0.162666666666667,0.192,0.14775910375,0.001088759,0.104425454888889,1.91839463566667,0.870967741935484,0.967741935483871,0.7,0.419354838709677,1,0,0,1,1,37.87670433,39.6647386039074,39.0789112304353,42.0278726803872,2.09,1.85,1.74,2.07,0.45,0.44,0.73,1.02,1.63,1.81,2.03,2.22,1.68,1.5,1.49,1.8
42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.795,0.287,-0.013,-0.194,0,0,0,0,0,0,126578,2.41140780677419,1.81156206225806,0.912314995,1.2651666243871,0.253,0.206,0.275666666666667,0.391,4.15298011166667,3.11991244055556,1.44049736052632,1.78273478890909,0.419354838709677,0.419354838709677,0.366666666666667,0.290322580645161,3,0,0,0,0,36.19205297,35.3657915426303,35.9553304327916,39.6296587174369,3.29,4.02,4.01,3.83,0.49,0.53,0.56,0.6,2.3,2.6,2.8,2.83,2.59,3.15,3.15,3.02
43,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.829,-0.146,0.355,0.023,0,0,0,0,0,0,1135475,1.80422555090323,0.712168889870968,0.7871605792,1.45890543951613,0.176666667,0.173666666666667,0.243333333333333,0.312333333333333,3.29005835752941,1.05129693266667,1.07340078981818,1.61521673660714,0.451612903225806,0.32258064516129,0.266666666666667,0.0967741935483871,3,0,0,0,0,36.86875789,35.4530170109358,35.6510119175252,39.8788890068786,3.57,3.36,3.43,3.34,0.49,0.52,0.55,0.6,2.5,2.7,3.07,3.2,2.8,2.65,2.71,2.65
44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.414,3.515,0.63,0.018,0,0,0,0,0,0,136414,0.0444808532258065,0.174144423709677,0.0471644782,0.846440589741935,0.177666667,0.16,0.206666666666667,0.324666666666667,0.153211827777778,0.299915396388889,0.1414934346,2.18663819016667,0.709677419354839,0.419354838709677,0.666666666666667,0.612903225806452,0,0,0,0,0,36.59446749,37.3108929668214,38.156234994571,38.6493011081102,2.51,2.05,1.9,2.21,0.77,0.53,0.64,0.72,1.82,1.91,2.1,2.26,2.07,1.67,1.59,1.83
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315,-0.291,1.425,1.166,0,0,0,0,0,0,69159,0.0658786564193549,0.00215650058064516,0.0876335454666667,0.567355705967742,0.139666667,0.141666666666667,0.158,0.175,0.291748335571429,0.00955021685714286,0.202231258769231,0.837525089761905,0.774193548387097,0.774193548387097,0.566666666666667,0.32258064516129,1,0,0,0,0,40.89660884,39.8177234463577,40.8460981356716,43.8252737840644,1.98,1.36,1.16,2.46,0.49,0.52,0.83,1.1,2.18,2.37,2.42,2.28,1.6,1.15,1.08,2.12
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,3.118,-0.615,0.284,0,0,0,0,0,0,174260,0.197099260774194,0.942428467419355,0.1698650026,1.4624653266129,0.498333333,0.299,0.290666666666667,0.543333333333333,1.01834618066667,2.921528249,0.5095950078,3.48741731730769,0.806451612903226,0.67741935483871,0.666666666666667,0.580645161290323,0,0,0,0,0,32.58220164,33.7002705938698,33.6837484188335,34.3601962468193,2.52,2.48,1.61,1.52,1.01,0.94,1.22,1.51,2.03,1.73,1.79,2.28,2.15,2.09,1.51,1.52
