id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,clans
11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.496,-0.451,-0.609,-0.546,0,0,0,0,0,0,87695,2.34529051173333,1.92082426483871,1.9595250579,0.324754812903226,0.565666666666667,0.534666666666667,0.303666666666667,0.243666666666667,4.3974197095,3.96970348066667,3.9190501158,2.5168498,0.466666666666667,0.516129032258065,0.5,0.870967741935484,0,2,0,0,30.5165715372907,32.5491402470674,40.6907659220673,38.9453513790628,3.31,2.56,2.59,3.12,1.12,1.22,1.17,1.29,1.81,1.59,1.25,1.28,2.76,2.23,2.24,2.67,Hawiye
12,21,17,6,2,8,14,4,1,2,0,1,0,0,0,-0.393,0.861,0.416,-0.093,0,0,0,0,0,0,278475,0.066663534,2.32351625448387,2.53399739676667,0.884166083032258,0.288666666666667,0.494,0.387,0.229,0.2499882525,4.23700022876471,4.22332899461111,2.2840957145,0.733333333333333,0.451612903225806,0.4,0.612903225806452,3,7,9,17,36.2733585025236,36.8177655926458,39.9973972989341,41.113180731679,3.31,3.39,5.27,5.72,0.95,1.26,1.53,1.61,2.14,2.34,2.4,2.34,2.72,2.86,4.34,4.69,Hawiye
13,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0.662,-0.028,1.515,-0.304,0,0,0,0,0,0,98403,0.106844278433333,0.760466563322581,5.143025749,1.42811149335484,0.275333333333333,0.611,0.353666666666667,0.277,0.356147594777778,2.3574463463,9.07592779235294,6.32449375628571,0.7,0.67741935483871,0.433333333333333,0.774193548387097,0,0,2,2,36.4087380330723,37.266566822673,38.4006919000571,43.5550429883861,2.37,2.43,3.14,4.29,0.6,0.68,1.06,1.56,2.28,2.4,2.38,2.64,1.93,2,2.62,3.61,Daarood
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553,0.059,1.926,-0.397,0,0,0,0,0,0,208379,0.139727065933333,0.980748855290323,3.96205081,0.455662230967742,0.122333333333333,0.193333333333333,0.161666666666667,0.156666666666667,0.279454131866667,1.38196429609091,6.2558697,1.56950324,0.5,0.290322580645161,0.366666666666667,0.709677419354839,0,0,0,0,44.514524646346,47.5703533896992,42.4869343600177,41.5245184190331,2.6,2.65,5.37,4.8,0.87,1.16,1.4,1.43,2.6,2.65,2.41,2.33,2.17,2.28,4.38,3.96,Dir
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37,-0.297,0.508,-0.425,0,0,0,0,0,0,471921,0.615155425833333,0.972750492806452,2.9247493895,1.0000891933871,0.25,0.329,0.221333333333333,0.188666666666667,1.23031085166667,1.50776326385,4.61802535184211,3.1002764995,0.5,0.354838709677419,0.366666666666667,0.67741935483871,0,0,0,0,37.3023622454363,38.5943215001734,39.3206349583202,41.8158816081038,4.45,4.1,4.37,5.33,0.93,0.81,0.88,1.22,2.34,2.38,2.4,2.5,3.57,3.28,3.5,4.3,Dir
16,3,1,0,0,0,0,0,0,3,1,0,0,0,0,2.747,1.642,2.683,0.159,0,0,0,1,1,1,555929,0.442277191833333,0.953872457064516,1.693573969,0.470055733451613,0.186666666666667,0.191666666666667,0.185333333333333,0.161333333333333,0.884554383666667,1.8481278855625,3.387147938,1.4571727737,0.5,0.483870967741935,0.5,0.67741935483871,0,0,1,1,38.3974810587262,42.4099167907359,39.3059802030406,41.6541612903227,2.02,2.65,4.92,3.47,0.82,1.05,0.94,0.93,2.55,2.36,2.17,2.13,1.72,2.25,3.93,2.83,Daarood
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.355,-0.686,0.098,-0.355,0,0,0,1,0,0,129031,2.369092331,1.64612451974194,4.91221075286667,1.50931710490323,0.498666666666667,0.718,0.526333333333333,0.348666666666667,3.5536384965,2.5514930056,5.89465290344,4.6788830252,0.333333333333333,0.354838709677419,0.166666666666667,0.67741935483871,0,0,0,0,31.8168344290788,32.4488076846901,37.3254703030304,40.5068058422356,1.8,1.52,2.39,4.21,0.53,0.62,1,1.38,1.26,1.58,1.65,1.7,1.48,1.29,2.04,3.5,Hawiye
18,10,4,3,1,5,3,1,0,0,0,0,0,1,0,-0.73,0.503,0.104,-0.147,0,0,0,0,0,0,163716,0.0906706892,1.90391640409677,2.31669632843333,0.949244318258064,0.287333333333333,0.58,0.462666666666667,0.261666666666667,0.247283697818182,3.6888380329375,3.15913135695455,2.10189813328571,0.633333333333333,0.483870967741935,0.266666666666667,0.548387096774194,4,8,4,4,35.0716236056585,35.9211813623423,38.5286676778989,40.5634304910063,2.16,2.11,3.32,4.06,0.96,1.3,1.64,1.73,1.81,2.3,2.32,2.19,1.86,1.91,2.9,3.48,Hawiye
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,-0.017,1.563,0.51,0,0,0,0,0,0,545022,0.3212701719,1.43532828048387,3.62480288466667,1.03446565922581,0.242333333333333,0.381666666666667,0.263,0.188666666666667,0.507268692473684,1.7798070678,6.39671097294117,3.56315949288889,0.366666666666667,0.193548387096774,0.433333333333333,0.709677419354839,0,0,0,0,38.1456413278504,37.5235558475422,41.7502526024162,44.0033844649514,3.17,3.11,4.67,3.8,1.01,1.01,1.07,1.42,2.92,3.21,2.95,2.85,2.63,2.58,3.77,3.21,Dir
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0.332,0.17,1.077,0,0,0,1,0,0,76911,0.0441101613,1.59819579709677,1.58659149206667,0.661350351612903,0.210666666666667,0.302333333333333,0.278333333333333,0.187666666666667,0.2205508065,2.91435704176471,2.79986733894118,2.92883727142857,0.8,0.451612903225806,0.433333333333333,0.774193548387097,0,0,0,0,36.329861199151,37.1453196669671,42.0131614375852,44.9721636474659,2.04,2.11,3.43,3.88,0.56,0.62,0.94,1.18,2.11,2.29,2.2,1.92,1.67,1.73,2.81,3.2,Daarood
21,5,1,2,1,1,0,0,0,1,0,0,0,1,0,0.034,0.026,0.04,0.678,0,0,0,0,0,0,99150,0.0556403592666667,1.17534770993548,1.57926636756667,0.884801165645161,0.205333333333333,0.404333333333333,0.240666666666667,0.187666666666667,0.1669210778,2.42905193386667,3.38414221621428,5.485767227,0.666666666666667,0.516129032258065,0.533333333333333,0.838709677419355,0,0,1,1,39.6689800915882,37.2348257480288,44.0560566918018,43.4774302241505,2.18,2.49,4.83,4.12,0.53,0.66,1.01,1.3,1.71,2.11,1.93,1.98,1.77,2.03,3.87,3.42,Daarood
22,4,2,1,0,2,2,1,0,0,0,0,0,0,0,-0.654,0.064,0.076,-0.416,0,0,0,0,0,0,233467,0.620317723933333,2.17618510174194,4.00234510156667,1.08716640448387,0.426666666666667,0.696666666666667,0.488333333333333,0.294333333333333,1.24063544786667,3.3730869077,4.80281412188,3.06383259445455,0.5,0.354838709677419,0.166666666666667,0.645161290322581,2,2,1,2,31.9491158624999,31.9122662286416,37.3897148099221,40.788010805357,1.7,1.6,1.94,2.64,0.89,1.18,1.29,1.38,1.47,1.91,1.89,1.84,1.5,1.49,1.78,2.33,Reewin
23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.621,0.512,0.724,-0.215,0,0,0,0,0,0,120711,0.0472518746,1.90324506529032,3.06462481333333,0.674991031451613,0.269666666666667,0.393333333333333,0.324,0.212666666666667,0.17719452975,4.91671641866667,5.746171525,2.615590246875,0.733333333333333,0.612903225806452,0.466666666666667,0.741935483870968,0,1,0,0,37.943801531589,37.5160956407452,41.6769164235573,41.9943977877047,3.71,3.7,7.01,7.44,1.16,1.28,1.36,1.65,2.13,2.22,2.17,1.98,3.08,3.09,5.6,5.99,Hawiye
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.496,1.193,-0.134,0,0,0,1,0,0,153422,0.0528797855333333,1.64481847019355,3.378455738,0.722499012451613,0.23,0.316666666666667,0.252333333333333,0.197666666666667,0.176265951777778,5.0989372576,6.756911476,2.79968367325,0.7,0.67741935483871,0.5,0.741935483870968,0,0,0,0,38.5659487946728,38.8431062352864,43.5073841352958,41.6750524814269,3.02,3.41,6.83,6.02,0.61,0.69,1.09,1.44,2.16,2.38,2.26,2.02,2.42,2.73,5.39,4.88,Hawiye
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.113,0.132,-0.622,-0.284,1,0,0,0,0,0,102878,0.363374218433333,1.49094542874194,1.24816115236667,0.864329441870968,0.255666666666667,0.487666666666667,0.273333333333333,0.233333333333333,0.908435546083333,3.555331407,1.78308736052381,3.34927658725,0.6,0.580645161290323,0.3,0.741935483870968,0,0,0,0,33.1118210518711,33.7625395419974,38.0372989739451,38.0848469178083,1.9,1.79,3.39,4.61,1.13,1.31,1.18,1.24,1.28,1.59,1.45,1.44,1.71,1.67,2.83,3.77,Hawiye
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.328,0.067,1.216,-0.165,0,0,0,1,1,1,57996,0.102570873633333,0.242460992741936,0.701325718666667,0.124823784451613,0.184,0.212333333333333,0.230333333333333,0.229333333333333,0.341902912111111,0.5368779125,1.91270650545455,0.644922886333333,0.7,0.548387096774194,0.633333333333333,0.806451612903226,0,0,0,0,43.0694878644265,42.5179760571181,39.6124441127593,40.1356850495477,1.68,3.42,5.48,3.89,0.84,1.11,1.12,1.08,2.2,2.18,2.13,1.97,1.47,2.85,4.39,3.19,Daarood
27,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1.321,-0.327,2.83,-0.082,0,0,0,1,0,0,69946,0.6329770277,0.871936294967742,4.36152775133333,0.51414632516129,0.217,0.37,0.232666666666667,0.166333333333333,0.999437412157895,1.28714405447619,6.542291627,2.27693372571429,0.366666666666667,0.32258064516129,0.333333333333333,0.774193548387097,0,0,0,0,40.0548185023098,38.804729000961,42.654216378382,48.1033892535863,2.16,2.09,4.29,3.54,0.94,1.12,0.95,0.98,2.87,3.07,2.81,2.75,1.86,1.85,3.45,2.9,Dir
28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.499,-0.217,2.564,0.096,0,0,0,1,1,1,118333,1.24949916383333,0.971266917838709,3.7864322608,0.58953276083871,0.176666666666667,0.253,0.191,0.155666666666667,2.20499852441176,1.25455310220833,5.6796483912,2.03061284288889,0.433333333333333,0.225806451612903,0.333333333333333,0.709677419354839,0,0,0,0,37.8922330438763,40.5926730820148,40.6380316810799,42.9307937402195,2.41,2.26,3.27,3.47,0.8,1.12,0.96,1,2.5,2.66,2.56,2.52,2.01,1.97,2.69,2.85,Dir
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.502,0.28,1.336,-0.147,0,0,0,0,0,0,70004,0.0352306774333333,1.39475886645161,5.065231,1.37201738935484,0.339666666666667,0.652666666666667,0.396666666666667,0.257333333333333,0.150988617571429,3.32596345076923,8.44205166666667,4.72583767444444,0.766666666666667,0.580645161290323,0.4,0.709677419354839,0,0,0,0,34.0863690338102,34.0920238003215,40.0828051189557,42.111111526239,3.38,3.45,4.37,5.19,1.04,0.93,1.07,1.41,2.08,2.19,2.2,2.28,2.8,2.82,3.54,4.25,Reewin
30,2,1,1,0,1,1,0,0,0,0,0,0,0,0,-0.241,0.664,0.564,0.2,0,0,0,0,0,0,98988,0.0403247178666667,1.63240474093548,2.22899617,1.09009714483871,0.219333333333333,0.390666666666667,0.347666666666667,0.218666666666667,0.172820219428571,3.89265745915385,3.71499361666667,2.81608429083333,0.766666666666667,0.580645161290323,0.4,0.612903225806452,1,1,1,1,37.4348755466606,38.864579564507,41.2641493888342,40.7547672966448,2.39,2.36,4.86,5.05,0.63,0.96,1.33,1.59,1.55,1.96,1.92,1.74,1.95,2.01,3.98,4.19,Hawiye
31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.799,0.553,0.153,0.098,0,0,0,0,0,0,130077,0.200081835733333,1.64198877541935,1.9978047645,1.15371182003226,0.232666666666667,0.413,0.307666666666667,0.214,0.545677733818182,3.91551169523077,2.99670714675,2.98042220175,0.633333333333333,0.580645161290323,0.333333333333333,0.612903225806452,0,1,0,0,34.3104767231703,36.7232800829877,39.6517259137283,39.5205196496213,2.37,2.2,4.58,5.6,0.64,0.93,1.24,1.31,1.44,1.78,1.73,1.67,1.94,1.88,3.74,4.53,Hawiye
32,1,3,1,3,0,0,0,0,0,0,0,0,0,0,-0.121,-0.073,1.537,-0.078,0,0,0,0,0,0,71090,0.193317036833333,0.654964170419355,6.0571442133,2.2858486883871,0.323,0.697,0.501666666666667,0.323333333333333,0.527228282272727,1.69199077358333,8.25974210904545,6.44193721272727,0.633333333333333,0.612903225806452,0.266666666666667,0.645161290322581,3,1,1,3,35.1850932445696,34.2577819886948,33.9607682894736,41.9783514251578,1.61,1.98,2.52,4.3,0.81,1.16,1.1,1.3,1.94,2.31,2.38,2.53,1.41,1.78,2.17,3.55,Hawiye
33,3,2,1,1,1,1,0,0,1,0,0,0,0,0,2.021,0.952,1.729,2.333,0,0,0,1,1,1,243080,1.0046632232,1.58766075512903,2.1760690247,1.56930838451613,0.200666666666667,0.254333333333333,0.163,0.138,1.36999530436364,2.050728475375,3.43589846005263,5.40539554666667,0.266666666666667,0.225806451612903,0.366666666666667,0.709677419354839,0,0,2,2,36.7177915551702,38.4137935458108,43.3503077265425,47.0531708605275,2.77,2.7,5.12,4.13,0.79,1.04,1.06,1.09,2.5,2.32,1.93,1.9,2.27,2.29,4.11,3.37,Daarood
34,6,12,3,11,1,1,0,0,2,0,0,0,0,0,0.26,0.738,0.69,0.091,0,0,0,0,0,0,170966,0.0336753887,1.85771168935484,2.59289872266667,1.00411564032258,0.257333333333333,0.373333333333333,0.292,0.206,0.1683769435,5.23536930636364,4.32149787111111,3.45862053888889,0.8,0.645161290322581,0.4,0.709677419354839,0,0,3,12,37.9449589275973,38.5548962724205,42.4478014741085,41.9101593202476,3.93,4,7.1,6.63,0.66,0.73,1.12,1.45,2.08,2.18,2.06,1.87,3.11,3.18,5.61,5.34,Hawiye
35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.313,-0.282,0.484,-0.137,0,0,0,0,0,0,207105,0.817513731,1.4344560983871,4.94976689966667,2.02939973548387,0.426666666666667,0.676,0.587666666666667,0.297333333333333,1.362522885,2.02127904772727,6.74968213590909,7.863923975,0.4,0.290322580645161,0.266666666666667,0.741935483870968,0,0,0,0,34.3846528348398,32.4977164168748,35.0494304734664,40.6970887731127,1.48,1.42,2.31,3.57,0.8,1.19,1.29,1.38,1.55,1.99,1.99,1.88,1.31,1.36,2.05,3.02,Reewin
36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.11,-0.202,1.889,-0.346,0,0,0,1,0,0,48831,0.0443227993,0.576701855129032,4.931918306,0.976435467548387,0.245666666666667,0.441333333333333,0.211,0.196333333333333,0.2659367958,2.55396535842857,8.70338524588235,6.0538998988,0.833333333333333,0.774193548387097,0.433333333333333,0.838709677419355,0,0,0,0,40.0001223990208,40.3479932680538,42.8692314507198,46.552203998368,2.59,2.88,3.31,4.05,0.59,0.69,0.74,1.24,2.08,2.16,2.09,2.25,2.09,2.33,2.67,3.35,Daarood
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,-0.18,0.326,0.38,0,0,0,0,0,0,95935,0.0376111608666667,0.912220887225806,1.65665787216667,0.495352602709677,0.185666666666667,0.249666666666667,0.185,0.177333333333333,0.161190689428571,1.88525650026667,4.9699736165,1.9194913355,0.766666666666667,0.516129032258065,0.666666666666667,0.741935483870968,0,0,0,0,39.536929540612,40.0149211747616,40.7716442286767,43.4656579511359,1.46,2.1,3.73,4.61,0.74,1.04,1.09,1.08,2.24,2.41,2.2,2.08,1.28,1.84,3.07,3.73,Daarood
38,5,2,2,2,1,0,0,0,0,0,0,0,2,0,1.686,0.143,0.88,-0.101,0,0,0,1,1,0,460775,0.0581851332666667,1.29064562951613,2.50229709066667,0.444823332677419,0.193,0.309666666666667,0.277333333333333,0.187666666666667,0.21819424975,2.5006259071875,5.00459418133333,1.723690414125,0.733333333333333,0.483870967741935,0.5,0.741935483870968,0,1,2,2,38.9327635781562,38.9954160163319,41.898161180965,40.892338189579,2.03,2.32,4.23,4.41,0.61,1.06,1.54,1.85,1.82,2.3,2.14,1.82,1.68,2.01,3.56,3.77,Daarood
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241,0.278,0.338,-0.332,0,0,0,1,0,0,94234,0.0486086830666667,1.56324869,2.09299862766667,0.345774505806452,0.209,0.339666666666667,0.322666666666667,0.202333333333333,0.243043415333333,4.846070939,5.70817807545455,2.143801936,0.8,0.67741935483871,0.633333333333333,0.838709677419355,0,0,0,0,39.2630320188744,39.0224499012952,42.7062811762723,41.3838563243296,1.79,2.29,5.17,5.34,0.61,1.07,1.54,1.83,2.33,2.67,2.66,2.33,1.5,1.98,4.26,4.47,Daarood
40,2,2,1,0,0,0,1,2,0,0,0,0,0,0,0.334,-0.087,1.37,-0.143,0,0,0,0,0,0,91105,0.1587455693,0.858303715806452,5.2924133848,1.84050966219355,0.293,0.607666666666667,0.404666666666667,0.256666666666667,0.2976479424375,2.04672424538462,5.88045931644444,5.18689086618182,0.466666666666667,0.580645161290323,0.1,0.645161290322581,2,2,1,2,35.7477558153406,36.7687626256606,36.3352828644096,43.6525450788732,1.9,1.86,2.19,3.53,0.84,1.16,1.06,0.87,2.25,2.32,2.28,2.38,1.64,1.68,1.9,2.87,Daarood
41,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.183,0.281,0.629,0.622,0,0,0,0,0,0,292075,0.0313276364666667,1.11390656264516,1.414090444,0.517640814516129,0.162666666666667,0.192,0.173666666666667,0.156,0.104425454888889,1.91839463566667,4.71363481333333,2.67447754166667,0.7,0.419354838709677,0.7,0.806451612903226,0,0,1,1,39.0789112304353,42.0278726803872,43.4512702175582,47.2884462470011,1.74,2.07,3.39,3.8,0.73,1.02,1.08,1.06,2.03,2.22,2.09,1.97,1.49,1.8,2.81,3.11,Daarood
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013,-0.194,0.583,-0.292,0,0,0,0,0,0,126578,0.912314995,1.2651666243871,3.19576912066667,1.00113229422581,0.275666666666667,0.391,0.238,0.191666666666667,1.44049736052632,1.78273478890909,4.793653681,3.879387640125,0.366666666666667,0.290322580645161,0.333333333333333,0.741935483870968,0,0,0,0,35.9553304327916,39.6296587174369,40.259258562596,44.0881749484772,4.01,3.83,4.16,5.27,0.56,0.6,0.91,1.28,2.8,2.83,2.59,2.58,3.15,3.02,3.34,4.27,Dir
43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.355,0.023,0.942,0.025,0,0,0,0,0,0,1135475,0.7871605792,1.45890543951613,3.36689719383333,1.10227140254839,0.243333333333333,0.312333333333333,0.203333333333333,0.168333333333333,1.07340078981818,1.61521673660714,5.05034579075,3.79671260877778,0.266666666666667,0.0967741935483871,0.333333333333333,0.709677419354839,0,0,0,0,35.6510119175252,39.8788890068786,41.3315341324866,45.277261096419,3.43,3.34,4.39,4.28,0.55,0.6,0.94,1.3,3.07,3.2,3.41,3.97,2.71,2.65,3.52,3.53,Dir
44,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0.63,0.018,1.895,-0.079,0,0,0,0,0,0,136414,0.0471644782,0.846440589741935,3.1162742964,0.691572815612903,0.206666666666667,0.324666666666667,0.226,0.183333333333333,0.1414934346,2.18663819016667,5.193790494,1.64913517569231,0.666666666666667,0.612903225806452,0.4,0.580645161290323,3,1,1,3,38.156234994571,38.6493011081102,40.6065027127357,40.5327527614594,1.9,2.21,4.8,5.23,0.64,0.72,1.08,1.36,2.1,2.26,2.03,1.91,1.59,1.83,3.87,4.26,Hawiye
45,2,3,0,0,0,0,2,3,0,0,0,0,0,0,1.425,1.166,1.528,-0.032,0,0,0,1,0,0,69159,0.0876335454666667,0.567355705967742,0.942622437866667,0.23254868483871,0.158,0.175,0.177,0.161333333333333,0.202231258769231,0.837525089761905,1.66345136094118,1.02985846142857,0.566666666666667,0.32258064516129,0.433333333333333,0.774193548387097,3,2,1,3,40.8460981356716,43.8252737840644,41.094405747434,44.132090534539,1.16,2.46,3.56,2.83,0.83,1.1,1.14,1.14,2.42,2.28,2,1.81,1.08,2.12,2.95,2.41,Daarood
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.615,0.284,-0.033,-0.403,0,0,0,0,0,0,174260,0.1698650026,1.4624653266129,2.054563987,0.700351532483871,0.290666666666667,0.543333333333333,0.465666666666667,0.278333333333333,0.5095950078,3.48741731730769,3.0818459805,1.80924145891667,0.666666666666667,0.580645161290323,0.333333333333333,0.612903225806452,0,0,0,0,33.6837484188335,34.3601962468193,37.6332399064221,40.8981066032754,1.61,1.52,2.64,3.82,1.22,1.51,1.58,1.66,1.79,2.28,2.18,2.05,1.51,1.52,2.38,3.28,Hawiye
