id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,pdi0_p1,pdi0_p2,pdi0_p3,pdi0_p4,tdi0_p1,tdi0_p2,tdi0_p3,tdi0_p4,vdi0_p1,vdi0_p2,vdi0_p3,vdi0_p4,cdi0,cdi1,cdi2,cdi3,region,pop14,popurban14,poprural14,clans
11,9,8,3,1,4,7,2,0,0,0,0,0,0,0,-0.295,0.014,0.95,-0.671,0,0,0,0,0,0,80500,0,0.18163084116129,1.63496081266667,0.546986351774194,0.324,0.293333333333333,0.206666666666667,0.221666666666667,0,1.87685202533333,5.44986937555556,1.6956576905,1,0.903225806451613,0.7,0.67741935483871,4,2,5,8,37.9598771920698,37.5556410531882,40.3809685539017,40.4928764202022,0.8,0.63,0.45,0.22,0.46,0.46,0.45,0.49,0.29,0.29,0.36,0.43,0.6,0.8,1,0,0.46,0.46,0,0,0.29,0.29,0,0,0.71,0.59,0.45,0.29,10,74072,12296,48136,Hawiye
12,11,19,4,1,3,12,4,6,0,0,0,0,0,0,-0.273,-0.478,-0.352,-0.567,0,0,0,0,0,0,255626,0,0,0.256669932066667,0.753271386290323,0.210333333333333,0.245666666666667,0.263333333333333,0.198666666666667,0,0,0.96251224525,1.79626253653846,1,1,0.733333333333333,0.580645161290323,2,2,7,19,40.2277663177275,39.3313232224666,38.7998712900584,40.3573400967808,0.21,0.18,0.17,0.25,0.54,0.59,0.81,1.07,0.59,0.59,0.93,1.23,0.21,0.21,0,0,0.54,0.54,0,0,0.59,0.59,0,0,0.29,0.28,0.33,0.46,8,235214,31874,170930,Hawiye
13,4,11,2,10,0,0,2,1,0,0,0,0,0,0,-0.411,0.714,-0.297,-0.804,0,0,0,0,0,0,90329,0,0.764627030967742,0.809789156766667,0.422327060967742,0.281,0.277333333333333,0.228333333333333,0.216,0,2.370343796,4.04894578383333,1.87030555571429,1,0.67741935483871,0.8,0.774193548387097,0,0,3,11,41.6103193772729,36.5433189084943,37.9269479932319,42.0926632079475,0.41,0.3,0.16,0.1,0.99,0.78,0.71,0.95,0.56,0.37,0.53,1.11,0.41,0.41,0,0,0.6,0.99,1,0,0.56,0.56,0,0,0.56,0.42,0.3,0.31,7,83116,26920,43636,Daarood
14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.555,0.268,-0.925,-0.41,0,0,0,0,0,0,191282,0.0171591777741935,0.310506626129032,0.071411745,0.737011188612903,0.115333333333333,0.112333333333333,0.112,0.105666666666667,0.1063869022,1.06952282333333,0.153025167857143,1.34396157923529,0.838709677419355,0.709677419354839,0.533333333333333,0.451612903225806,0,0,0,0,38.0219949084071,37.1442287446651,41.8059669228065,47.0727252732487,0.22,0.18,0.18,0.27,0.53,0.59,0.57,0.56,0.54,0.57,0.66,0.7,0.22,0.22,0,0,0.53,0.53,0,0,0.54,0.54,0,0,0.3,0.29,0.28,0.34,18,176008,73971,101447,Dir
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.59,-0.57,2.136,-0.284,0,0,0,0,0,0,433200,0.0151587868387097,0.0472745244193548,0.729828314666667,0.310007467193548,0.183,0.185666666666667,0.192333333333333,0.214333333333333,0.117480598,0.36637756425,5.47371236,0.800852623583333,0.870967741935484,0.870967741935484,0.866666666666667,0.612903225806452,0,0,0,0,34.2807410007616,32.8358382413919,35.9635592160049,39.499203865395,0.28,0.28,0.29,0.27,0.56,0.61,0.59,0.88,0.7,0.7,1.11,1.46,0.28,0.28,0,0,0.56,0.56,0,0,0.6,0.7,1,0,0.35,0.36,0.36,0.42,1,398609,271045,127504,Dir
16,10,13,2,11,4,2,3,0,0,0,1,0,0,0,-0.182,3.379,-0.718,-0.291,0,0,0,0,0,0,510315,0,1.24882561029032,0,0.289257138903226,0.151333333333333,0.149,0.148666666666667,0.142333333333333,0,2.4195996199375,0,1.28099590085714,1,0.483870967741935,1,0.774193548387097,0,0,4,13,34.0330267363485,34.5571526108545,36.7709031582272,41.9900378301382,0.14,0.13,0.07,0.22,0.54,0.58,0.58,0.59,0.5,0.48,0.52,0.57,0.14,0.14,0,0,0.54,0.54,0,0,0.5,0.5,0,0,0.24,0.24,0.19,0.31,4,469566,394831,25735,Daarood
17,2,4,0,0,2,4,0,0,0,0,0,0,0,0,-0.364,0.042,0.374,-0.901,0,0,0,0,0,0,118444,0,0.798749879967742,3.16254953366667,0.651722551290323,0.512333333333333,0.513,0.322666666666667,0.305666666666667,0,4.12687437983333,5.58096976529412,2.52542488625,1,0.806451612903226,0.433333333333333,0.741935483870968,4,2,2,4,38.0384439278098,35.377372200926,34.9718731484565,40.1649563547313,0.64,0.46,0.31,0.22,0.46,0.48,0.48,0.49,0.54,0.35,0.41,0.53,0.6,0.64,1,0,0.46,0.46,0,0,0.54,0.54,0,0,0.59,0.47,0.35,0.29,11,108986,17475,79511,Hawiye
18,4,3,1,1,2,2,0,0,0,0,0,0,1,0,-0.376,-0.56,-0.399,-0.816,0,0,0,0,0,0,150283,0,0.0247104494516129,0.4208719345,0.669501188129032,0.244333333333333,0.263333333333333,0.282666666666667,0.214666666666667,0,0.255341311,1.14783254863636,1.59650283323077,1,0.903225806451613,0.633333333333333,0.580645161290323,1,1,3,3,39.81421089922,37.9213602212554,37.5592043979779,40.0706166123861,0.18,0.16,0.17,0.26,0.51,0.54,0.77,1.05,0.46,0.47,0.58,0.97,0.18,0.18,0,0,0.51,0.51,0,0,0.46,0.46,0,0,0.26,0.26,0.32,0.46,8,138283,25949,102714,Hawiye
19,2,2,0,0,2,2,0,0,0,0,0,0,0,0,-0.196,-0.322,-0.45,-0.293,0,0,0,0,0,0,500304,0,0.0127196174516129,0.0589277996333333,0.70403307283871,0.17,0.173666666666667,0.181,0.168666666666667,0,0.0563297344285714,0.196425998777778,1.67884809676923,1,0.774193548387097,0.7,0.580645161290323,0,0,1,2,39.1781537493222,38.8638199578504,41.2821632548755,39.7267807063331,0.26,0.22,0.23,0.35,0.59,0.62,0.58,0.6,0.5,0.51,0.62,0.69,0.26,0.26,0,0,0.59,0.59,0,0,0.5,0.5,0,0,0.34,0.32,0.31,0.41,17,460354,376010,58584,Dir
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191,-0.434,-0.528,-0.347,0,0,0,0,0,0,70600,0,0,0,0.750460290741935,0.167,0.173666666666667,0.186333333333333,0.156666666666667,0,0,0,2.3264269013,1,1,1,0.67741935483871,0,0,0,0,36.9669122154349,37.5798563235439,39.9805345151582,36.8664498192179,0.06,0.06,0.06,0.21,0.61,0.87,1.03,1.09,0.51,0.5,0.55,0.6,0.06,0.06,0,0,0.6,0.61,1,0,0.51,0.51,0,0,0.2,0.26,0.3,0.43,14,64963,31193,33770,Daarood
21,5,5,2,0,3,5,0,0,0,0,0,0,0,0,-0.146,-0.517,-0.602,-0.308,0,0,0,0,0,0,91015,0,0.00788077909677419,0,0.980374847741936,0.190666666666667,0.195,0.212333333333333,0.180666666666667,0,0.0488608304,0,3.039162028,1,0.838709677419355,1,0.67741935483871,0,0,2,5,38.5322068314403,39.0931973488367,40.819578885262,38.2764519028433,0.15,0.14,0.14,0.31,0.55,0.61,0.83,1.07,0.76,0.54,0.63,0.99,0.15,0.15,0,0,0.55,0.55,0,0,0.6,0.76,1,0,0.25,0.26,0.31,0.5,17,83747,49979,33768,Daarood
22,10,15,5,7,0,0,5,8,0,0,0,0,0,0,-0.36,-0.624,-0.114,-0.849,0,0,0,0,0,0,214311,0,0.0885293421612903,1.19297684166667,0.736662903741935,0.371666666666667,0.364666666666667,0.297333333333333,0.247666666666667,0,0.5488819214,2.10525325,1.427284376,1,0.838709677419355,0.433333333333333,0.483870967741935,0,0,8,15,39.312294647833,36.5218084611138,36.9706093552799,39.1925208857752,0.23,0.2,0.23,0.21,0.46,0.49,0.51,0.56,0.51,0.37,0.48,0.62,0.23,0.23,0,0,0.46,0.46,0,0,0.51,0.51,0,0,0.28,0.27,0.3,0.29,5,197198,25192,160236,Reewin
23,5,15,2,12,3,3,0,0,0,0,0,0,0,0,-0.296,-0.36,-0.543,-0.516,0,0,0,0,0,0,110807,0,0,0.0445611166666667,0.650380616387097,0.211,0.2,0.202,0.177,0,0,0.334208375,1.55090762369231,1,1,0.866666666666667,0.580645161290323,0,0,5,15,39.6155504100096,40.5516746042637,40.5246639327765,40.8970643079164,0.18,0.16,0.16,0.3,0.55,0.55,0.79,1.07,0.75,0.53,0.59,0.63,0.18,0.18,0,0,0.55,0.55,0,0,0.6,0.75,1,0,0.27,0.26,0.32,0.5,6,101959,46328,43463,Hawiye
24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.329,-0.389,-0.63,-0.597,0,0,0,0,0,0,140834,0,0,0.0253094752333333,0.449802944193548,0.186666666666667,0.189666666666667,0.185,0.168333333333333,0,0,0.253094752333333,1.74298640875,1,1,0.9,0.741935483870968,0,0,0,0,38.8610422696547,39.9926328225769,39.310152965941,40.0549268137974,0.23,0.2,0.2,0.35,0.56,0.59,0.86,1.12,0.56,0.57,0.9,1.23,0.23,0.23,0,0,0.56,0.56,0,0,0.56,0.56,0,0,0.31,0.3,0.37,0.54,6,129588,50099,52489,Hawiye
25,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.376,-0.702,-0.418,-0.568,0,0,0,0,0,0,94437,0,0.259543290516129,0.766264273566667,1.23483497316129,0.279,0.323,0.257666666666667,0.198666666666667,0,0.731440182363636,2.2987928207,3.18999034733333,1,0.645161290322581,0.666666666666667,0.612903225806452,1,1,1,1,37.4974463147984,34.4282851978085,35.9494405422388,38.1037209597478,0.22,0.18,0.19,0.33,0.56,0.57,0.84,1.08,0.42,0.45,0.54,0.9,0.22,0.22,0,0,0.56,0.56,0,0,0.42,0.42,0,0,0.3,0.28,0.35,0.52,12,86896,18780,64746,Hawiye
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244,2.283,-1.122,-0.878,0,0,0,0,0,0,53237,0.00247951151612903,1.83313703225806,0.0941465206666667,0.0536304682903226,0.209,0.190333333333333,0.172666666666667,0.157666666666667,0.025621619,56.827248,0.941465206666667,0.41563612925,0.903225806451613,0.967741935483871,0.9,0.870967741935484,0,0,0,0,31.9316402609519,32.2654994149395,34.4574065955568,41.1873938322776,0.74,0.52,0.11,0.28,0.54,0.57,0.54,0.53,0.43,0.41,0.43,0.45,0.6,0.74,1,0,0.54,0.54,0,0,0.43,0.43,0,0,0.69,0.53,0.22,0.34,4,48986,9209,39777,Daarood
27,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.177,-0.425,-0.526,-0.295,0,0,0,0,0,0,64207,0,0.000635807064516129,0.006720131,0.624442276645161,0.143,0.142666666666667,0.145333333333333,0.140333333333333,0,0.0098550095,0.20160393,2.15085673066667,1,0.935483870967742,0.966666666666667,0.709677419354839,0,0,0,0,39.6911447640031,40.6627478098326,43.3447201528872,42.221299141614,0.21,0.19,0.23,0.39,0.57,0.6,0.58,0.61,0.46,0.46,0.53,0.56,0.21,0.21,0,0,0.57,0.57,0,0,0.46,0.46,0,0,0.3,0.3,0.31,0.45,16,59080,19572,38108,Dir
28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.373,-0.489,-0.611,0.106,0,0,0,0,0,0,108624,0.00908915677419355,0.0183645868064516,0.0013617718,0.851827265806452,0.140333333333333,0.141333333333333,0.142,0.134666666666667,0.0939212866666667,0.0813288844285714,0.040853154,1.88618894571429,0.903225806451613,0.774193548387097,0.966666666666667,0.548387096774194,0,0,0,0,36.1327489031237,36.0622563119736,38.9745037040488,41.8397810641596,0.22,0.19,0.2,0.35,0.56,0.6,0.59,0.59,0.49,0.51,0.55,0.59,0.22,0.22,0,0,0.56,0.56,0,0,0.49,0.49,0,0,0.3,0.29,0.3,0.41,15,99950,26043,73907,Dir
29,2,12,1,10,1,2,0,0,0,0,0,0,0,0,-0.305,-0.388,-0.361,-0.433,0,0,0,0,0,0,64260,0,0,0.171983332666667,1.06126029267742,0.207333333333333,0.238333333333333,0.310666666666667,0.234333333333333,0,0,0.573277775555555,2.34993350521429,1,1,0.7,0.548387096774194,2,1,2,12,39.500596914936,38.5005912034154,37.967993899161,38.5176970212308,0.15,0.13,0.13,0.18,0.49,0.53,0.77,1.09,0.51,0.51,0.61,1,0.15,0.15,0,0,0.49,0.49,0,0,0.51,0.51,0,0,0.24,0.23,0.29,0.41,2,59129,4626,51503,Reewin
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.365,-0.607,-0.603,-0.777,0,0,0,0,0,0,90866,0.00379795261290323,0.0659785145806452,0.1809723294,0.449848865129032,0.212,0.230333333333333,0.241,0.188,0.0235473062,0.255666744,0.904861647,1.07271652453846,0.838709677419355,0.741935483870968,0.8,0.580645161290323,0,0,0,0,39.5440826678981,39.0017278748222,40.1633004054703,40.1119317202554,0.18,0.16,0.16,0.35,0.53,0.58,0.8,1.04,0.51,0.5,0.56,0.86,0.18,0.18,0,0,0.53,0.53,0,0,0.51,0.51,0,0,0.27,0.27,0.32,0.52,6,83610,12628,43692,Hawiye
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.458,-0.846,-0.42,-0.599,0,0,0,0,0,0,119405,0.00102483403225806,0.104181559677419,0.533047154666667,0.996821477290323,0.217666666666667,0.246666666666667,0.227666666666667,0.180666666666667,0.0158849275,0.538271391666667,1.77682384888889,2.20724755685714,0.935483870967742,0.806451612903226,0.7,0.548387096774194,0,0,0,0,38.5200637591574,36.4646828251777,37.2197253471885,38.713482445966,0.23,0.21,0.22,0.45,0.55,0.6,0.85,1.09,0.47,0.48,0.56,0.91,0.23,0.23,0,0,0.55,0.55,0,0,0.47,0.47,0,0,0.31,0.31,0.38,0.61,6,109870,38399,53561,Hawiye
32,3,10,3,10,0,0,0,0,0,0,0,0,0,0,-0.363,0.78,0.123,-0.855,0,0,0,0,0,0,65257,0,1.44387907416129,1.96716733083333,0.481900420225806,0.333,0.355,0.256333333333333,0.239666666666667,0,4.4760251299,7.376877490625,2.13413043242857,1,0.67741935483871,0.733333333333333,0.774193548387097,0,0,1,10,40.8997631040443,35.2196058359563,34.669316266323,40.4454253376037,0.57,0.44,0.27,0.18,0.56,0.54,0.55,0.59,0.62,0.44,0.63,1.19,0.57,0.57,0,0,0.56,0.56,0,0,0.6,0.62,1,0,0.57,0.46,0.34,0.28,7,60046,10106,36930,Hawiye
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.418,-0.296,-0.551,0.137,0,0,0,0,0,0,223135,0.0245090430645161,0.0228055644516129,0,0.476243164354839,0.132,0.131666666666667,0.135666666666667,0.130666666666667,0.126630055833333,0.100996071142857,0,1.23029484125,0.806451612903226,0.774193548387097,1,0.612903225806452,0,0,0,0,36.4889539126212,37.4339492737711,39.8112982704474,42.0436416669344,0.13,0.11,0.12,0.3,0.6,0.62,0.61,0.58,0.42,0.44,0.46,0.48,0.13,0.13,0,0,0.6,0.6,0,0,0.42,0.42,0,0,0.24,0.24,0.24,0.37,15,205318,85119,119389,Daarood
34,2,3,0,0,2,3,0,0,0,0,0,0,0,0,-0.327,-0.414,-0.522,-0.59,0,0,0,0,0,0,156939,0,0.000628065322580645,0.0858652013333333,0.581693341774194,0.206666666666667,0.204666666666667,0.208,0.178333333333333,0,0.019470025,0.429326006666667,1.50270779958333,1,0.967741935483871,0.8,0.612903225806452,0,0,2,3,39.2545757428974,39.6952704054355,40.7231490707352,41.0159209482085,0.16,0.14,0.14,0.3,0.51,0.57,0.81,1.04,0.73,0.51,0.58,0.9,0.16,0.16,0,0,0.51,0.51,0,0,0.6,0.73,1,0,0.25,0.25,0.31,0.48,6,144407,36099,72908,Hawiye
35,10,37,6,32,3,5,1,0,0,0,0,0,0,0,-0.456,-0.007,0.188,-0.884,0,0,0,0,0,0,190113,0,0.562203991064516,2.56579699063333,0.68879364516129,0.388666666666667,0.407,0.279666666666667,0.241333333333333,0,2.48976053185714,4.8108693574375,3.55876716666667,1,0.774193548387097,0.466666666666667,0.806451612903226,0,1,8,37,39.8701351578975,37.009222727864,35.5258053933696,38.8415149446686,0.32,0.27,0.27,0.18,0.48,0.49,0.52,0.54,0.49,0.34,0.43,0.56,0.32,0.32,0,0,0.48,0.48,0,0,0.49,0.49,0,0,0.36,0.33,0.33,0.27,5,174932,23692,147910,Reewin
36,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.364,1.678,-0.379,-0.801,0,0,0,0,0,0,44824,0,0.512730047741935,0.434692006133333,0.376983079677419,0.212333333333333,0.181666666666667,0.159666666666667,0.158,0,7.94731574,3.260190046,2.337295094,1,0.935483870967742,0.866666666666667,0.838709677419355,0,0,0,0,44.4903427685878,40.9552914822942,42.8208400449046,45.4689685738564,0.44,0.31,0.14,0.13,0.55,0.56,0.79,1.08,0.43,0.41,0.55,1.01,0.44,0.44,0,0,0.55,0.55,0,0,0.43,0.43,0,0,0.47,0.37,0.3,0.37,7,41245,7559,25908,Daarood
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.324,-0.434,-0.54,-0.587,0,0,0,0,0,0,88064,0,0.036235724,0.0546666276666667,0.373633623451613,0.148333333333333,0.155666666666667,0.157666666666667,0.141,0,0.187217907333333,0.546666276666667,1.28696025855556,1,0.806451612903226,0.9,0.709677419354839,0,0,0,0,35.3335547935579,35.4013122263087,39.7338162074624,40.101821797477,0.07,0.07,0.07,0.26,1.01,0.89,0.83,1.04,0.45,0.47,0.54,0.59,0.07,0.07,0,0,0.6,1,1,1,0.45,0.45,0,0,0.3,0.27,0.26,0.45,14,81032,8155,72877,Daarood
38,5,0,4,0,1,0,0,0,0,0,0,0,0,0,-0.264,-0.447,-0.623,-0.451,0,0,0,0,0,0,422968,0,0,0,0.598553368967742,0.170666666666667,0.174666666666667,0.176,0.158,0,0,0,2.31939430475,1,1,1,0.741935483870968,0,0,0,0,38.9742898468384,39.6561827563485,40.42689467799,37.6895206687214,0.14,0.13,0.13,0.28,0.62,0.88,1.09,1.16,0.51,0.52,0.57,0.89,0.14,0.14,0,0,0.6,0.62,1,0,0.51,0.51,0,0,0.26,0.32,0.37,0.5,13,389194,270651,72221,Daarood
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245,-0.511,-0.633,-0.329,0,0,0,0,0,0,86502,0,0,0,0.724044740322581,0.177333333333333,0.175,0.172666666666667,0.159333333333333,0,0,0,4.48907739,1,1,1,0.838709677419355,0,0,0,0,39.5664172299509,40.4133763025616,40.65398981887,37.3063076122634,0.14,0.13,0.13,0.23,0.63,0.88,1.05,1.14,0.54,0.52,0.59,0.95,0.14,0.14,0,0,0.6,0.63,1,0,0.54,0.54,0,0,0.27,0.32,0.36,0.46,13,79595,41754,37821,Daarood
40,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.465,-0.157,-0.301,-0.706,0,0,0,0,0,0,83630,0,0.427761923032258,0.842826220466667,0.706590895580645,0.259,0.268666666666667,0.232333333333333,0.218,0,1.47340217933333,2.29861696490909,2.43381308477778,1,0.709677419354839,0.633333333333333,0.709677419354839,0,0,1,1,42.48965424317,38.4269077055321,39.1903656430674,41.9157948142126,0.26,0.23,0.21,0.13,0.54,0.53,0.73,0.99,0.41,0.4,0.57,1.1,0.26,0.26,0,0,0.54,0.54,0,0,0.41,0.41,0,0,0.33,0.31,0.34,0.35,7,76952,18422,49530,Daarood
