id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,clan,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3
1,2,5,0,0,0,0,2,5,0,0,0,0,0,0,0.931,0.339,-0.355,-0.677,0,0,0,0,0,0,43463,2.677342596,2.75739977122581,0,0.449719375483871,0.462333333333333,0.277333333333333,0.183333333333333,0.187666666666667,3.346678245,3.287668958,0,1.54903340444444,0.2,0.161290322580645,1,0.709677419354839,0,4,1,2,5,31.7184410510356,34.9726688094937,37.3739838020688,35.5856158015685,3.56,2.68,1.44,2.19,1.33,1.3,1.05,1.03,1.1,0.75,0.69,0.85,3,2.34,1.34,1.9
2,23,80,8,40,6,6,9,34,0,0,0,0,0,0,0.122,0.262,-1.371,-1.024,0,0,0,0,0,0,274549,2.58550915946667,2.49916177106452,0.00865521966666667,0.193772143096774,0.480333333333333,0.297666666666667,0.239,0.254,3.37240325147826,3.52154613195454,0.129828295,0.7508670545,0.233333333333333,0.290322580645161,0.933333333333333,0.741935483870968,0,65,14,16,80,35.0643667261673,37.1252150295414,37.5719780820646,37.6113557240661,2.36,2.15,1.13,1.31,1.23,1.08,0.84,0.82,1.04,0.78,0.54,0.76,2.08,1.88,1.06,1.18
3,9,11,6,10,2,1,1,0,0,0,0,0,0,0,2.903,1.571,-0.231,-0.143,0,0,0,1,1,1,198427,11.8681700504667,6.02386671387097,0.525167098833333,0.532760453032258,0.588333333333333,0.405,0.292,0.305666666666667,15.4802218049565,6.66928100464286,1.5755012965,1.1010382696,0.233333333333333,0.0967741935483871,0.666666666666667,0.516129032258065,1,10,7,2,11,32.3163217219068,34.9591736397279,39.8467674548381,35.5109826998615,3.25,3.78,1.99,1.65,1.11,0.88,0.55,0.57,1.29,0.92,0.78,0.94,2.71,3.05,1.63,1.38
4,3,6,2,6,0,0,0,0,0,0,0,0,1,0,1.963,1.754,0.695,0.194,0,0,0,1,1,0,204063,8.299969442,7.57218290158065,0.383721899666667,0.221050058096774,0.149666666666667,0.125666666666667,0.104,0.230666666666667,12.449954163,8.09440241203448,1.27907299888889,0.6852551801,0.333333333333333,0.0645161290322581,0.7,0.67741935483871,1,0,1,1,6,31.1220496110624,32.0804461454059,39.4195707203795,36.1717217223063,4.02,4.16,1.69,1.62,1.21,0.96,0.83,0.97,0.33,0.45,0.51,0.58,3.31,3.36,1.48,1.45
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.778,0.948,0.177,0.216,0,0,0,1,1,1,64627,9.001053214,3.5572352096129,0.9704960675,0.919273620193548,0.681,0.549666666666667,0.466,0.531333333333333,12.2741634736364,4.24131890376923,2.64680745681818,2.3747901855,0.266666666666667,0.161290322580645,0.633333333333333,0.612903225806452,1,0,0,0,0,30.0691462763347,32.0018272101223,33.2154995413963,30.2108859344957,2.13,2.36,1.37,1.22,1.19,0.9,0.56,0.57,1.37,1.21,1.03,1.21,1.9,1.99,1.17,1.06
6,5,1,0,0,3,1,2,0,0,0,0,0,0,0,2.437,1.963,-0.235,-0.713,0,0,0,1,1,1,363157,4.76074477426667,10.5985700326452,0.220743436,0.361848156806452,0.684666666666667,0.480666666666667,0.267,0.275666666666667,6.20966709686956,10.9518557004,0.509407929230769,1.01975389645455,0.233333333333333,0.032258064516129,0.566666666666667,0.645161290322581,2,1,4,1,1,29.7143487592828,30.332131286403,36.7089390500072,33.913350482276,2.83,3.33,1.61,1.92,1.36,1.19,0.85,0.55,1.19,0.9,0.8,0.95,2.46,2.8,1.42,1.58
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.928,1.36,1.743,0.281,0,0,0,1,1,0,111457,0.933655344,3.03834355912903,1.36965714233333,1.26081979841935,0.192333333333333,0.183666666666667,0.144666666666667,0.138333333333333,1.867310688,6.27924335553333,1.95665306047619,1.62855890629167,0.5,0.516129032258065,0.3,0.225806451612903,3,0,0,0,0,39.4487351850527,38.7496704907801,45.4796742651076,41.9569592424853,4.53,2.92,1.81,1.64,1.25,0.98,0.57,0.86,1.46,1.25,1.08,1.21,3.71,2.43,1.5,1.45
8,7,5,2,0,4,5,0,0,0,0,0,0,1,0,0.045,0.029,-0.869,-0.724,0,0,0,0,0,0,244185,2.33642106726667,2.16839753387097,0.005191251,0.377835662709677,0.449333333333333,0.281333333333333,0.243666666666667,0.298,3.04750573991304,3.73446241944444,0.077868765,1.67327222057143,0.233333333333333,0.419354838709677,0.933333333333333,0.774193548387097,0,5,4,3,5,33.0963471585923,35.7491788519855,35.8091803133487,34.3815144568248,2.67,2.45,1.27,1.47,1.25,1.11,0.89,0.9,0.92,0.63,0.86,1.06,2.31,2.12,1.18,1.32
9,52,51,24,33,15,14,10,4,3,0,0,0,0,0,-0.315,-0.305,-1.286,-1.012,0,0,0,0,0,0,1898422,1.73245647266667,0.887307903225806,0.0667362966666667,0.569581919354839,0.464833333333333,0.2895,0.241333333333334,0.276,4.72488128909091,9.16884833333333,1.00104445,4.414259875,0.633333333333333,0.903225806451613,0.933333333333333,0.870967741935484,0,25,23,26,51,34.0803569423798,36.4371969407634,36.6905791977066,35.9964350904455,2.515,2.3,1.2,1.39,1.24,1.095,0.865,0.86,0.98,0.705,0.7,0.91,2.195,2,1.12,1.25
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.647,0.148,-0.538,-0.167,0,0,0,1,1,1,17809,0.964649222666667,0.768780744612903,0.0474735743666667,0.0130729021290323,0.161333333333333,0.135333333333333,0.124,0.124666666666667,1.52313035157895,2.64802256477778,0.203458175857143,0.0675433276666667,0.366666666666667,0.709677419354839,0.766666666666667,0.806451612903226,1,0,0,0,0,36.1365910307485,41.0779556192764,40.6864949716002,38.2343711638917,2.37,1.95,1.16,1.35,1.16,0.87,0.61,0.83,0.9,0.56,0.74,0.88,2.07,1.68,1.02,1.22
