id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,clans
11,4,0,2,0,0,0,2,0,0,0,0,0,0,0,-0.855,1.919,1.237,1.198,0,0,0,0,0,0,82812,1.10208317333333,6.15491334032258,5.04236092033333,0.274327843,0.483666666666667,0.362333333333333,0.204333333333333,0.205,5.51041586666667,8.67283243409091,6.0508331044,1.21488044757143,0.8,0.290322580645161,0.166666666666667,0.774193548387097,0,0,0,0,28.3609157278387,30.9418640455442,37.3160367415753,40.9859801471365,2.49,2.6,1.68,0.78,1.43,1.13,0.77,0.69,0.67,0.38,0.28,0.29,2.23,2.23,1.45,0.76,Hawiye
12,5,10,1,2,3,8,1,0,0,0,0,0,0,0,-0.488,0.458,1.727,-0.264,0,0,0,0,0,0,262969,0.00480198723333333,2.56514824512903,3.76382694566667,0.155296442580645,0.336333333333333,0.383,0.223,0.185333333333333,0.03601490425,4.18524187363158,4.0326717275,0.534909968888889,0.866666666666667,0.387096774193548,0.0666666666666667,0.709677419354839,6,1,4,10,34.796969686736,33.6737131784938,37.7819683025178,40.9297830651479,2.82,2.49,2.04,0.79,1.52,1.48,1.34,1.22,1.27,1,0.65,0.65,2.49,2.24,1.86,0.9,Hawiye
13,2,5,0,0,0,0,2,5,0,0,0,0,0,0,-0.519,0.701,1.759,0.386,0,0,0,0,0,0,92924,0,1.94705270451613,6.10099546833333,1.16338960806452,0.379,0.51,0.315333333333333,0.240666666666667,0,8.62266197714286,7.03961015576923,4.00723087222222,1,0.774193548387097,0.133333333333333,0.709677419354839,0,0,1,5,32.3762948574246,31.6727109076296,34.035063804704,40.6047276670297,2.39,2.62,2.03,1.01,1.62,1.5,1.19,1.16,1.7,1.3,0.84,0.58,2.2,2.34,1.82,1.05,Daarood
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.718,1.989,0.574,-0.42,0,0,0,0,0,0,196777,0.0011964896,3.04375180029032,2.81788263666667,0.00810384567741936,0.112333333333333,0.119333333333333,0.102666666666667,0.102,0.008973672,4.10244807865217,2.81788263666667,0.125609608,0.866666666666667,0.258064516129032,0,0.935483870967742,0,0,0,0,39.4111530569666,43.1985576340594,42.2344624760934,42.5501915049996,1.8,1.81,1.23,0.25,1.37,1.12,0.87,0.57,0.78,0.53,0.5,0.53,1.69,1.64,1.14,0.33,Dir
15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.283,1.36,0.715,-0.647,0,0,0,0,0,0,445645,0.423466233766667,3.12311214693548,3.435311236,0.431102068064516,0.253333333333333,0.248666666666667,0.163666666666667,0.150666666666667,0.846932467533333,5.37869314194444,3.81701248444444,1.02801262384615,0.5,0.419354838709677,0.1,0.580645161290323,0,0,0,0,34.1572277181395,37.286534700135,34.1622225309406,37.5816573484847,2.8,2.3,1.28,0.15,1.44,1.37,1.2,0.9,1.16,0.82,0.57,0.67,2.46,2.07,1.26,0.34,Dir
16,8,118,4,63,1,1,3,54,0,0,0,0,0,0,-0.124,2.017,-0.742,-0.54,0,0,0,0,0,0,524975,0.167315769866667,1.11177622816129,0.5722524623,0.01120324,0.152,0.150333333333333,0.140333333333333,0.137333333333333,0.717067585142857,1.72325315365,1.0729733668125,0.17365022,0.766666666666667,0.354838709677419,0.466666666666667,0.935483870967742,0,0,7,118,34.8336621198504,39.1523939553916,40.8567762994095,38.7437162590184,2.26,1.87,1.31,0.24,1.45,1.31,1.13,1.08,0.8,0.53,0.52,0.56,2.06,1.73,1.27,0.45,Daarood
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.639,2.92,0.77,0.781,0,0,0,0,0,0,121846,1.19129288566667,9.91404992483871,6.29665669496667,1.01273364735484,0.624666666666667,0.65,0.382666666666667,0.322333333333333,5.10554093857143,12.8056478195833,6.74641788746429,2.414980236,0.766666666666667,0.225806451612903,0.0666666666666667,0.580645161290323,0,0,0,0,28.1340837690179,27.1959221472696,33.1740635358161,41.1011401057706,2.03,2.02,1.23,0.51,1.38,1.15,0.84,0.71,1.02,0.79,0.47,0.46,1.87,1.81,1.13,0.56,Hawiye
18,7,74,3,74,0,0,2,0,0,0,0,0,2,0,-0.557,0.523,1.192,-0.172,0,0,0,0,0,0,154600,0.0322798960666667,2.74021942716129,3.31998718766667,0.323275114032258,0.440333333333333,0.498,0.261333333333333,0.216666666666667,0.138342411714286,4.47088432852632,3.31998718766667,0.770886810384615,0.766666666666667,0.387096774193548,0,0.580645161290323,0,0,2,74,32.5983209608206,31.1037401097098,36.5491178134239,39.9668361541285,2.17,2.1,1.79,0.76,1.59,1.52,1.19,1.13,1.37,1.05,0.66,0.65,2.03,1.95,1.64,0.85,Hawiye
19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.392,1.152,0.974,-0.525,0,0,0,0,0,0,514676,0.279226669533333,3.45660810941935,2.289184551,0.154656043354839,0.233666666666667,0.256,0.177666666666667,0.159666666666667,0.644369237384615,4.65890658226087,2.7470214612,0.532704149333333,0.566666666666667,0.258064516129032,0.166666666666667,0.709677419354839,0,0,0,0,32.9268057572798,35.2091937103055,37.8908457478154,42.3597817026485,2.73,2.28,1.36,0.62,1.53,1.53,1.5,1.3,1.33,1.07,0.71,0.73,2.43,2.09,1.4,0.79,Dir
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.448,-0.318,0.908,-0.345,0,0,0,0,0,0,72629,0,1.94020680764516,1.01616829846667,0.0447073576774194,0.221,0.263333333333333,0.175,0.158333333333333,0,3.00732055185,1.45166899780952,0.197989726857143,1,0.354838709677419,0.3,0.774193548387097,0,0,0,0,32.987608313103,32.7191583569859,36.9614164532005,40.8772633030583,3.03,2.61,1.27,0.64,1.5,1.49,1.23,1.12,1.26,1.06,0.74,0.71,2.65,2.33,1.26,0.76,Daarood
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0.066,2.433,-0.455,0,0,0,0,0,0,93629,0.000608298866666667,2.00645735658064,2.57455468753333,0.131373664548387,0.311333333333333,0.338333333333333,0.203,0.176666666666667,0.018248966,3.887511128375,3.51075639209091,0.509072950125,0.966666666666667,0.483870967741935,0.266666666666667,0.741935483870968,0,0,0,0,31.504706031003,32.3776485220849,36.9563810652088,42.4089539626041,2.55,2.24,1.8,0.89,1.62,1.62,1.57,1.32,1.79,1.66,1.54,1.52,2.32,2.09,1.74,0.99,Daarood
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.454,1.023,0.663,0.872,0,0,0,0,0,0,220467,0.684307511566667,4.69388942058064,5.80147852,0.872973846516129,0.602333333333333,0.633666666666667,0.328,0.268333333333333,1.57917118053846,7.2755286019,6.21586984285714,1.80414594946667,0.566666666666667,0.354838709677419,0.0666666666666667,0.516129032258065,0,0,0,0,28.2703543110672,28.4086725944695,33.9988706618305,40.7521677355916,2.14,2.49,1.9,0.81,1.51,1.4,1.11,0.98,1.23,0.95,0.56,0.56,1.99,2.22,1.7,0.85,Reewin
23,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.451,-0.068,1.598,-0.377,0,0,0,0,0,0,113990,0,1.94784363251613,3.91415104433333,0.0601101192258065,0.308,0.337333333333333,0.207,0.187666666666667,0,4.0255435072,4.89268880541667,0.3726827392,1,0.516129032258065,0.2,0.838709677419355,0,0,1,1,35.8589929577495,34.1516178325018,39.2630721043775,41.7154497596158,2.28,2.25,1.78,0.91,1.57,1.62,1.28,1.13,1.39,1.09,0.7,0.95,2.1,2.09,1.65,0.97,Hawiye
24,1,10,1,10,0,0,0,0,0,0,0,0,0,0,-0.228,0.126,2.209,0.097,0,0,0,0,0,0,144879,0.00432461443333333,1.94789522829032,4.63522840283333,0.112637687451613,0.232666666666667,0.254333333333333,0.187,0.172333333333333,0.0648692165,4.31319657692857,6.32076600386364,0.6983536622,0.933333333333333,0.548387096774194,0.266666666666667,0.838709677419355,0,0,1,10,35.8585158161451,34.4742088028675,38.3464775513783,40.7118082509172,2.36,2.27,1.71,0.62,1.67,1.7,1.55,1.32,1.26,1.04,0.67,0.62,2.19,2.12,1.67,0.8,Hawiye
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.113,0.016,0.736,0.523,1,0,0,0,0,0,97150,0.350500378666667,1.95552370325806,2.76171404133333,0.661581204225806,0.380333333333333,0.387333333333333,0.189,0.183333333333333,1.50214448,2.88672546671429,2.85694556,3.41816955516667,0.766666666666667,0.32258064516129,0.0333333333333333,0.806451612903226,0,0,0,0,31.4570078348783,32.2496819516928,37.0546240401692,39.7752088098272,1.98,2.08,1.93,0.71,1.37,1.1,0.83,0.86,0.93,0.64,0.35,0.36,1.83,1.84,1.66,0.75,Hawiye
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198,1.45,-0.967,-0.635,0,0,0,0,0,0,54766,0.0306472890333333,0.624749657354838,0.243129181566667,0.00241738051612903,0.171,0.154666666666667,0.156333333333333,0.161333333333333,0.22985466775,0.9683619689,0.561067342076923,0.037469398,0.866666666666667,0.354838709677419,0.566666666666667,0.935483870967742,0,0,0,0,39.5178392812402,40.4444160977776,41.3362735990441,37.8726621751348,2.88,2.43,0.42,0.1,1.15,1.1,1.05,1.01,0.61,0.43,0.47,0.49,2.45,2.1,0.58,0.32,Daarood
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124,0.455,2.106,-0.534,0,0,0,0,0,0,66051,0.303718861266667,2.2914685516129,3.0610612091,0.0584069799032258,0.223666666666667,0.211,0.143666666666667,0.131333333333333,1.8223131676,3.94641806111111,3.826326511375,0.258659482428571,0.833333333333333,0.419354838709677,0.2,0.774193548387097,0,0,0,0,34.2007074254019,36.2472654058689,40.3922288028129,43.6927998134156,2.76,2.34,1.53,0.6,1.44,1.42,1.39,1.21,1.21,0.84,0.55,0.56,2.43,2.11,1.5,0.75,Dir
28,3,4,3,4,0,0,0,0,0,0,0,0,0,0,-0.111,0.874,2.369,-0.536,0,0,0,0,0,0,111744,0.397968960466667,2.38307316496774,2.71285306106667,0.049682418516129,0.171333333333333,0.183,0.132666666666667,0.125666666666667,0.994922401166667,3.51786991019048,3.13021507046154,0.1540154974,0.6,0.32258064516129,0.133333333333333,0.67741935483871,0,0,1,4,33.6257728054672,36.8967726045685,39.0122358067237,40.4749465349059,2.65,2.19,1.59,0.42,1.45,1.42,1.39,1.25,1.07,0.8,0.52,0.53,2.35,2,1.54,0.62,Dir
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327,0.447,2.094,0.43,0,0,0,0,0,0,66106,0.00121675793333333,2.24085781751613,6.9567565622,0.709993916129032,0.439333333333333,0.552,0.244666666666667,0.194666666666667,0.036502738,4.08627013782353,7.19664471951724,1.57212938571429,0.966666666666667,0.451612903225806,0.0333333333333333,0.548387096774194,0,0,0,0,32.3036477957955,29.6803734479209,32.1101436905584,40.7599653715654,2.85,2.51,2.06,0.88,1.58,1.54,1.23,1.01,1.34,1,0.59,0.59,2.53,2.27,1.86,0.91,Reewin
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.415,0.542,0.543,0.346,0,0,0,0,0,0,93476,0.000363709066666667,2.12279079029032,2.11593664856667,0.465313395580645,0.297333333333333,0.320333333333333,0.212333333333333,0.191,0.005455636,3.46350076310526,2.18889998127586,1.31133775118182,0.933333333333333,0.387096774193548,0.0333333333333333,0.645161290322581,0,0,0,0,35.0486577006937,33.0286060526469,37.5576501504693,40.6494656967786,2.41,2,1.71,0.8,1.64,1.63,1.44,1.27,1.2,0.95,0.63,0.62,2.22,1.91,1.65,0.91,Hawiye
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038,0.795,0.237,1.419,0,0,0,0,0,0,122835,0.196090370066667,2.50909348793548,2.06442639966667,0.855175246903226,0.292,0.321,0.203333333333333,0.174666666666667,0.653634566888889,4.32121656255556,2.13561351689655,3.31380408175,0.7,0.419354838709677,0.0333333333333333,0.741935483870968,0,0,0,0,32.7381669015927,32.5620405657313,37.2298771156512,39.4296117140922,2.48,1.95,1.6,0.56,1.52,1.47,1.26,1.2,1.01,0.76,0.48,0.47,2.24,1.83,1.51,0.72,Hawiye
32,2,2,2,2,0,0,0,0,0,0,0,0,0,0,-0.787,1.38,1.504,0.755,0,0,0,0,0,0,67131,0.0822794247666667,2.10616164570968,6.80740689,2.01681215193548,0.502666666666667,0.619,0.406333333333333,0.270333333333333,0.61709568575,4.66364364407143,7.56378543333333,4.46579833642857,0.866666666666667,0.548387096774194,0.1,0.548387096774194,2,1,1,2,28.2683320237498,27.2334421549701,30.7810175647723,38.9364465977579,1.97,2.15,1.82,0.97,1.59,1.42,1.15,0.86,1.69,1.2,0.77,0.5,1.87,1.97,1.65,0.94,Hawiye
33,6,1,0,0,1,1,0,0,5,0,0,0,0,0,-0.473,0.185,1.64,-0.62,0,0,0,0,0,0,229546,0.412684411366667,1.46192885970968,1.3899309632,0.312688180354839,0.157333333333333,0.157,0.121333333333333,0.12,0.61902661705,1.888324777125,1.54436773688889,0.538518532833333,0.333333333333333,0.225806451612903,0.1,0.419354838709677,0,0,1,1,33.0029731949191,36.7852791089411,41.9333349935481,41.2943387340341,2.36,2,1.71,0.31,1.41,1.39,1.17,1.06,0.52,0.46,0.43,0.46,2.13,1.85,1.57,0.5,Daarood
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.25,1.349,-0.117,0,0,0,0,0,0,161447,0.00675101866666667,1.99148735829032,3.1856410165,0.279134104677419,0.263,0.297666666666667,0.201666666666667,0.185666666666667,0.20253056,3.631535771,3.982051270625,1.23616532071429,0.966666666666667,0.451612903225806,0.2,0.774193548387097,0,0,0,0,36.1835794867189,34.1008150875999,38.6055862791275,40.9152601029642,2.5,2.15,1.74,0.87,1.74,1.8,1.6,1.38,1.3,1.05,0.66,0.89,2.31,2.07,1.7,1,Hawiye
35,3,4,1,3,1,1,0,0,0,0,0,0,1,0,-0.577,2.277,0.962,0.976,0,0,0,0,0,0,195574,0.5431815255,6.71457720180645,6.35306186566667,1.57895325019355,0.531333333333333,0.61,0.346333333333333,0.269,1.6295445765,9.91199491695238,6.80685199892857,3.05922192225,0.666666666666667,0.32258064516129,0.0666666666666667,0.483870967741935,0,0,2,4,28.6853553989444,28.3850302575037,32.5443081824012,41.106590579868,1.92,1.96,1.38,0.47,1.43,1.35,1.04,0.72,1.08,0.86,0.48,0.46,1.8,1.8,1.29,0.53,Reewin
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,1.177,1.82,0.027,0,0,0,1,0,0,46112,0.07913187,2.38565969193548,5.37911592933333,0.512188904806452,0.292333333333333,0.353666666666667,0.202,0.175333333333333,0.7913187,10.56506435,9.49255752235294,1.984732006125,0.9,0.774193548387097,0.433333333333333,0.741935483870968,0,0,0,0,35.0564283985316,35.3532869800889,36.9094051350425,45.3719022004568,3.46,2.85,1.89,1.17,1.77,1.68,1.52,1.37,1.73,1.39,0.93,0.64,3.04,2.56,1.79,1.22,Daarood
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.483,0.356,-0.051,-0.461,0,0,0,0,0,0,90594,0,2.30679654464516,0.785343603033333,0.00141845896774194,0.164666666666667,0.174,0.144333333333333,0.136333333333333,0,3.97281627133333,1.30890600505556,0.043972228,1,0.419354838709677,0.4,0.967741935483871,0,0,0,0,35.5148479005441,36.8806583363331,40.4526004801123,39.6640583248073,2.63,2.38,0.81,0.3,1.33,1.28,1.03,1.03,0.52,0.51,0.51,0.51,2.3,2.1,0.87,0.48,Daarood
38,3,3,1,1,2,2,0,0,0,0,0,0,0,0,-0.347,-0.194,1.407,0.053,0,0,0,0,0,0,435119,0.0023269108,1.7729393066129,2.332641601,0.0651019182258065,0.218333333333333,0.262,0.183333333333333,0.163,0.034903662,3.0533954725,2.91580200125,0.50453986625,0.933333333333333,0.419354838709677,0.2,0.870967741935484,0,0,2,3,35.5133564058989,34.2048830745454,37.2037424535545,41.1926953483301,2.74,2.61,1.46,0.53,1.66,1.77,1.44,1.21,1.32,1.07,0.67,0.61,2.47,2.4,1.46,0.7,Daarood
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.398,-0.42,1.746,-0.145,0,0,0,0,0,0,88987,0,1.66269905083871,2.51102051806667,0.0432317633225806,0.202,0.264,0.190333333333333,0.169666666666667,0,5.1543670576,3.7665307771,0.446728221,1,0.67741935483871,0.333333333333333,0.903225806451613,0,0,0,0,36.196280820045,35.6561071347082,37.7283181296979,41.8909432424372,2.45,2.37,1.73,0.74,1.57,1.63,1.59,1.36,1.25,1.1,0.74,0.71,2.23,2.19,1.69,0.89,Daarood
40,1,5,0,0,0,0,1,5,0,0,0,0,0,0,-0.613,1.599,1.328,0.181,0,0,0,0,0,0,86032,0.0391233842333333,3.40027417225807,5.73673287333333,1.04351036935484,0.354,0.509333333333333,0.27,0.225,0.195616921166667,7.02723328933333,6.37414763703704,2.15658809666667,0.8,0.516129032258065,0.1,0.516129032258065,0,0,1,5,33.2127406902902,31.9494640173426,34.0976700897354,42.2493791478265,2.33,2.17,1.55,0.68,1.52,1.42,1.18,1.12,1.36,1.01,0.55,0.55,2.13,1.98,1.46,0.79,Daarood
41,2,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.465,0.231,0.48,-0.425,0,0,0,0,0,0,275813,6.56638666666667e-05,1.72246501,0.800099941466667,0.000577779064516129,0.140666666666667,0.153333333333333,0.128333333333333,0.122666666666667,0.001969916,3.337275956875,1.50018739025,0.0089555755,0.966666666666667,0.483870967741935,0.466666666666667,0.935483870967742,0,0,0,0,34.565959541251,37.7063581289745,41.34407853288,41.5495961671318,2.36,2.27,1.05,0.65,1.36,1.36,1.15,1.12,0.54,0.56,0.58,0.6,2.11,2.04,1.07,0.77,Daarood
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318,1.462,0.875,-0.55,0,0,0,0,0,0,119530,0.595324970333333,3.57452897432258,3.76610037686667,0.377482993225806,0.260666666666667,0.264,0.172333333333333,0.155666666666667,1.19064994066667,4.81784340017391,3.89596590710345,1.30021919888889,0.5,0.258064516129032,0.0333333333333333,0.709677419354839,0,0,0,0,32.7183086834065,37.5016938260416,35.4002242872865,39.1912506177183,3.22,2.72,1.58,0.23,1.5,1.41,1.19,0.88,1.26,0.89,0.6,0.69,2.79,2.39,1.48,0.39,Dir
43,2,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.624,1.037,1.764,-0.501,0,0,0,0,0,0,1072253,0.458505771766667,2.98984923577419,4.09089020723333,0.336970357935484,0.214333333333333,0.220333333333333,0.15,0.135666666666667,0.8596983220625,3.4327898632963,4.2319553867931,1.0446081096,0.466666666666667,0.129032258064516,0.0333333333333333,0.67741935483871,0,0,0,0,32.0230606443911,35.9315776525306,36.2498290772977,40.5190754673386,2.48,2.06,1.52,0.48,1.52,1.46,1.25,1.08,1.25,0.87,0.51,0.52,2.24,1.91,1.45,0.63,Dir
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045,-0.057,1.881,0.096,0,0,0,0,0,0,128818,0.00995691636666666,1.38629998680645,2.9854197791,0.28248309016129,0.222333333333333,0.237333333333333,0.154333333333333,0.142,0.0597414982,2.26185787321053,3.44471512973077,0.8756975795,0.833333333333333,0.387096774193548,0.133333333333333,0.67741935483871,0,0,0,0,35.6327586404058,34.0155146143432,37.4080525669789,39.3170887763633,2.46,2.16,1.69,0.59,1.76,1.74,1.46,1.26,1.14,0.84,0.48,0.45,2.28,2.06,1.63,0.76,Hawiye
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009,1.793,-1.341,-0.479,0,0,0,0,0,0,65308,0.0489335483333333,0.786834582,0.273480572266667,0.00226324361290323,0.140666666666667,0.13,0.127333333333333,0.126333333333333,0.244667741666667,1.2195936021,0.546961144533333,0.0233868506666667,0.8,0.354838709677419,0.5,0.903225806451613,0,0,0,0,38.0890775261424,41.8173465047257,43.6023151810522,40.3315627965146,1.98,1.46,0.49,0.29,1.14,1.08,1.04,0.87,0.66,0.43,0.44,0.47,1.77,1.36,0.63,0.43,Daarood
46,2,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.048,0.734,0.823,0.14,1,0,0,0,0,0,164557,0.0833605833333333,2.71645801177419,3.08924028033333,0.431478966870968,0.462,0.474333333333333,0.284666666666667,0.23,0.833605833333333,5.2631373978125,3.19576580724138,1.91083542471429,0.9,0.483870967741935,0.0333333333333333,0.774193548387097,0,0,0,0,30.1468130788966,31.1088678542037,36.3694201122304,40.1320521822696,2.15,2.47,2.26,1.05,1.6,1.51,1.2,1.18,1.42,1.08,0.67,0.67,2.01,2.23,2,1.08,Hawiye
