id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,clan,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.196,-0.404,-0.903,-0.447,0,0,0,0,0,0,41060,0.00159597307142857,0,0.181375333645161,0.697609228,0.199333333333333,0.258333333333333,0.304666666666667,0.262333333333333,0.022343623,0,0.702829417875,2.32536409333333,0.928571428571429,1,0.741935483870968,0.7,0,0,0,0,0,37.9997571640626,38.0619835053279,35.4155237928962,35.5289435839988,0.37,0.23,0.2,0.22,0.57,0.55,0.55,0.82,0.43,0.45,0.47,0.55,0.42,0.31,0.29,0.37
2,15,24,10,10,2,2,3,12,0,0,0,0,0,0,-0.243,-0.286,-0.808,-0.031,0,0,0,0,0,0,259365,0.00285669442857143,0,0.210814707193548,1.65317010656667,0.234333333333333,0.352333333333333,0.316,0.207,0.079987444,0,0.726139547,4.9595103197,0.964285714285714,1,0.709677419354839,0.666666666666667,0,1,1,8,24,41.0969851303045,39.8552635287582,36.4850661081236,39.8601650778301,0.33,0.19,0.15,0.22,0.53,0.53,0.53,0.77,0.63,0.57,0.41,0.49,0.38,0.27,0.25,0.35
3,6,14,2,0,1,0,3,14,0,0,0,0,0,0,0.402,-0.474,-0.055,0.208,0,0,0,0,0,0,187453,0.2094605465,0,1.15983538132258,3.38545724216667,0.306666666666667,0.415333333333333,0.421666666666667,0.273333333333333,0.73311191275,0,2.56820691578571,4.83636748880952,0.714285714285714,1,0.548387096774194,0.3,1,0,2,1,14,39.4080783651734,39.3304976567202,35.1170103069779,35.9419289863264,0.39,0.35,0.32,0.29,0.71,0.49,0.5,0.48,0.66,0.5,0.32,0.38,0.47,0.38,0.36,0.34
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.024,-0.445,0.64,0.249,0,0,0,1,0,0,192777,0.160386715,0,1.56814861406452,2.9812074917,0.241666666666667,0.345666666666667,0.329333333333333,0.233666666666667,0.748471336666667,0,5.40140078177778,6.38830176792857,0.785714285714286,1,0.709677419354839,0.533333333333333,1,0,0,0,0,41.6392527067533,41.1044408638516,36.6797541431067,35.155837419272,0.67,0.6,0.46,0.3,0.54,0.53,0.55,0.56,0.85,0.67,0.47,0.57,0.64,0.58,0.48,0.36
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183,-0.062,-0.452,0.108,0,0,0,0,0,0,61053,0.04538761675,0.108384063870968,0.910660747354839,3.14821614183333,0.423333333333333,0.543,0.500333333333333,0.364333333333333,0.211808878166667,0.4199882475,2.17157562830769,5.24702690305555,0.785714285714286,0.741935483870968,0.580645161290323,0.4,1,0,0,0,0,34.8262022655456,35.8548164361163,33.2166220614432,35.8962190426875,0.51,0.45,0.42,0.42,0.67,0.45,0.5,0.52,0.57,0.43,0.3,0.4,0.55,0.45,0.44,0.44
6,8,24,6,22,2,2,0,0,0,0,0,0,0,0,-0.364,-0.43,-0.506,-0.244,0,0,0,0,0,0,343074,0.00183553953571429,0,0.0870345355806452,0.862382943333333,0.242,0.323,0.372666666666667,0.418,0.051395107,0,0.449678433833333,2.58714883,0.964285714285714,1,0.806451612903226,0.666666666666667,2,0,0,6,24,39.743558504772,39.0640423684944,36.9070002455929,35.1944705517604,0.21,0.18,0.16,0.16,0.55,0.54,0.55,0.85,0.5,0.48,0.48,0.57,0.29,0.27,0.26,0.33
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.263,-0.178,-0.067,0.937,0,0,0,0,0,0,105293,0.0286461107142857,0.13983446883871,0.206260438064516,0.475252700266667,0.133666666666667,0.141666666666667,0.140666666666667,0.141666666666667,0.40104555,0.722478089,1.598518395,1.782197626,0.928571428571429,0.806451612903226,0.870967741935484,0.733333333333333,3,0,0,0,0,36.4213513401367,37.7790673307687,36.0450926603527,40.3453085491781,0.27,0.16,0.14,0.15,0.79,0.55,0.6,0.58,0.56,0.58,0.6,0.71,0.4,0.26,0.26,0.26
8,4,6,3,6,1,0,0,0,0,0,0,0,0,0,-0.322,-0.331,-0.717,-0.039,0,0,0,0,0,0,230681,0.000291285071428571,0,0.234179136935484,1.50076396533333,0.260333333333333,0.364333333333333,0.332666666666667,0.239,0.008155982,0,0.7259553245,4.09299263272727,0.964285714285714,1,0.67741935483871,0.633333333333333,0,0,1,2,6,38.0718594362968,37.7122137619737,34.4859745090673,36.7099877986444,0.22,0.17,0.14,0.18,0.62,0.6,0.61,0.85,0.73,0.64,0.47,0.56,0.32,0.28,0.26,0.35
9,54,84,13,14,22,23,13,47,4,0,1,0,1,0,0.593,-0.288,-0.715,0.464,0,0,0,0,0,0,1793435,0.0179552178571429,0,0.163885058064516,2.10183923,0.247333333333333,0.358333333333333,0.324333333333333,0.223,0.5027461,0,1.69347893333333,15.763794225,0.964285714285714,1,0.903225806451613,0.866666666666667,0,47,8,37,84,39.5844222833007,38.783738645366,35.4855203085954,38.2850764382373,0.275,0.18,0.145,0.2,0.575,0.565,0.57,0.81,0.68,0.605,0.44,0.525,0.35,0.275,0.255,0.35
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205,-0.203,1.291,-0.519,0,0,0,0,0,0,16824,0,0,1.71107294954839,0.169766069,0.155333333333333,0.148666666666667,0.136333333333333,0.135,0,0,5.89369571511111,0.727568867142857,1,1,0.709677419354839,0.766666666666667,1,0,0,0,0,35.5123104201469,34.0007202416573,34.9482645042829,40.3356231397021,0.32,0.3,0.27,0.15,1.06,0.85,0.63,0.85,0.78,0.51,0.49,0.52,0.51,0.44,0.36,0.32
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368,-0.295,0.014,0.95,0,0,0,0,0,0,80500,9.85659642857143e-05,0,0.18163084116129,1.63496081266667,0.245,0.324,0.293333333333333,0.206666666666667,0.002759847,0,1.87685202533333,5.44986937555556,0.964285714285714,1,0.903225806451613,0.7,0,0,0,0,0,37.6477525929039,37.9598771920698,37.5556410531882,40.3809685539017,0.82,0.8,0.63,0.45,0.66,0.46,0.46,0.45,0.29,0.29,0.29,0.36,0.78,0.71,0.59,0.45
12,12,16,2,11,2,1,5,4,1,0,0,0,2,0,-0.339,-0.273,-0.478,-0.352,0,0,0,0,0,0,255626,0.000106946,0,0,0.256669932066667,0.193666666666667,0.210333333333333,0.245666666666667,0.263333333333333,0.002994488,0,0,0.96251224525,0.964285714285714,1,1,0.733333333333333,0,1,3,6,16,39.9463224503094,40.2277663177275,39.3313232224666,38.7998712900584,0.24,0.21,0.18,0.17,0.79,0.54,0.59,0.81,0.59,0.59,0.59,0.93,0.38,0.29,0.28,0.33
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013,-0.411,0.714,-0.297,0,0,0,0,0,0,90329,0.0274670590714286,0,0.764627030967742,0.809789156766667,0.221666666666667,0.281,0.277333333333333,0.228333333333333,0.1538155308,0,2.370343796,4.04894578383333,0.821428571428571,1,0.67741935483871,0.8,1,0,0,0,0,42.8309883369608,41.6103193772729,36.5433189084943,37.9269479932319,0.39,0.41,0.3,0.16,0.85,0.99,0.78,0.71,0.69,0.56,0.37,0.53,0.5,0.56,0.42,0.3
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28,-0.555,0.268,-0.925,0,0,0,0,0,0,191282,0,0.0171591777741935,0.310506626129032,0.071411745,0.111333333333333,0.115333333333333,0.112333333333333,0.112,0,0.1063869022,1.06952282333333,0.153025167857143,1,0.838709677419355,0.709677419354839,0.533333333333333,3,0,0,0,0,36.6978150861258,38.0219949084071,37.1442287446651,41.8059669228065,0.27,0.22,0.18,0.18,0.78,0.53,0.59,0.57,0.55,0.54,0.57,0.66,0.39,0.3,0.29,0.28
15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.009,-0.59,-0.57,2.136,0,0,0,0,0,0,433200,0.179453160714286,0.0151587868387097,0.0472745244193548,0.729828314666667,0.169333333333333,0.183,0.185666666666667,0.192333333333333,2.51234425,0.117480598,0.36637756425,5.47371236,0.928571428571429,0.870967741935484,0.870967741935484,0.866666666666667,3,0,0,0,0,34.3180638500767,34.2807410007616,32.8358382413919,35.9635592160049,0.35,0.28,0.28,0.29,0.8,0.56,0.61,0.59,0.95,0.7,0.7,1.11,0.46,0.35,0.36,0.36
16,11,14,2,10,2,4,3,0,1,0,2,0,1,0,-0.293,-0.182,3.379,-0.718,0,0,0,0,0,0,510315,0,0,1.24882561029032,0,0.151,0.151333333333333,0.149,0.148666666666667,0,0,2.4195996199375,0,1,1,0.483870967741935,1,1,0,1,4,14,35.6116239834857,34.0330267363485,34.5571526108545,36.7709031582272,0.18,0.14,0.13,0.07,0.55,0.54,0.58,0.58,0.54,0.5,0.48,0.52,0.27,0.24,0.24,0.19
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.488,-0.364,0.042,0.374,0,0,0,0,0,0,118444,0,0,0.798749879967742,3.16254953366667,0.363666666666667,0.512333333333333,0.513,0.322666666666667,0,0,4.12687437983333,5.58096976529412,1,1,0.806451612903226,0.433333333333333,0,0,0,0,0,38.6300060472695,38.0384439278098,35.377372200926,34.9718731484565,0.62,0.64,0.46,0.31,0.67,0.46,0.48,0.48,0.71,0.54,0.35,0.41,0.63,0.59,0.47,0.35
18,1,2,0,0,1,2,0,0,0,0,0,0,0,0,-0.317,-0.376,-0.56,-0.399,0,0,0,0,0,0,150283,0.000672862142857143,0,0.0247104494516129,0.4208719345,0.201,0.244333333333333,0.263333333333333,0.282666666666667,0.00942007,0,0.255341311,1.14783254863636,0.928571428571429,1,0.903225806451613,0.633333333333333,0,2,1,1,2,39.4212077517954,39.81421089922,37.9213602212554,37.5592043979779,0.22,0.18,0.16,0.17,0.77,0.51,0.54,0.77,0.46,0.46,0.47,0.58,0.36,0.26,0.26,0.32
19,7,0,0,0,0,0,0,0,5,0,2,0,0,0,-0.352,-0.196,-0.322,-0.45,0,0,0,0,0,0,500304,0,0,0.0127196174516129,0.0589277996333333,0.161666666666667,0.17,0.173666666666667,0.181,0,0,0.0563297344285714,0.196425998777778,1,1,0.774193548387097,0.7,3,0,0,0,0,40.1163688373229,39.1781537493222,38.8638199578504,41.2821632548755,0.28,0.26,0.22,0.23,0.79,0.59,0.62,0.58,0.55,0.5,0.51,0.62,0.41,0.34,0.32,0.31
