id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,pdi0_p1,pdi0_p2,pdi0_p3,pdi0_p4,tdi0_p1,tdi0_p2,tdi0_p3,tdi0_p4,vdi0_p1,vdi0_p2,vdi0_p3,vdi0_p4,cdi0,cdi1,cdi2,cdi3,region,pop14,popurban14,poprural14,clans
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.219,-0.793,-0.294,0.492,0,0,0,1,0,0,41060,3.01123493983333,1.09211460148387,0.0021312505,0.602446403032258,0.264,0.206666666666667,0.173666666666667,0.17,6.02246987966667,4.23194408075,0.063937515,1.69780349945455,0.5,0.741935483870968,0.966666666666667,0.645161290322581,0,0,0,0,37.1448074854994,36.8380606820699,37.6129773022571,35.4576058673598,0.83,0.56,0.82,0.69,1.01,1.24,1.15,0.96,0.37,0.35,0.34,0.35,0.6,0.83,1,0,0.6,1,1,1,0.37,0.37,0,0,0.88,0.73,0.9,0.76,12,37781,7183,30598,Hawiye
2,23,127,11,13,2,6,7,108,0,0,0,0,3,0,0.229,-0.607,-1.377,-1.109,0,0,0,0,0,0,259365,2.75808846853333,1.07172037096774,0.00539478266666667,0.163941363870968,0.253333333333333,0.234,0.249666666666667,0.246,6.36481954276923,16.61166575,0.08092174,1.27054557,0.566666666666667,0.935483870967742,0.933333333333333,0.870967741935484,0,0,12,127,39.4024253997731,41.1702605537393,39.0365976364194,35.0424168581265,0.6,0.34,0.45,0.46,0.49,0.53,0.54,0.52,0.35,0.4,0.41,0.37,0.6,0.6,0,0,0.49,0.49,0,0,0.35,0.35,0,0,0.58,0.39,0.48,0.48,10,238655,61604,152241,Hawiye
3,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0.365,-0.423,0.298,0.083,0,0,0,0,0,0,187453,4.78973224356667,1.32435164429032,0.626022125,0.557830310387097,0.299666666666667,0.262666666666667,0.296333333333333,0.291,7.98288707261111,4.1054900973,3.130110625,1.44106163516667,0.4,0.67741935483871,0.8,0.612903225806452,0,0,1,2,37.0353358184717,42.7151494671615,38.9239869861516,36.9098390906492,0.5,0.61,0.9,0.71,0.48,0.52,0.55,0.56,0.49,0.54,0.76,0.9,0.5,0.5,0,0,0.48,0.48,0,0,0.49,0.49,0,0,0.49,0.58,0.82,0.67,9,172485,34783,124702,Daarood
4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.89,-0.426,0.114,0.122,0,0,0,0,0,0,192777,5.47968197546667,1.46281404593548,0.290425049,0.213891129354839,0.307333333333333,0.235,0.250333333333333,0.191666666666667,10.274403704,3.48824887876923,2.1781878675,1.326125002,0.466666666666667,0.580645161290323,0.866666666666667,0.838709677419355,0,0,1,1,34.8681802216887,40.7110485680954,38.6325310757973,35.8055114856219,0.74,0.57,0.8,0.65,0.58,0.61,0.59,0.55,0.79,0.96,0.93,0.91,0.6,0.74,1,0,0.58,0.58,0,0,0.6,0.79,1,0,0.7,0.58,0.75,0.62,7,177384,30369,129015,Daarood
5,3,10,2,10,0,0,1,0,0,0,0,0,0,0,0.106,-0.396,-0.302,-0.178,0,0,0,0,0,0,61053,3.75909192526667,1.16415013035484,0.8059049095,0.818691658967742,0.451666666666667,0.457333333333333,0.535,0.561,6.63369163282353,2.57776100292857,3.022143410625,2.81993793644444,0.433333333333333,0.548387096774194,0.733333333333333,0.709677419354839,0,0,1,10,32.9600407973239,36.4528770160847,33.0640955887155,30.5801578027943,0.51,0.47,0.49,0.44,0.6,0.59,0.56,0.56,0.96,1.14,1.19,1.08,0.51,0.51,0,0,0.6,0.6,0,0,0.6,0.96,1,0,0.53,0.5,0.51,0.47,9,56178,11483,44095,Daarood
6,6,110,3,10,0,0,1,100,0,0,0,0,2,0,1.064,-0.737,0.001,0.423,0,0,0,1,0,0,343074,3.12438097693333,1.73495287174194,0.267721541533333,0.533989306677419,0.446333333333333,0.314,0.286,0.284,7.21010994676923,4.13719530953846,1.33860770766667,1.83929650077778,0.566666666666667,0.580645161290323,0.8,0.709677419354839,0,0,3,110,33.4027760910007,35.5319125120428,36.7859428876857,32.5426982204226,0.74,0.41,0.5,0.48,0.63,0.94,1.08,1.01,0.84,1.06,1.23,1.15,0.6,0.74,1,0,0.6,0.63,1,0,0.6,0.84,1,0,0.71,0.54,0.65,0.61,5,315679,36576,258433,Reewin
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.858,-0.661,1.439,0.265,0,0,0,0,0,0,105293,0.0146531906666667,0.259856211290323,1.30821110583333,0.855424578,0.148,0.152333333333333,0.132,0.111666666666667,0.146531906666667,0.6712952125,1.78392423522727,1.26276961514286,0.9,0.612903225806452,0.266666666666667,0.32258064516129,0,0,0,0,40.3310085742845,44.318207495074,43.5900736234239,41.2145402230983,0.68,0.95,0.65,0.43,0.94,1.19,1.3,1.1,0.52,0.48,0.44,0.43,0.6,0.68,1,0,0.6,0.94,1,0,0.52,0.52,0,0,0.74,1.01,0.81,0.6,1,96885,4243,92642,Dir
8,6,22,2,10,0,0,1,12,0,0,0,0,3,0,0.392,-0.438,-0.893,-1.082,0,0,0,0,0,0,230681,2.8737091405,1.42262559354839,0,0.28281262916129,0.284333333333333,0.236333333333333,0.266333333333333,0.257,6.15794815821429,22.0506967,0,1.7534383008,0.533333333333333,0.935483870967742,1,0.838709677419355,0,1,3,22,36.3257431036177,36.5312843454506,36.3459223748035,33.4421405755971,0.69,0.34,0.42,0.43,0.95,0.82,0.55,0.54,0.4,0.4,0.4,0.38,0.6,0.69,1,0,0.6,0.95,1,0,0.4,0.4,0,0,0.75,0.46,0.45,0.46,12,212261,25295,164746,Hawiye
9,44,31,19,15,13,14,10,2,0,0,0,0,2,0,-0.073,-0.382,-1.582,-1.169,0,0,0,0,0,0,1793435,2.10786257333333,0.898412451612903,0,0.507767848387097,0.268833333333333,0.235166666666667,0.258,0.2515,12.64717544,27.850786,0,3.935200825,0.833333333333333,0.967741935483871,1,0.870967741935484,3,4,28,31,37.8640842516954,38.8507724495949,37.6912600056115,34.2422787168618,0.645,0.34,0.435,0.445,0.72,0.675,0.545,0.53,0.375,0.4,0.405,0.375,0.6,0.645,1,0,0.6,0.72,1,0,0.375,0.375,0,0,0.665,0.425,0.465,0.47,3,1650228,1280939,0,Hawiye
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.802,0.123,1.046,-0.162,0,0,0,0,0,0,16824,0.168354495666667,0.708076988387097,0.216972160433333,0.0102230273548387,0.149,0.132333333333333,0.122333333333333,0.124666666666667,1.010126974,1.82919888666667,0.6509164813,0.0528189746666667,0.833333333333333,0.612903225806452,0.666666666666667,0.806451612903226,0,0,0,0,37.8916765243631,41.5603474502905,40.6311785702318,38.828329550799,0.26,0.5,1.02,1.3,0.62,0.62,0.85,1,0.6,0.57,0.8,1.02,0.26,0.26,0,0,0.6,0.62,1,0,0.6,0.6,0,0,0.35,0.53,0.98,1.23,4,15481,4360,11121,Daarood
