id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,pdi0_p1,pdi0_p2,pdi0_p3,pdi0_p4,tdi0_p1,tdi0_p2,tdi0_p3,tdi0_p4,vdi0_p1,vdi0_p2,vdi0_p3,vdi0_p4,cdi0,cdi1,cdi2,cdi3,region,pop14,popurban14,poprural14,clans
11,4,7,1,0,0,0,3,7,0,0,0,0,0,0,-0.451,-0.609,-0.546,-0.305,0,0,0,0,0,0,87695,1.92082426483871,1.9595250579,0.324754812903226,0.00325088534482759,0.534666666666667,0.303666666666667,0.243666666666667,0.264666666666667,3.96970348066667,3.9190501158,2.5168498,0.02356891875,0.516129032258065,0.5,0.870967741935484,0.862068965517241,0,1,3,7,32.5491402470674,40.6907659220673,38.9453513790628,38.3874425995589,2.56,2.59,3.12,1.97,1.22,1.17,1.29,1.31,1.59,1.25,1.28,1.48,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,2.23,2.24,2.67,1.81,10,74072,12296,48136,Hawiye
12,5,2,3,1,1,1,1,0,0,0,0,0,0,0,0.861,0.416,-0.093,-0.393,0,0,0,0,0,0,278475,2.32351625448387,2.53399739676667,0.884166083032258,0.00724112979310345,0.494,0.387,0.229,0.240666666666667,4.23700022876471,4.22332899461111,2.2840957145,0.052498191,0.451612903225806,0.4,0.612903225806452,0.862068965517241,1,3,2,2,36.8177655926458,39.9973972989341,41.113180731679,39.8409540866874,3.39,5.27,5.72,3.73,1.26,1.53,1.61,1.64,2.34,2.4,2.34,2.18,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,2.86,4.34,4.69,3.2,8,235214,31874,170930,Hawiye
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028,1.515,-0.304,-0.508,0,0,0,0,0,0,98403,0.760466563322581,5.143025749,1.42811149335484,0.00118443724137931,0.611,0.353666666666667,0.277,0.284,2.3574463463,9.07592779235294,6.32449375628571,0.03434868,0.67741935483871,0.433333333333333,0.774193548387097,0.96551724137931,0,0,0,0,37.266566822673,38.4006919000571,43.5550429883861,42.3133020634088,2.43,3.14,4.29,3.85,0.68,1.06,1.56,1.78,2.4,2.38,2.64,2.56,0.6,1,1,1,0.6,0.68,1,0,0.6,1,1,1,2,2.62,3.61,3.33,7,83116,26920,43636,Daarood
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,1.926,-0.397,-0.335,0,0,0,0,0,0,208379,0.980748855290323,3.96205081,0.455662230967742,0.00232553624137931,0.193333333333333,0.161666666666667,0.156666666666667,0.171666666666667,1.38196429609091,6.2558697,1.56950324,0.0224801836666667,0.290322580645161,0.366666666666667,0.709677419354839,0.896551724137931,0,0,0,0,47.5703533896992,42.4869343600177,41.5245184190331,36.4072575302458,2.65,5.37,4.8,4.02,1.16,1.4,1.43,1.44,2.65,2.41,2.33,2.18,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,2.28,4.38,3.96,3.37,18,176008,73971,101447,Dir
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.297,0.508,-0.425,-0.456,0,0,0,0,0,0,471921,0.972750492806452,2.9247493895,1.0000891933871,0.224742185862069,0.329,0.221333333333333,0.188666666666667,0.203,1.50776326385,4.61802535184211,3.1002764995,1.08625389833333,0.354838709677419,0.366666666666667,0.67741935483871,0.793103448275862,0,0,0,0,38.5943215001734,39.3206349583202,41.8158816081038,34.3740846242056,4.1,4.37,5.33,3.83,0.81,0.88,1.22,1.49,2.38,2.4,2.5,2.32,0.6,1,1,1,0.6,0.81,1,0,0.6,1,1,1,3.28,3.5,4.3,3.25,1,398609,271045,127504,Dir
16,4,7,4,7,0,0,0,0,0,0,0,0,0,0,1.642,2.683,0.159,-0.39,0,0,0,1,1,0,555929,0.953872457064516,1.693573969,0.470055733451613,0,0.191666666666667,0.185333333333333,0.161333333333333,0.178333333333333,1.8481278855625,3.387147938,1.4571727737,0,0.483870967741935,0.5,0.67741935483871,1,3,2,3,7,42.4099167907359,39.3059802030406,41.6541612903227,35.7169470707378,2.65,4.92,3.47,2.85,1.05,0.94,0.93,1.18,2.36,2.17,2.13,2.15,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,2.25,3.93,2.83,2.44,4,469566,394831,25735,Daarood
17,4,3,1,3,1,0,2,0,0,0,0,0,0,0,-0.686,0.098,-0.355,-0.463,0,0,0,0,0,0,129031,1.64612451974194,4.91221075286667,1.50931710490323,0.0516378717241379,0.718,0.526333333333333,0.348666666666667,0.386,2.5514930056,5.89465290344,4.6788830252,0.74874914,0.354838709677419,0.166666666666667,0.67741935483871,0.931034482758621,0,1,1,3,32.4488076846901,37.3254703030304,40.5068058422356,38.5731911388431,1.52,2.39,4.21,3.22,0.62,1,1.38,1.51,1.58,1.65,1.7,1.65,0.6,1,1,1,0.6,0.62,1,0,0.6,1,1,1,1.29,2.04,3.5,2.79,11,108986,17475,79511,Hawiye
18,5,17,4,15,1,2,0,0,0,0,0,0,0,0,0.503,0.104,-0.147,-0.527,0,0,0,0,0,0,163716,1.90391640409677,2.31669632843333,0.949244318258064,0.0185554073448276,0.58,0.462666666666667,0.261666666666667,0.279333333333333,3.6888380329375,3.15913135695455,2.10189813328571,0.1076213626,0.483870967741935,0.266666666666667,0.548387096774194,0.827586206896552,2,1,5,17,35.9211813623423,38.5286676778989,40.5634304910063,39.5410354908305,2.11,3.32,4.06,2.67,1.3,1.64,1.73,1.68,2.3,2.32,2.19,2.06,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,1.91,2.9,3.48,2.42,8,138283,25949,102714,Hawiye
19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.017,1.563,0.51,-0.567,0,0,0,0,0,0,545022,1.43532828048387,3.62480288466667,1.03446565922581,0.00271555203448276,0.381666666666667,0.263,0.188666666666667,0.206333333333333,1.7798070678,6.39671097294117,3.56315949288889,0.01968775225,0.193548387096774,0.433333333333333,0.709677419354839,0.862068965517241,0,0,0,0,37.5235558475422,41.7502526024162,44.0033844649514,40.2018613985297,3.11,4.67,3.8,3.39,1.01,1.07,1.42,1.71,3.21,2.95,2.85,2.78,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,2.58,3.77,3.21,2.97,17,460354,376010,58584,Dir
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0.17,1.077,-0.406,0,0,0,0,0,0,76911,1.59819579709677,1.58659149206667,0.661350351612903,0,0.302333333333333,0.278333333333333,0.187666666666667,0.198333333333333,2.91435704176471,2.79986733894118,2.92883727142857,0,0.451612903225806,0.433333333333333,0.774193548387097,1,0,0,0,0,37.1453196669671,42.0131614375852,44.9721636474659,37.8607485032451,2.11,3.43,3.88,2.86,0.62,0.94,1.18,1.48,2.29,2.2,1.92,1.84,0.6,1,1,1,0.6,0.62,1,0,0.6,1,1,1,1.73,2.81,3.2,2.52,14,64963,31193,33770,Daarood
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.04,0.678,-0.554,0,0,0,0,0,0,99150,1.17534770993548,1.57926636756667,0.884801165645161,0,0.404333333333333,0.240666666666667,0.187666666666667,0.196666666666667,2.42905193386667,3.38414221621428,5.485767227,0,0.516129032258065,0.533333333333333,0.838709677419355,1,0,0,0,0,37.2348257480288,44.0560566918018,43.4774302241505,39.5416767071631,2.49,4.83,4.12,2.95,0.66,1.01,1.3,1.51,2.11,1.93,1.98,2,0.6,1,1,1,0.6,0.66,1,0,0.6,1,1,1,2.03,3.87,3.42,2.59,17,83747,49979,33768,Daarood
22,2,5,1,2,0,0,1,3,0,0,0,0,0,0,0.064,0.076,-0.416,-0.526,0,0,0,0,0,0,233467,2.17618510174194,4.00234510156667,1.08716640448387,0.00231996451724138,0.696666666666667,0.488333333333333,0.294333333333333,0.314,3.3730869077,4.80281412188,3.06383259445455,0.0112131618333333,0.354838709677419,0.166666666666667,0.645161290322581,0.793103448275862,0,0,2,5,31.9122662286416,37.3897148099221,40.788010805357,40.045290248222,1.6,1.94,2.64,1.59,1.18,1.29,1.38,1.34,1.91,1.89,1.84,1.75,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,1.49,1.78,2.33,1.53,5,197198,25192,160236,Reewin
23,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0.512,0.724,-0.215,-0.315,0,0,0,0,0,0,120711,1.90324506529032,3.06462481333333,0.674991031451613,0.0188297566206897,0.393333333333333,0.324,0.212666666666667,0.225666666666667,4.91671641866667,5.746171525,2.615590246875,0.1092125884,0.612903225806452,0.466666666666667,0.741935483870968,0.827586206896552,0,0,1,1,37.5160956407452,41.6769164235573,41.9943977877047,39.6932759156152,3.7,7.01,7.44,5.22,1.28,1.36,1.65,1.66,2.22,2.17,1.98,1.94,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,3.09,5.6,5.99,4.33,6,101959,46328,43463,Hawiye
24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.496,1.193,-0.134,-0.265,0,0,0,0,0,0,153422,1.64481847019355,3.378455738,0.722499012451613,0.0100042800689655,0.316666666666667,0.252333333333333,0.197666666666667,0.208666666666667,5.0989372576,6.756911476,2.79968367325,0.145062061,0.67741935483871,0.5,0.741935483870968,0.931034482758621,0,0,0,0,38.8431062352864,43.5073841352958,41.6750524814269,38.294623323385,3.41,6.83,6.02,3.44,0.69,1.09,1.44,1.61,2.38,2.26,2.02,1.91,0.6,1,1,1,0.6,0.69,1,0,0.6,1,1,1,2.73,5.39,4.88,2.98,6,129588,50099,52489,Hawiye
25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.132,-0.622,-0.284,-0.625,0,0,0,0,0,0,102878,1.49094542874194,1.24816115236667,0.864329441870968,0.0279237969655172,0.487666666666667,0.273333333333333,0.233333333333333,0.264666666666667,3.555331407,1.78308736052381,3.34927658725,0.269930037333333,0.580645161290323,0.3,0.741935483870968,0.896551724137931,0,1,0,0,33.7625395419974,38.0372989739451,38.0848469178083,37.9643172498286,1.79,3.39,4.61,2.38,1.31,1.18,1.24,1.24,1.59,1.45,1.44,1.39,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,1.67,2.83,3.77,2.09,12,86896,18780,64746,Hawiye
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,1.216,-0.165,-0.333,0,0,0,0,0,0,57996,0.242460992741936,0.701325718666667,0.124823784451613,0,0.212333333333333,0.230333333333333,0.229333333333333,0.258666666666667,0.5368779125,1.91270650545455,0.644922886333333,0,0.548387096774194,0.633333333333333,0.806451612903226,1,0,0,0,0,42.5179760571181,39.6124441127593,40.1356850495477,33.1947138003219,3.42,5.48,3.89,3.73,1.11,1.12,1.08,1.23,2.18,2.13,1.97,1.71,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,2.85,4.39,3.19,3.11,4,48986,9209,39777,Daarood
27,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.327,2.83,-0.082,-0.46,0,0,0,0,0,0,69946,0.871936294967742,4.36152775133333,0.51414632516129,0.000385546275862069,0.37,0.232666666666667,0.166333333333333,0.179,1.28714405447619,6.542291627,2.27693372571429,0.011180842,0.32258064516129,0.333333333333333,0.774193548387097,0.96551724137931,0,0,1,1,38.804729000961,42.654216378382,48.1033892535863,41.3473536142586,2.09,4.29,3.54,3.51,1.12,0.95,0.98,1.33,3.07,2.81,2.75,2.77,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,1.85,3.45,2.9,2.97,16,59080,19572,38108,Dir
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217,2.564,0.096,-0.386,0,0,0,0,0,0,118333,0.971266917838709,3.7864322608,0.58953276083871,0.0105914411034483,0.253,0.191,0.155666666666667,0.180333333333333,1.25455310220833,5.6796483912,2.03061284288889,0.0511919653333333,0.225806451612903,0.333333333333333,0.709677419354839,0.793103448275862,0,0,0,0,40.5926730820148,40.6380316810799,42.9307937402195,37.4925904647118,2.26,3.27,3.47,3.57,1.12,0.96,1,1.25,2.66,2.56,2.52,2.5,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,1.97,2.69,2.85,2.99,15,99950,26043,73907,Dir
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,1.336,-0.147,-0.449,0,0,0,0,0,0,70004,1.39475886645161,5.065231,1.37201738935484,0.00455645168965517,0.652666666666667,0.396666666666667,0.257333333333333,0.257666666666667,3.32596345076923,8.44205166666667,4.72583767444444,0.0440456996666667,0.580645161290323,0.4,0.709677419354839,0.896551724137931,0,0,0,0,34.0920238003215,40.0828051189557,42.111111526239,39.2218912660814,3.45,4.37,5.19,3.54,0.93,1.07,1.41,1.61,2.19,2.2,2.28,2.23,0.6,1,1,1,0.6,0.93,1,0,0.6,1,1,1,2.82,3.54,4.25,3.06,2,59129,4626,51503,Reewin
30,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0.664,0.564,0.2,-0.609,0,0,0,0,0,0,98988,1.63240474093548,2.22899617,1.09009714483871,0.0242325221724138,0.390666666666667,0.347666666666667,0.218666666666667,0.223333333333333,3.89265745915385,3.71499361666667,2.81608429083333,0.117123857166667,0.580645161290323,0.4,0.612903225806452,0.793103448275862,1,2,1,1,38.864579564507,41.2641493888342,40.7547672966448,39.0243992911869,2.36,4.86,5.05,2.62,0.96,1.33,1.59,1.62,1.96,1.92,1.74,1.65,0.6,1,1,1,0.6,0.96,1,0,0.6,1,1,1,2.01,3.98,4.19,2.37,6,83610,12628,43692,Hawiye
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553,0.153,0.098,-0.524,0,0,0,0,0,0,130077,1.64198877541935,1.9978047645,1.15371182003226,0.0593186180689655,0.413,0.307666666666667,0.214,0.233333333333333,3.91551169523077,2.99670714675,2.98042220175,0.245748560571429,0.580645161290323,0.333333333333333,0.612903225806452,0.758620689655172,0,0,0,0,36.7232800829877,39.6517259137283,39.5205196496213,38.1095282931824,2.2,4.58,5.6,3.12,0.93,1.24,1.31,1.32,1.78,1.73,1.67,1.62,0.6,1,1,1,0.6,0.93,1,0,0.6,1,1,1,1.88,3.74,4.53,2.67,6,109870,38399,53561,Hawiye
32,5,3,2,2,0,0,3,1,0,0,0,0,0,0,-0.073,1.537,-0.078,-0.562,0,0,0,0,0,0,71090,0.654964170419355,6.0571442133,2.2858486883871,0,0.697,0.501666666666667,0.323333333333333,0.359666666666667,1.69199077358333,8.25974210904545,6.44193721272727,0,0.612903225806452,0.266666666666667,0.645161290322581,1,2,2,2,3,34.2577819886948,33.9607682894736,41.9783514251578,41.1863011006793,1.98,2.52,4.3,3.85,1.16,1.1,1.3,1.61,2.31,2.38,2.53,2.44,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,1.78,2.17,3.55,3.29,7,60046,10106,36930,Hawiye
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,1.729,2.333,-0.584,0,0,0,0,0,0,243080,1.58766075512903,2.1760690247,1.56930838451613,0.013716486137931,0.254333333333333,0.163,0.138,0.155666666666667,2.050728475375,3.43589846005263,5.40539554666667,0.0397778098,0.225806451612903,0.366666666666667,0.709677419354839,0.655172413793103,0,0,0,0,38.4137935458108,43.3503077265425,47.0531708605275,38.8215779468422,2.7,5.12,4.13,3.54,1.04,1.06,1.09,1.35,2.32,1.93,1.9,1.97,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,2.29,4.11,3.37,2.99,15,205318,85119,119389,Daarood
34,5,0,2,0,1,0,0,0,0,0,0,0,2,0,0.738,0.69,0.091,-0.609,0,0,0,0,0,0,170966,1.85771168935484,2.59289872266667,1.00411564032258,0.00941886393103448,0.373333333333333,0.292,0.206,0.211666666666667,5.23536930636364,4.32149787111111,3.45862053888889,0.0682867635,0.645161290322581,0.4,0.709677419354839,0.862068965517241,0,0,0,0,38.5548962724205,42.4478014741085,41.9101593202476,38.7032490040715,4,7.1,6.63,3.33,0.73,1.12,1.45,1.65,2.18,2.06,1.87,1.85,0.6,1,1,1,0.6,0.73,1,0,0.6,1,1,1,3.18,5.61,5.34,2.91,6,144407,36099,72908,Hawiye
35,8,5,3,2,2,2,2,1,1,0,0,0,0,0,-0.282,0.484,-0.137,-0.546,0,0,0,0,0,0,207105,1.4344560983871,4.94976689966667,2.02939973548387,0.0124135016896552,0.676,0.587666666666667,0.297333333333333,0.326666666666667,2.02127904772727,6.74968213590909,7.863923975,0.1799957745,0.290322580645161,0.266666666666667,0.741935483870968,0.931034482758621,2,4,4,5,32.4977164168748,35.0494304734664,40.6970887731127,40.4650985631262,1.42,2.31,3.57,2.51,1.19,1.29,1.38,1.33,1.99,1.99,1.88,1.77,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,1.36,2.05,3.02,2.21,5,174932,23692,147910,Reewin
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202,1.889,-0.346,-0.469,0,0,0,0,0,0,48831,0.576701855129032,4.931918306,0.976435467548387,0.00245810310344828,0.441333333333333,0.211,0.196333333333333,0.2,2.55396535842857,8.70338524588235,6.0538998988,0.07128499,0.774193548387097,0.433333333333333,0.838709677419355,0.96551724137931,0,0,0,0,40.3479932680538,42.8692314507198,46.552203998368,45.6343216625635,2.88,3.31,4.05,2.64,0.69,0.74,1.24,1.53,2.16,2.09,2.25,2.12,0.6,1,1,1,0.6,0.69,1,0,0.6,1,1,1,2.33,2.67,3.35,2.36,7,41245,7559,25908,Daarood
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18,0.326,0.38,-0.324,0,0,0,0,0,0,95935,0.912220887225806,1.65665787216667,0.495352602709677,0,0.249666666666667,0.185,0.177333333333333,0.195666666666667,1.88525650026667,4.9699736165,1.9194913355,0,0.516129032258065,0.666666666666667,0.741935483870968,1,0,0,0,0,40.0149211747616,40.7716442286767,43.4656579511359,35.9626566594012,2.1,3.73,4.61,3.82,1.04,1.09,1.08,1.32,2.41,2.2,2.08,1.93,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,1.84,3.07,3.73,3.19,14,81032,8155,72877,Daarood
38,13,26,8,19,2,1,2,6,0,0,0,0,1,0,0.143,0.88,-0.101,-0.336,0,0,0,0,0,0,460775,1.29064562951613,2.50229709066667,0.444823332677419,0.000377068965517241,0.309666666666667,0.277333333333333,0.187666666666667,0.194666666666667,2.5006259071875,5.00459418133333,1.723690414125,0.010935,0.483870967741935,0.5,0.741935483870968,0.96551724137931,6,1,9,26,38.9954160163319,41.898161180965,40.892338189579,38.979146747397,2.32,4.23,4.41,2.61,1.06,1.54,1.85,1.77,2.3,2.14,1.82,1.74,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,2.01,3.56,3.77,2.4,13,389194,270651,72221,Daarood
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0.338,-0.332,-0.358,0,0,0,0,0,0,94234,1.56324869,2.09299862766667,0.345774505806452,0,0.339666666666667,0.322666666666667,0.202333333333333,0.211666666666667,4.846070939,5.70817807545455,2.143801936,0,0.67741935483871,0.633333333333333,0.838709677419355,1,0,0,0,0,39.0224499012952,42.7062811762723,41.3838563243296,39.7075105499329,2.29,5.17,5.34,3.59,1.07,1.54,1.83,1.77,2.67,2.66,2.33,2.29,0.6,1,1,1,0.6,1,1,1,0.6,1,1,1,1.98,4.26,4.47,3.13,13,79595,41754,37821,Daarood
