id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,region,pop14,popurban14,poprural14,clans
11,3,0,2,0,0,0,1,0,0,0,0,0,0,0,-0.279,-0.86,-0.728,-0.23,0,0,0,0,0,0,78276,2.18576650870968,1.50005066766667,0,0.0138568475862069,0.346,0.231333333333333,0.217333333333333,0.235333333333333,11.2931269616667,4.09104727545455,0,0.40184858,0.806451612903226,0.633333333333333,1,0.96551724137931,0,0,0,0,34.9240476073873,39.5978591162987,41.4953284695677,40.4324746429662,0.56,1,1.26,0.99,0.52,0.51,0.54,0.62,0.51,0.52,0.62,0.98,0.55,0.88,1.08,0.9,10,74072,12296,48136,Hawiye
12,13,10,7,4,4,6,0,0,0,0,1,0,1,0,0.073,-0.323,-0.856,-0.426,0,0,0,0,0,0,248565,1.25935882870968,1.62483682233333,0.0264616856451613,0,0.327,0.212,0.204666666666667,0.217,3.904012369,4.874510467,0.164062451,0,0.67741935483871,0.666666666666667,0.838709677419355,1,0,1,5,10,37.0129833958339,42.7068573512532,43.5955203305428,39.8553584117932,0.35,0.62,1.28,1.24,0.6,0.91,1.19,1.42,1.36,1.56,1.93,1.83,0.41,0.69,1.26,1.29,8,235214,31874,170930,Hawiye
13,3,1,0,0,1,1,0,0,0,0,0,0,2,0,0.169,1.453,-1.009,-0.351,0,0,0,0,0,0,87834,0.969828044064516,5.12120261,0.168910259225806,0.127601267931034,0.452666666666667,0.267333333333333,0.21,0.208,4.29495276657143,8.53533768333333,1.309054509,1.23347892333333,0.774193548387097,0.4,0.870967741935484,0.896551724137931,1,2,1,1,35.6592460663221,37.3219413361868,46.2574747548109,41.9602861839965,1.05,1.02,0.93,0.92,1.02,1.03,1.17,0.98,0.9,0.61,0.67,0.95,1.04,1.03,0.99,0.94,7,83116,26920,43636,Daarood
14,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.133,0.132,-0.764,-0.343,0,0,0,0,0,0,185998,1.0150814016129,2.09511183433333,0,0.00116601072413793,0.118,0.104,0.101666666666667,0.114333333333333,2.24768024642857,3.928334689375,0,0.00845357775,0.548387096774194,0.466666666666667,1,0.862068965517241,0,0,1,1,44.9241373666947,43.7363674132931,42.1973051089789,37.6160693927499,1.02,1.52,0.91,0.87,1.08,1.09,1.05,0.83,0.59,0.58,0.61,0.91,1.03,1.41,0.95,0.86,18,176008,73971,101447,Dir
15,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0.369,3.332,-1.032,-0.506,0,0,0,0,0,0,421234,1.66867036932258,6.46401844533333,0.272962815967742,0.230144027724138,0.284,0.164666666666667,0.133666666666667,0.150333333333333,4.31073178741667,8.43132840695652,1.057730911875,0.6674176804,0.612903225806452,0.233333333333333,0.741935483870968,0.655172413793103,0,0,0,0,35.8569943070902,34.1416536291937,40.0831886260107,35.2356712990978,1.64,1.59,0.35,0.59,1.13,0.89,0.57,0.56,0.78,0.4,0.43,0.48,1.51,1.42,0.4,0.58,1,398609,271045,127504,Dir
16,10,6,3,1,1,0,5,5,1,0,0,0,0,0,0.098,0.219,-0.834,-0.39,0,0,0,0,0,0,496219,0.458924960548387,0.809690099866667,0.0335383524516129,0,0.151333333333333,0.142,0.138333333333333,0.150666666666667,0.8891671110625,2.02422524966667,0.2079377852,0,0.483870967741935,0.6,0.838709677419355,1,0,0,4,6,40.036283229973,41.1371522619469,41.0043116943416,35.8357632501222,0.91,1.48,0.91,0.81,0.98,0.82,0.55,0.56,0.6,0.58,0.62,0.66,0.93,1.32,0.82,0.75,4,469566,394831,25735,Daarood
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227,-0.944,-0.896,-0.452,0,0,0,0,0,0,115172,3.44620611290323,2.701993549,0.10212674483871,0.048272970862069,0.611333333333333,0.380333333333333,0.305,0.325,15.2617699285714,3.68453665772727,0.7914822725,0.279983231,0.774193548387097,0.266666666666667,0.870967741935484,0.827586206896552,0,0,0,0,32.0191256992199,37.6004071056752,41.385213059819,40.000095383123,0.57,1.06,1.41,1.14,0.52,0.56,0.61,0.64,0.8,0.6,0.94,1.25,0.55,0.93,1.21,1.02,11,108986,17475,79511,Hawiye
18,6,21,4,20,1,1,1,0,0,0,0,0,0,0,0.348,-0.622,-0.947,-0.591,0,0,0,0,0,0,146132,1.69836222158064,1.44748115233333,0.0758070117741935,0.000236001586206897,0.392,0.258333333333333,0.233,0.245,5.2649228869,3.10174532642857,0.195834780416667,0.006844046,0.67741935483871,0.533333333333333,0.612903225806452,0.96551724137931,1,1,4,21,35.6967350424431,42.0721044723498,42.4790507321162,38.5824238072604,0.36,0.64,1.28,1.25,0.63,1,1.36,1.54,1.33,1.49,1.81,1.73,0.43,0.73,1.3,1.32,8,138283,25949,102714,Hawiye
19,4,1,1,0,2,1,0,0,0,0,1,0,0,0,0.489,-0.201,-0.865,-0.527,0,0,0,0,0,0,486484,2.06197124141935,1.728844185,0.125896264967742,0.0149621120689655,0.220666666666667,0.166333333333333,0.156,0.165,3.76006520494118,3.241582846875,0.278770301,0.08678025,0.451612903225806,0.466666666666667,0.548387096774194,0.827586206896552,0,0,1,1,37.0616230479294,41.143516147213,45.3021117705808,41.5551573615752,1.02,1.09,1.41,1.48,1.03,0.88,0.62,0.66,1,0.76,0.78,1.1,1.02,1.04,1.21,1.28,17,460354,376010,58584,Dir
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,-0.003,-0.898,-0.406,0,0,0,0,0,0,68650,2.31874156419355,1.279819179,0.000531044774193548,0,0.223666666666667,0.165666666666667,0.159666666666667,0.169,5.52930680692308,5.48493933857143,0.008231194,0,0.580645161290323,0.766666666666667,0.935483870967742,1,0,0,0,0,36.1650595717307,41.6245385742032,43.5230381699897,38.4054371001511,0.5,0.63,0.81,0.85,0.8,0.6,0.61,0.64,1.01,1.07,1.29,1.28,0.58,0.62,0.76,0.8,14,64963,31193,33770,Daarood
21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.734,0.079,-0.782,-0.522,0,0,0,0,0,0,88500,2.01068830354839,1.63785628213333,0.123944564193548,0.00190544951724138,0.269333333333333,0.192666666666667,0.179,0.187,4.79471826230769,5.45952094044445,0.48028518625,0.055258036,0.580645161290323,0.7,0.741935483870968,0.96551724137931,0,0,0,0,33.7315416068399,42.1487517223785,45.1082689119322,40.5801641464693,0.55,0.71,1.61,1.79,0.9,0.68,0.97,1.21,1.41,1.6,1.87,1.87,0.64,0.7,1.45,1.64,17,83747,49979,33768,Daarood
22,4,2,3,2,0,0,1,0,0,0,0,0,0,0,0.358,-0.588,-0.859,-0.346,0,0,0,0,0,0,208391,2.69386717935484,2.64752109806667,0.0500142417419355,0.0812761432413793,0.515666666666667,0.291,0.260666666666667,0.267333333333333,7.59180750545455,3.61025604281818,0.221491642,1.178504077,0.645161290322581,0.266666666666667,0.774193548387097,0.931034482758621,0,0,1,2,31.8965731458458,38.7032117659981,41.4158202968329,38.0833737153148,0.55,1.01,1.66,1.32,0.64,0.99,1.35,1.52,0.61,0.67,0.74,1.09,0.57,1,1.58,1.37,5,197198,25192,160236,Reewin
23,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0.705,-0.17,-0.771,-0.414,0,0,0,0,0,0,107746,2.1669188193871,1.85107536233333,0.0328550333548387,0.00276143103448276,0.24,0.186,0.182666666666667,0.191666666666667,11.1957472335,9.25537681166667,0.2037012068,0.04004075,0.806451612903226,0.8,0.838709677419355,0.931034482758621,0,0,1,4,38.0344318110807,42.6295899849855,43.5400085268667,41.1990055347143,0.43,0.5,1.09,1,0.81,0.6,0.88,1.09,0.64,0.98,1.21,1.21,0.52,0.53,1.03,1.02,6,101959,46328,43463,Hawiye
24,4,2,0,0,3,2,0,0,0,0,1,0,0,0,0.832,-0.103,-0.717,-0.35,0,0,0,0,0,0,136943,2.03128400387097,1.77116454333333,0.0212339709032258,0,0.227,0.173666666666667,0.173,0.180666666666667,12.593960824,10.62698726,0.1316506196,0,0.838709677419355,0.833333333333333,0.838709677419355,1,0,0,2,2,37.0034695930585,41.7398789944029,42.5097394001558,39.5379681608146,0.51,0.62,0.96,1.08,0.86,0.6,0.61,0.59,1.04,1.07,1.29,1.26,0.6,0.61,0.87,0.96,6,129588,50099,52489,Hawiye
25,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0.566,-0.849,-0.873,-0.705,0,0,0,0,0,0,91828,2.00584602741935,0.970103696666667,0.260800432258064,0,0.327,0.229333333333333,0.232333333333333,0.245666666666667,7.77265335625,4.15758727142857,2.02120335,0,0.741935483870968,0.766666666666667,0.870967741935484,1,0,0,0,0,34.7508091776411,41.1119676515294,39.8424351617102,36.7483657768393,0.66,0.53,0.95,0.9,0.59,0.91,1.23,1.42,0.96,1.3,1.61,1.62,0.64,0.63,1.02,1.03,12,86896,18780,64746,Hawiye
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883,-1.191,-0.736,-0.333,0,0,0,0,0,0,51766,0.374322764516129,0.117659054566667,0.0233585543870968,0,0.158333333333333,0.166,0.175,0.209666666666667,0.967000475,0.441221454625,0.1810287965,0,0.612903225806452,0.733333333333333,0.870967741935484,1,0,0,0,0,40.6384816353954,40.033428198028,39.2752455014633,33.555603155477,0.33,0.98,1.06,1.09,1.11,1.07,1,0.99,0.63,0.66,0.67,0.89,0.52,1,1.05,1.07,4,48986,9209,39777,Daarood
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797,-0.188,-0.756,-0.445,0,0,0,0,0,0,62433,2.03091261812903,1.46262071093333,0.0530466462903226,0.00642690637931034,0.177333333333333,0.140666666666667,0.135666666666667,0.145,3.934893197625,2.92524142186667,0.205555754375,0.0621267616666667,0.483870967741935,0.5,0.741935483870968,0.896551724137931,0,0,0,0,38.5624413442762,44.3671670272657,45.4084045632131,42.1362467917372,1.08,1.12,1.51,1.58,0.81,0.58,0.58,0.61,0.61,0.68,0.71,1.03,1.01,0.99,1.28,1.33,16,59080,19572,38108,Dir
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586,0.007,-0.797,-0.333,0,0,0,0,0,0,105623,1.67391374709677,1.49119645683333,0.0333028766774194,0.0211019351034483,0.159,0.135333333333333,0.128333333333333,0.142,2.88285145333333,2.63152315911765,0.0938535615454545,0.101992686333333,0.419354838709677,0.433333333333333,0.645161290322581,0.793103448275862,0,0,0,0,39.1916429010812,41.482504577535,42.3694153785288,38.0194463303158,1.23,1.54,0.83,0.74,0.85,0.64,0.61,0.84,0.63,0.66,0.67,0.96,1.14,1.31,0.77,0.77,15,99950,26043,73907,Dir
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029,0.545,-0.867,-0.458,0,0,0,0,0,0,62485,0.987134941612903,3.74627638,0.0582286708387097,0.00138351127586207,0.430333333333333,0.258666666666667,0.205666666666667,0.212,5.10019719833333,8.64525318461538,0.3610177592,0.040121827,0.806451612903226,0.566666666666667,0.838709677419355,0.96551724137931,0,0,0,0,33.4378099017275,40.2736436213926,42.9061163725603,39.1769925454353,0.41,0.7,1.23,1.27,0.85,0.94,1.22,1.38,0.98,1.08,1.42,1.45,0.52,0.76,1.23,1.3,2,59129,4626,51503,Reewin
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.122,-0.424,-0.831,-0.707,0,0,0,1,0,0,88356,2.13917457377419,1.24116795633333,0.214694833677419,0,0.278,0.202666666666667,0.194,0.204333333333333,6.02858288972727,3.38500351727273,0.511964603384615,0,0.645161290322581,0.633333333333333,0.580645161290323,1,0,0,0,0,38.0869209884383,41.854537949635,43.2094499112365,38.9829648501837,0.62,0.58,1.07,1.01,0.57,0.88,1.12,1.19,0.67,1.06,1.34,1.31,0.61,0.66,1.08,1.05,6,83610,12628,43692,Hawiye
31,2,16,1,15,1,1,0,0,0,0,0,0,0,0,1.188,-0.577,-0.897,-0.713,0,0,0,1,0,0,116106,2.31289637848387,1.30879343546667,0.292739501870968,0,0.323,0.200666666666667,0.195,0.202666666666667,6.51816252118182,2.80455736171429,0.567182784875,0,0.645161290322581,0.533333333333333,0.483870967741935,1,0,0,2,16,35.6312786561697,40.5639126056052,40.9131052706472,36.5906488660583,0.61,0.41,0.79,0.86,0.63,0.91,1.18,1.21,0.95,0.72,1.08,1.33,0.61,0.53,0.88,0.95,6,109870,38399,53561,Hawiye
32,1,11,1,11,0,0,0,0,0,0,0,0,0,0,0.249,1.225,-1.058,-0.445,0,0,0,0,0,0,63454,0.887538462516129,5.35702596503333,0.277539002096774,0.126947327931034,0.512333333333333,0.296333333333333,0.231666666666667,0.226666666666667,3.43921154225,7.30503540686364,1.075463633125,0.9203681275,0.741935483870968,0.266666666666667,0.741935483870968,0.862068965517241,0,0,1,11,31.3225085719948,36.3733423268382,43.5455689934012,40.1900000396058,1.05,1,0.81,0.81,0.81,0.84,1.17,1.23,0.87,0.63,0.99,1.2,0.99,0.96,0.9,0.92,7,60046,10106,36930,Hawiye
33,3,1,0,0,1,1,0,0,1,0,1,0,0,0,0.414,-0.085,-0.848,-0.496,0,0,0,0,0,0,216972,1.21349044064516,0.995713312566667,0.234753342419355,0.0342376020344828,0.150666666666667,0.131,0.118666666666667,0.133,2.08990020333333,1.57217891457895,0.428079624411765,0.124111307375,0.419354838709677,0.366666666666667,0.451612903225806,0.724137931034483,0,0,1,1,38.7339864096704,42.5356409920107,44.2291692246774,38.5220674800985,1.12,1.36,0.65,0.61,1.04,1.08,0.97,0.8,0.55,0.53,0.53,0.81,1.1,1.29,0.73,0.66,15,205318,85119,119389,Daarood
34,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0.963,-0.185,-0.713,-0.657,0,0,0,0,0,0,152604,2.13080031722581,1.59317957033333,0.230068952903226,0,0.25,0.188666666666667,0.184333333333333,0.193666666666667,8.25685122925,5.97442338875,0.792459726666667,0,0.741935483870968,0.733333333333333,0.709677419354839,1,0,0,1,10,38.3345689835414,42.5721706159178,43.0974774101383,39.9000383284885,0.46,0.61,1.14,1.1,0.6,0.62,0.9,1.1,0.7,1.06,1.3,1.31,0.49,0.61,1.08,1.1,6,144407,36099,72908,Hawiye
35,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0.229,-0.627,-0.97,-0.412,0,0,0,0,0,0,184861,2.37325836,2.61285503933333,0.131216978935484,0.106870639862069,0.506333333333333,0.325,0.275,0.262333333333333,10.5101441657143,4.12556058842105,0.581103763857143,1.033082852,0.774193548387097,0.366666666666667,0.774193548387097,0.896551724137931,0,0,1,2,31.655962027467,37.9083214656718,41.3978170218951,39.6002127592688,0.49,0.91,1.44,1.18,0.59,0.87,1.21,1.19,0.61,0.68,1.05,1.3,0.51,0.9,1.38,1.18,5,174932,23692,147910,Reewin
36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.172,1.684,-0.977,-0.314,0,0,0,0,0,0,43586,0.598841405967742,4.65911230566667,0,0.0952851331034483,0.280333333333333,0.179666666666667,0.161333333333333,0.167,3.09401393083333,11.6477807641667,0,1.38163443,0.806451612903226,0.6,1,0.931034482758621,0,0,0,0,39.346438348237,40.221949774713,48.1346245224453,45.214945094937,0.87,1.14,1.4,1.14,1.13,1.14,1.2,0.97,0.93,0.66,0.7,0.97,0.94,1.14,1.35,1.1,7,41245,7559,25908,Daarood
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739,-0.464,-0.853,-0.324,0,0,0,0,0,0,85631,2.05244036935484,0.893842690666667,0,0,0.174666666666667,0.148,0.141666666666667,0.151,4.89428088076923,2.681528072,0,0,0.580645161290323,0.666666666666667,1,1,0,0,0,0,39.2732605464705,40.946104852886,41.7934765932803,37.0557722186714,0.45,0.51,0.64,0.66,0.91,0.75,0.53,0.54,0.6,0.61,0.64,0.92,0.57,0.57,0.61,0.63,14,81032,8155,72877,Daarood
38,10,13,5,9,4,4,0,0,1,0,0,0,0,0,0.711,0.053,-0.776,-0.312,0,0,0,0,0,0,411285,1.98479096258065,1.61750598083333,0.000325828096774194,0.00210037034482759,0.211333333333333,0.166666666666667,0.167333333333333,0.171333333333333,6.83650220444445,8.08752990416667,0.0050503355,0.06091074,0.709677419354839,0.8,0.935483870967742,0.96551724137931,0,0,8,13,36.6646398254427,41.675933466704,43.2518899742292,39.9334957408171,0.49,0.57,0.87,0.91,0.85,0.65,0.68,0.67,0.72,1.06,1.25,1.22,0.58,0.59,0.82,0.85,13,389194,270651,72221,Daarood
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406,0.499,-0.797,-0.358,0,0,0,0,0,0,84113,1.75108386,2.20746626666667,0,0,0.220666666666667,0.166666666666667,0.168333333333333,0.175,7.75479995142857,13.2447976,0,0,0.774193548387097,0.833333333333333,1,1,0,0,0,0,34.9556089242791,41.5367827503858,43.9766704455183,41.2409714009973,0.39,0.62,1,0.99,0.89,0.63,0.64,0.65,0.71,1.1,1.36,1.37,0.52,0.63,0.91,0.91,13,79595,41754,37821,Daarood
40,4,1,0,0,1,1,2,0,0,0,0,0,1,0,0.027,0.931,-1.036,-0.505,0,0,0,0,0,0,81320,0.984621611161291,4.50721751973333,0.219389156354839,0.0500552466896552,0.438666666666667,0.277,0.212,0.219,2.18023356757143,6.43888217104762,0.618278531545455,0.483867384666667,0.548387096774194,0.3,0.645161290322581,0.896551724137931,1,1,1,1,35.6048050392879,37.4140423574166,44.7479273579745,41.6110895847906,1,1.02,1.02,1.05,1.08,1.2,1.38,1.38,1.04,0.77,1.19,1.44,1.02,1.07,1.11,1.13,7,76952,18422,49530,Daarood
41,5,1,0,0,1,1,0,0,2,0,2,0,0,0,0.52,-0.105,-0.809,-0.309,0,0,0,0,0,0,260705,1.41385733935484,0.801279352733333,0,0,0.150666666666667,0.129,0.125333333333333,0.134333333333333,3.98450704727273,3.00479757275,0,0,0.645161290322581,0.733333333333333,1,1,0,0,1,1,40.6429991835237,44.4696688890829,44.8645229924319,38.9188433419478,0.46,0.67,0.86,1.28,0.52,0.54,0.54,0.58,0.61,0.62,0.64,0.93,0.47,0.64,0.78,1.11,14,246702,99581,137626,Daarood
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,2.681,-0.969,-0.381,0,0,0,0,0,0,112982,1.8493626183871,5.6313062868,0.224116755419355,0.19515176137931,0.288,0.163333333333333,0.145,0.159333333333333,3.822016078,7.67905402745454,0.6947619418,0.808485868571428,0.516129032258065,0.266666666666667,0.67741935483871,0.758620689655172,0,0,0,0,36.2660312677337,35.8396988236788,42.5655020834717,38.1455269610988,1.52,1.44,0.41,0.53,1.12,0.87,0.54,0.53,0.86,0.44,0.47,0.49,1.42,1.3,0.44,0.53,18,106914,36917,69997,Dir
43,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.544,0.858,-0.976,-0.491,0,0,0,0,0,0,1013518,1.97737732129032,3.17710900123333,0.174383935451613,0.0748647511724138,0.203333333333333,0.144333333333333,0.129,0.14,3.22624720842105,3.81253080148,0.600655777666667,0.241230864888889,0.387096774193548,0.166666666666667,0.709677419354839,0.689655172413793,0,0,0,0,37.4010865131485,38.1221505874595,43.8928847386657,39.4435530451363,1.18,1.19,0.7,0.67,1.06,0.89,0.56,0.56,0.84,0.53,0.52,0.54,1.15,1.12,0.66,0.64,18,959081,691852,223229,Dir
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135,-0.526,-0.73,-0.592,0,0,0,1,0,0,121762,1.86303198796774,0.9778410329,0.196466535774194,0.000265243689655172,0.185666666666667,0.148,0.143666666666667,0.152,7.219248953375,3.666903873375,0.4060308406,0.007692067,0.741935483870968,0.733333333333333,0.516129032258065,0.96551724137931,0,0,0,0,38.8013225660931,41.2120567043119,40.6087797186601,37.2947824358106,0.37,0.31,0.69,0.72,0.55,0.56,0.59,0.6,0.55,0.58,0.6,0.84,0.42,0.37,0.67,0.69,13,115222,13943,89599,Hawiye
45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.901,-0.537,-0.844,-0.318,0,0,0,0,0,0,61731,0.461030591129032,0.379488896333333,0.00312728590322581,0,0.128,0.13,0.128333333333333,0.139,0.793997129166667,1.138466689,0.0193891726,0,0.419354838709677,0.666666666666667,0.838709677419355,1,0,0,0,0,43.5308296998611,43.5560601474825,42.1203427127196,36.7031244598024,0.88,0.72,0.46,0.47,0.55,0.56,0.56,0.58,0.51,0.51,0.53,0.57,0.8,0.68,0.49,0.5,4,58415,3616,54799,Daarood
