id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,clan,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.529,-0.667,0.436,0.042,0,0,0,0,0,0,39925,1.28811672870968,0.000507943966666667,0.446055261290323,0.843997588903226,0.198666666666667,0.196333333333333,0.215,0.254333333333333,3.63014714454545,0.015238319,2.76554262,2.90710280622222,0.645161290322581,0.966666666666667,0.838709677419355,0.709677419354839,0,0,0,0,0,39.9739382715646,37.154646995986,35.9584695218728,32.5733133869875,0.41,0.41,0.37,0.52,1.03,1.04,1.02,1.06,0.87,1.07,1.25,1.17,0.57,0.57,0.53,0.66
2,24,68,13,63,7,5,2,0,0,0,0,0,2,0,-0.839,-0.684,-0.235,-0.588,0,0,0,0,0,0,252201,0.826234097290322,0.094562355,0.327229914516129,0.517167669548387,0.223,0.277666666666667,0.364666666666667,0.381333333333333,2.84591744622222,0.94562355,2.5360318375,2.67203295933333,0.709677419354839,0.9,0.870967741935484,0.806451612903226,0,2,5,15,68,41.1372429374787,37.583170277042,34.5273819831893,31.1075617979995,0.27,0.48,0.69,0.94,1.04,1.08,1.04,0.87,0.85,1.08,1.02,0.74,0.47,0.63,0.78,0.92
3,8,146,4,146,1,0,0,0,0,0,0,0,3,0,-0.906,-0.523,-0.316,-0.274,0,0,0,0,0,0,182275,0.541502134967742,0.414820091866667,0.494203130709677,0.616929951451613,0.244333333333333,0.257,0.275,0.336666666666667,1.6786566184,1.38273363955556,1.9150371315,1.73862077227273,0.67741935483871,0.7,0.741935483870968,0.645161290322581,1,0,1,4,146,42.0475992588756,38.8124504617672,36.8022092107085,33.9916831596561,0.17,0.44,0.45,0.47,0.49,0.52,0.52,0.51,0.51,0.53,0.77,1.01,0.25,0.46,0.47,0.48
4,8,25,5,14,1,1,2,10,0,0,0,0,0,0,-0.85,-0.496,-0.351,-0.048,0,0,0,0,0,0,187452,0.595740925290323,0.201389663833333,0.168180700645161,0.355536667419355,0.221333333333333,0.223,0.25,0.280333333333333,2.3084960855,0.755211239375,0.744800245714286,1.37770458625,0.741935483870968,0.733333333333333,0.774193548387097,0.741935483870968,1,1,1,5,25,40.4913904683154,39.0007945070465,36.8575739026934,33.5159677429449,0.19,0.5,0.48,0.5,0.59,0.6,0.57,0.81,0.94,1.12,1.28,1.29,0.29,0.53,0.5,0.58
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.011,-0.529,-0.406,-0.439,1,0,0,0,0,0,59367,0.379874170645161,0.678498505333333,0.765684727129032,0.866913183548387,0.340666666666667,0.391,0.441666666666667,0.529333333333333,1.68229989857143,2.544369395,2.63735850455556,3.35928858625,0.774193548387097,0.733333333333333,0.709677419354839,0.741935483870968,1,0,0,0,0,36.4195397939326,33.1804366569822,31.9939004942855,28.9829674090542,0.25,0.54,0.54,0.53,0.54,0.52,0.51,0.53,0.52,0.54,0.83,1.09,0.32,0.54,0.53,0.53
6,7,46,2,19,0,0,2,23,0,0,1,4,2,0,-0.709,-0.589,0.108,-0.653,0,0,0,0,0,0,333597,1.10799682051613,0.208805930133333,0.42606185916129,0.495276337096774,0.291,0.250333333333333,0.285666666666667,0.341666666666667,3.4347901436,0.894882557714286,1.88684537628571,1.91919580625,0.67741935483871,0.766666666666667,0.774193548387097,0.741935483870968,2,0,0,5,46,36.8102537818875,36.1738534173421,35.3315129604468,30.292234073209,0.15,0.5,0.52,0.56,1.13,1.1,1.04,1.21,0.92,1.16,1.31,1.3,0.39,0.65,0.65,0.72
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267,-0.571,-0.577,-0.693,0,0,0,0,0,0,102384,0.412821866290323,0.326235419,0.661455098193548,0.41034815116129,0.139,0.147,0.141,0.135,1.06645648791667,0.978706257,1.86410073127273,1.41342140955556,0.612903225806452,0.666666666666667,0.645161290322581,0.709677419354839,3,0,0,0,0,44.9670730967769,46.1786825155628,42.0947094905996,41.2569859082545,0.18,0.65,0.77,1,0.58,0.64,0.66,0.95,1.11,1.35,1.48,1.41,0.28,0.65,0.74,0.99
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.721,-0.741,0.194,-0.607,0,0,0,0,0,0,224309,1.10778594606452,0.021455033,0.455285570967742,0.65706681083871,0.249333333333333,0.294666666666667,0.365,0.398333333333333,2.86178036066667,0.321825495,3.528463175,3.39484518933333,0.612903225806452,0.933333333333333,0.870967741935484,0.806451612903226,0,0,0,0,0,37.0440457591155,34.5183431832011,33.0071419675828,29.9660075037688,0.28,0.44,0.43,0.67,1.13,1.12,1.1,0.91,0.93,1.16,1.32,1.16,0.49,0.61,0.6,0.73
9,36,38,11,13,10,9,13,13,0,0,0,0,2,3,-0.729,-0.68,0.244,-0.604,0,0,0,0,0,0,1743895,0.710587441935484,0.23787091,0.795207419354839,1.09511045387097,0.236166666666666,0.286166666666667,0.364833333333334,0.389833333333333,5.507052675,3.56806365,6.1628575,5.65807067833333,0.870967741935484,0.933333333333333,0.870967741935484,0.806451612903226,0,8,4,24,38,39.0906443482971,36.0507567301215,33.767261975386,30.5367846508842,0.275,0.46,0.56,0.805,1.085,1.1,1.07,0.89,0.89,1.12,1.17,0.95,0.48,0.62,0.69,0.825
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.747,-0.849,-0.466,-0.238,0,0,0,0,0,0,16360,0.248790605806452,0.0350406083333333,0.0055078755483871,0,0.128333333333333,0.125333333333333,0.126666666666667,0.127333333333333,0.85694542,0.13140228125,0.0426860355,0,0.709677419354839,0.733333333333333,0.870967741935484,1,1,0,0,0,0,42.5111745030497,40.1049061530423,38.6092634464526,35.1546731023704,0.44,0.68,0.68,0.92,1.04,1.07,0.99,0.81,0.54,0.53,0.52,0.49,0.59,0.77,0.76,0.89
