id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,clan,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.934,0.92,-0.705,-0.948,0,0,0,0,0,0,39925,0.164987220733333,2.14331220935484,1.19758712683333,0.227556897451613,0.374333333333333,0.345333333333333,0.230666666666667,0.23,0.9899233244,8.30533481125,3.5927613805,1.00775197442857,0.833333333333333,0.741935483870968,0.666666666666667,0.774193548387097,0,0,0,0,0,33.5948044589347,35.4023370223817,40.7303933705493,40.4634583205859,0.68,0.55,0.4,0.84,0.86,0.62,0.92,1.24,0.98,0.98,1.33,1.68,0.73,0.57,0.53,0.94
2,12,36,5,7,3,8,4,21,0,0,0,0,0,0,0.563,0.5,-0.776,-0.792,0,0,0,0,0,0,252201,1.39883560566667,2.49789277290323,1.544083989,0.0152523025806452,0.369,0.292333333333333,0.214666666666667,0.215333333333333,13.9883560566667,8.60385288444444,4.632251967,0.47282138,0.9,0.709677419354839,0.666666666666667,0.967741935483871,0,25,3,8,36,33.6529956880459,35.6503183156659,42.6325180891095,43.2348700655425,0.8,0.55,0.89,1.56,0.6,0.61,0.88,1.19,0.47,0.55,0.67,0.73,0.75,0.56,0.89,1.47
3,5,10,2,0,0,0,2,10,0,0,0,0,1,0,0.118,-0.231,-0.805,-0.913,0,0,0,0,0,0,182275,1.1177914308,1.84638217077419,2.554501231,0.331340038387097,0.487666666666667,0.510666666666667,0.333333333333333,0.272666666666667,3.3533742924,3.01251827863158,3.3319581273913,1.14128235444444,0.666666666666667,0.387096774193548,0.233333333333333,0.709677419354839,1,0,1,1,10,34.2802107639906,33.8953542349393,38.061433909114,42.3943899318787,0.47,0.57,1.1,1.57,0.49,0.53,0.55,0.59,0.9,0.62,0.63,0.96,0.48,0.56,0.96,1.33
4,5,1,2,0,0,0,1,1,0,0,0,0,2,0,-0.437,0.131,0.089,-1.008,0,0,0,0,0,0,187452,0.287163267333333,1.16483734370968,3.6308718527,0.225027216129032,0.457666666666667,0.462666666666667,0.266333333333333,0.22,1.722979604,2.77768905038462,4.95118889004546,0.69758437,0.833333333333333,0.580645161290323,0.266666666666667,0.67741935483871,1,0,0,1,1,34.2047225235027,32.793245969689,37.5046335293539,43.3403196571762,0.51,0.52,0.92,1.27,0.95,0.77,0.54,0.59,1.08,0.81,0.62,0.7,0.62,0.58,0.83,1.1
5,4,2,4,2,0,0,0,0,0,0,0,0,0,0,-0.301,-0.119,-0.692,-0.953,0,0,0,0,0,0,59367,1.44845360833333,3.41842753864516,2.7630223055,0.391712833322581,0.681666666666666,0.650666666666667,0.457666666666667,0.400333333333333,4.345360825,9.63375033618182,3.6039421376087,1.73472826185714,0.666666666666667,0.645161290322581,0.233333333333333,0.774193548387097,1,0,0,1,2,28.8904149652332,30.4430349552212,36.3119823944639,37.9060036754016,0.72,1.13,1.15,0.91,0.5,0.52,0.53,0.6,1.18,0.95,0.97,1.22,0.67,0.98,0.99,0.83
6,7,16,5,15,1,1,0,0,0,0,0,0,1,0,-0.03,0.172,0.731,-0.942,0,0,0,0,0,0,333597,0.5206597634,1.80406542903226,5.37212750666667,0.168223877193548,0.572333333333333,0.563,0.342333333333333,0.263666666666667,2.231398986,6.21400314444444,7.32562841818182,0.401149245615385,0.766666666666667,0.709677419354839,0.266666666666667,0.580645161290323,2,1,2,6,16,30.9503580337502,30.3398308194324,36.7403430672374,40.9455710210798,0.82,0.97,1.28,1.68,1.07,0.91,0.96,1.25,1.11,0.91,0.68,0.75,0.88,0.96,1.2,1.57
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.863,0.362,2.606,-0.823,0,0,0,0,0,0,102384,0.0951842541,0.850399990967742,4.65578782813333,0.0757071851612903,0.188,0.189333333333333,0.127666666666667,0.115333333333333,0.407932517571429,2.19686664333333,6.6511254687619,0.39115379,0.766666666666667,0.612903225806452,0.3,0.806451612903226,3,0,0,0,0,41.9060420027566,43.0462550622972,39.8827416632518,41.7075206106955,1.62,1.93,1.87,0.51,1.15,1.11,1.08,1.02,1.17,0.82,0.49,0.51,1.5,1.72,1.67,0.64
8,3,4,1,0,2,4,0,0,0,0,0,0,0,0,0.149,0.543,-0.645,-0.834,0,0,0,0,0,0,224309,1.12756433333333,2.38332171193548,1.45617222766667,0.127282891612903,0.415,0.333,0.259333333333333,0.256666666666667,16.913465,8.20921923,4.85390742555556,0.98644241,0.933333333333333,0.709677419354839,0.7,0.870967741935484,0,1,1,2,4,31.5767054469831,34.1925662776312,40.3323114492974,40.3488307760168,0.85,0.72,0.62,0.96,0.62,0.62,0.91,1.17,0.92,0.98,1.31,1.56,0.79,0.7,0.69,1.01
9,80,112,29,39,23,40,25,32,0,0,0,0,3,1,0.038,0.607,-0.541,-0.744,0,0,0,0,0,0,1743895,1.4725919,2.3359444516129,1.3998567,0.0214779522580645,0.392,0.312666666666667,0.237,0.236,22.0888785,12.0690463333333,10.49892525,0.33290826,0.933333333333333,0.806451612903226,0.866666666666667,0.935483870967742,0,44,17,49,112,32.6148505675145,34.9214422966486,41.4824147692035,41.7918504207797,0.825,0.635,0.755,1.26,0.61,0.615,0.895,1.18,0.695,0.765,0.99,1.145,0.77,0.63,0.79,1.24
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207,1.102,-0.677,-0.839,0,0,0,0,0,0,16360,0.0104027965666667,1.08700578419355,0.501897344,0,0.133666666666667,0.133,0.131333333333333,0.127333333333333,0.104027965666667,3.369717931,3.011384064,0,0.9,0.67741935483871,0.833333333333333,1,1,0,0,0,0,38.3740683233468,42.4541573984588,43.311827097422,42.3420822416683,1.09,0.7,0.36,0.37,0.55,0.54,0.54,0.53,0.48,0.52,0.55,0.56,0.95,0.66,0.41,0.41
