id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,clans
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.431,-0.865,2.041,0.026,0,0,0,0,0,0,42239,1.14323496666667,0.980425580741936,0.0960391215333333,0.537077448387097,0.332333333333333,0.243,0.201666666666667,0.210666666666667,5.71617483333333,2.33793792330769,0.960391215333333,3.32988018,0.8,0.580645161290323,0.9,0.838709677419355,0,0,0,0,35.8306901738,38.0373225733495,38.5707737100395,34.5494432250336,0.99,1.18,2.1,2.18,0.57,0.89,1.13,1.16,0.85,1.09,1.18,1.14,0.89,1.11,1.86,1.93,Hawiye
2,14,6,5,1,5,4,3,1,0,0,0,0,1,0,-0.748,-0.406,-1.37,0.467,0,0,0,0,0,0,266816,1.27421780073333,1.35681401709677,0.00914271876666667,0.548325775935484,0.356666666666667,0.271666666666667,0.307333333333333,0.325333333333333,3.47513945654545,4.67347050333333,0.0914271876666667,1.88867767266667,0.633333333333333,0.709677419354839,0.9,0.709677419354839,2,7,6,6,37.8818318850318,41.3888113014753,40.0667210203411,33.1089899242722,0.45,0.76,1.58,2.02,0.6,0.94,1.27,1.53,1.13,1.6,1.86,1.76,0.48,0.8,1.5,1.89,Hawiye
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.852,-0.272,-0.82,-0.204,0,0,0,0,0,0,192838,1.6839198356,1.67065516225806,0.406278154166667,0.507761457516129,0.483333333333333,0.333666666666667,0.330333333333333,0.361333333333333,2.19641717686957,3.236894376875,0.937564971153846,1.21081578330769,0.233333333333333,0.483870967741935,0.566666666666667,0.580645161290323,0,1,0,0,34.5599861886766,40.0178844061183,37.74858833802,32.8905616643868,0.53,1.43,1.97,2.03,0.69,1.04,1.4,1.67,1.16,1.51,1.66,1.59,0.57,1.34,1.82,1.94,Daarood
4,2,1,1,1,0,0,0,0,1,0,0,0,0,0,-0.584,-0.127,-0.503,0.54,0,0,0,0,0,0,198315,1.8234647869,2.30726401603226,0.195567371866667,0.244210153,0.483,0.283666666666667,0.264666666666667,0.271,3.21787903570588,7.94724272188889,0.651891239555556,0.688228613,0.433333333333333,0.709677419354839,0.7,0.645161290322581,0,0,1,1,32.1682516388181,40.2461011207157,37.8689372604537,33.6774642010069,0.53,1.14,2.04,2.05,1.18,1.26,1.35,1.35,1.6,1.64,1.57,1.54,0.69,1.17,1.87,1.88,Daarood
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.881,-0.269,-0.398,-0.294,0,0,0,0,0,0,62807,1.728254111,1.320686469,0.801152972666667,0.773381685870968,0.588666666666667,0.464666666666667,0.519333333333333,0.608,3.04986019588235,2.40831061994118,3.0043236475,2.3974832262,0.433333333333333,0.451612903225806,0.733333333333333,0.67741935483871,0,0,0,0,33.200313197817,36.0816026101586,31.9565680477168,28.2357873177258,0.42,0.58,0.9,0.99,0.96,1.19,1.41,1.43,1.38,1.36,1.49,1.44,0.55,0.74,1.03,1.1,Daarood
6,10,4,4,0,2,1,3,3,1,0,0,0,0,0,-0.42,-0.549,0.514,0.723,0,0,0,0,0,0,352929,1.30557259,2.30419759890323,0.356868847866667,0.571268707322581,0.562,0.401333333333333,0.312666666666667,0.333333333333333,2.30395162941177,5.49462504353846,1.78434423933333,1.60993908427273,0.433333333333333,0.580645161290323,0.8,0.645161290322581,4,7,2,4,32.7056449151325,36.0168719284369,37.3381763035211,31.3692957056867,0.69,1.34,2.21,2.18,0.67,1.02,1.27,1.44,1.41,1.54,1.51,1.43,0.69,1.26,1.97,1.99,Reewin
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.42,0.09,-0.783,-0.301,0,0,0,0,0,0,108317,0.1387295769,1.23924544567742,0.511983282733333,0.853699092903226,0.183,0.161666666666667,0.157333333333333,0.144666666666667,0.8323774614,4.802076102,1.27995820683333,1.39287746736842,0.833333333333333,0.741935483870968,0.6,0.387096774193548,0,0,0,0,38.9084363052969,42.1370287302186,44.3946832735604,40.8758960433691,1.29,1.71,1.45,1.1,1.68,1.7,1.66,1.6,1.59,1.47,1.36,1.08,1.39,1.71,1.5,1.23,Dir
8,3,0,1,0,2,0,0,0,0,0,0,0,0,0,-0.676,-0.617,-0.882,0.784,0,0,0,0,0,0,237308,1.26427436746667,1.20996466967742,0.0025404524,0.746501664354839,0.357666666666667,0.273333333333333,0.299666666666667,0.335333333333333,5.41831871771429,3.750890476,0.038106786,2.57128351055556,0.766666666666667,0.67741935483871,0.933333333333333,0.709677419354839,0,1,0,0,35.9150655054222,38.298628957383,36.7137202767799,31.9773881240205,0.71,0.78,1.59,2.01,0.6,0.96,1.24,1.47,0.95,1.25,1.38,1.31,0.68,0.82,1.5,1.88,Hawiye
9,65,101,22,66,20,23,17,12,0,0,2,0,4,0,-0.8,-0.368,-1.266,0.239,0,0,0,0,0,0,1844955,1.09351954333333,0.851584651612903,0.0722492766666667,1.0021091516129,0.357166666666667,0.2725,0.3035,0.330333333333333,10.9351954333333,5.27982484,1.08373915,5.17756395,0.9,0.838709677419355,0.933333333333333,0.806451612903226,71,26,38,101,36.898448695227,39.8437201294292,38.3902206485605,32.5431890241464,0.58,0.77,1.585,2.015,0.6,0.95,1.255,1.5,1.04,1.425,1.62,1.535,0.58,0.81,1.5,1.885,Hawiye
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026,-0.308,0.122,1.514,0,0,0,0,0,0,17308,0.3488264451,0.540031933032258,0.1153653363,0.0489383310322581,0.138,0.129666666666667,0.120333333333333,0.114,1.0464793353,1.28776845569231,0.384551121,0.168565362444444,0.666666666666667,0.580645161290323,0.7,0.709677419354839,0,0,0,0,39.1684046575954,42.7391943545794,40.7484211623547,36.6149444121351,1.52,2.33,1.68,1.16,0.64,0.91,1.17,1.32,0.44,0.43,0.4,0.4,1.3,1.97,1.55,1.2,Daarood
