id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,region,pop14,popurban14,poprural14,clans
11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.984,-0.939,0.518,-0.175,0,0,0,0,0,0,80500,1.02253858906452,1.00505428653333,3.86523928451613,2.4862069535,0.342666666666667,0.395666666666667,0.257666666666667,0.220666666666667,2.88169966009091,3.0151628596,11.982241782,6.78056441863636,0.645161290322581,0.666666666666667,0.67741935483871,0.633333333333333,0,0,0,0,33.7205875933707,32.771390267751,35.5788365551969,42.2282718522979,0.57,0.59,0.64,0.78,0.48,0.51,0.5,0.6,0.36,0.4,0.34,0.32,0.55,0.57,0.61,0.74,10,74072,12296,48136,Hawiye
12,13,14,5,12,6,2,0,0,2,0,0,0,0,0,-0.334,-0.085,-0.234,-1.158,0,0,0,0,0,0,255626,0.21209148316129,0.0750191721333333,1.64642502935484,0.816969520966667,0.215333333333333,0.27,0.243333333333333,0.209666666666667,0.730537330888889,0.2813218955,4.63992508272727,3.501297947,0.709677419354839,0.733333333333333,0.645161290322581,0.766666666666667,0,1,5,14,35.0044569634453,35.6474014708274,37.8773018042734,43.3917820681049,0.4,0.39,0.4,0.27,0.99,0.75,0.5,0.68,1,0.82,0.56,0.6,0.55,0.48,0.43,0.37,8,235214,31874,170930,Hawiye
13,2,5,1,4,1,1,0,0,0,0,0,0,0,0,0.357,0.617,0.463,-0.687,0,0,0,0,0,0,90329,0.193249548387097,0.106160351,1.80030663870968,2.66400045676667,0.236666666666667,0.312333333333333,0.334333333333333,0.263333333333333,1.996912,1.06160351,6.976188225,6.14769336176923,0.903225806451613,0.9,0.741935483870968,0.566666666666667,0,0,2,5,35.6175580189807,36.0129205058994,35.3822946476799,41.6131856215449,0.67,0.59,0.45,0.44,0.76,0.91,0.76,0.5,1.06,0.84,0.48,0.4,0.69,0.67,0.53,0.46,7,83116,26920,43636,Daarood
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.772,-0.722,-0.399,-1.35,0,0,0,0,0,0,191282,0,0.000549155466666667,1.24637043580645,0.718953220866667,0.093,0.105,0.103333333333333,0.105666666666667,0,0.008237332,1.60989514625,2.1568596626,1,0.933333333333333,0.225806451612903,0.666666666666667,0,0,0,0,37.5277566087814,42.5831104984367,45.0086042275918,45.8919723495276,0.62,0.78,0.65,0.19,1.1,0.99,0.81,0.81,0.5,0.52,0.51,0.52,0.74,0.83,0.69,0.35,18,176008,73971,101447,Dir
15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.734,-0.995,0.597,-1.485,1,1,0,0,0,0,433200,0.470642112903226,0.242067950666667,2.48203415532258,0.474578875733333,0.159666666666667,0.224666666666667,0.204666666666667,0.175333333333333,1.45899055,0.605169876666667,3.20596078395833,1.779670784,0.67741935483871,0.6,0.225806451612903,0.733333333333333,0,0,0,0,33.9954033980732,37.7606654282397,35.9985211819073,39.5884653304565,0.27,0.33,0.45,0.59,1.09,1.01,0.84,0.83,1.02,0.87,0.56,0.82,0.48,0.5,0.55,0.65,1,398609,271045,127504,Dir
16,8,43,3,32,2,1,1,10,2,0,0,0,0,0,-0.397,-0.271,1.685,-0.304,0,0,0,0,0,0,510315,4.59692258064516e-05,0.156892074433333,1.0432911213871,0.704306141133333,0.139666666666667,0.147666666666667,0.140666666666667,0.142333333333333,0.001425046,0.4706762233,1.54009641728571,5.2822960585,0.967741935483871,0.666666666666667,0.32258064516129,0.866666666666667,0,0,5,43,34.3185414773028,38.061160121031,39.493252895961,43.1929192103661,0.89,1.08,1.2,0.89,1.03,1.02,0.8,0.57,0.62,0.6,0.55,0.53,0.93,1.07,1.1,0.81,4,469566,394831,25735,Daarood
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.317,-0.453,0.606,-0.096,1,0,0,0,0,0,118444,0.723822324387097,1.2871628783,5.35481235290323,4.5073385689,0.600666666666667,0.662,0.554333333333333,0.397,1.60274943257143,3.51044421354545,12.7691679184615,7.95412688629412,0.548387096774194,0.633333333333333,0.580645161290323,0.433333333333333,0,0,0,0,29.7275583931053,28.8470888600744,29.3775151691502,38.3285686509865,0.5,0.5,0.55,0.61,1.16,0.97,0.76,0.69,1.1,0.87,0.53,0.64,0.66,0.62,0.6,0.63,11,108986,17475,79511,Hawiye
18,9,48,6,32,2,13,1,3,0,0,0,0,0,0,-1.348,-0.424,-0.441,-1.105,1,0,0,0,0,0,150283,0.389117560258064,0.054435566,1.52835934945161,1.08164927113333,0.230333333333333,0.320666666666667,0.286,0.230666666666667,0.927895720615385,0.148460634545455,3.64454921792308,2.94995255763636,0.580645161290323,0.633333333333333,0.580645161290323,0.633333333333333,3,1,7,48,33.3565953496428,35.8293276648408,36.1578451897129,42.3481169979093,0.39,0.4,0.39,0.28,0.8,0.51,0.51,0.69,0.9,0.75,0.47,0.48,0.5,0.43,0.42,0.38,8,138283,25949,102714,Hawiye
19,3,0,2,0,0,0,0,0,0,0,0,0,1,0,-0.842,-1.017,0.295,-1.312,0,0,0,0,0,0,500304,0.0157126756774194,0.0917270434666667,2.57957076587097,0.562311916966667,0.195666666666667,0.232666666666667,0.190666666666667,0.170333333333333,0.0974185892,0.305756811555556,3.33194557258333,2.108669688625,0.838709677419355,0.7,0.225806451612903,0.733333333333333,0,0,0,0,33.249245073167,35.3987843988431,36.1604685821607,44.5986409953438,0.71,0.88,0.73,0.31,1.05,0.96,0.77,0.67,1.16,0.89,0.56,0.57,0.8,0.9,0.74,0.4,17,460354,376010,58584,Dir
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.27,-0.446,0.36,-0.574,0,0,0,0,0,0,70600,0,0.000121088666666667,2.45477764722581,0.452818446,0.176,0.228666666666667,0.187333333333333,0.164333333333333,0,0.00363266,4.7561316915,2.716910676,1,0.966666666666667,0.483870967741935,0.833333333333333,0,0,0,0,33.577861328824,35.4153099740507,34.8646362764709,44.3954494348721,0.41,0.4,0.4,0.25,0.99,0.97,0.79,0.52,1.04,0.88,0.57,0.57,0.55,0.54,0.49,0.31,14,64963,31193,33770,Daarood
21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.492,-0.492,1.086,-1.127,0,0,0,0,0,0,91015,0.000394914322580645,0.0008436247,2.97774051548387,0.460599195933333,0.229333333333333,0.302,0.223666666666667,0.188333333333333,0.012242344,0.025308741,6.15399706533333,2.7635951756,0.967741935483871,0.966666666666667,0.516129032258065,0.833333333333333,0,0,0,0,32.3923393412955,33.578926059512,34.3375760316234,45.3138386400673,0.9,1.11,1.14,0.7,1.19,1.01,0.78,0.67,1.35,1,0.57,0.57,0.97,1.08,1.05,0.69,17,83747,49979,33768,Daarood
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.795,-1.057,-0.185,-0.735,0,0,0,0,0,0,214311,0.698344777903226,0.449257548066667,2.93585770296774,2.6540122345,0.388333333333333,0.498333333333333,0.406333333333333,0.302666666666667,1.44324587433333,1.3477726442,5.35362287011765,4.68355100205882,0.516129032258065,0.666666666666667,0.451612903225806,0.433333333333333,0,0,0,0,31.8319189435502,31.5644597333263,32.929497478739,40.5441524232098,0.48,0.5,0.5,0.52,0.53,0.51,0.47,0.44,0.89,0.72,0.43,0.38,0.49,0.5,0.49,0.5,5,197198,25192,160236,Reewin
23,2,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.025,-0.433,-0.587,-1.148,0,0,0,0,0,0,110807,0.0223658856774194,0.0005484643,1.24080602816129,0.6246612334,0.180666666666667,0.205,0.202,0.19,0.115557076,0.0082269645,4.808123359125,1.8739837002,0.806451612903226,0.933333333333333,0.741935483870968,0.666666666666667,0,0,0,0,35.8101164233461,37.2123871976531,39.111457415439,44.0309963729426,0.55,0.44,0.29,0.21,0.78,0.53,0.51,0.48,0.53,0.56,0.54,0.56,0.61,0.46,0.35,0.27,6,101959,46328,43463,Hawiye
24,2,5,1,3,1,2,0,0,0,0,0,0,0,0,0.097,-0.325,-0.612,-1.265,0,0,0,0,0,0,140834,0.00799943980645161,0.00226920823333333,1.15956002567742,0.344207053133333,0.158666666666667,0.193333333333333,0.189333333333333,0.179,0.082660878,0.0340381235,4.4932950995,0.938746508545454,0.903225806451613,0.933333333333333,0.741935483870968,0.633333333333333,0,0,2,5,36.1050937655917,37.6875642552942,39.1503838363738,43.6606534042056,0.31,0.28,0.25,0.1,0.54,0.54,0.53,0.74,0.54,0.59,0.6,0.6,0.37,0.34,0.32,0.26,6,129588,50099,52489,Hawiye
25,2,14,2,14,0,0,0,0,0,0,0,0,0,0,-1.31,-1.153,-0.553,-0.905,1,0,0,0,0,0,94437,0.853121423967742,0.334336890166667,1.26420546509677,0.974260938633333,0.203,0.284333333333333,0.237666666666667,0.206333333333333,2.40425128572727,1.253763338125,3.56276085618182,3.653478519875,0.645161290322581,0.733333333333333,0.645161290322581,0.733333333333333,0,0,2,14,32.0122298779088,34.0610082983345,34.9690263290261,41.3449740169576,0.43,0.46,0.44,0.34,0.55,0.51,0.51,0.71,0.35,0.39,0.38,0.38,0.46,0.47,0.46,0.43,12,86896,18780,64746,Hawiye
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35,-0.175,1.665,-0.39,0,0,0,0,0,0,53237,0,0.0328148857666667,0.681780442806452,0.342136603333333,0.153333333333333,0.163,0.158333333333333,0.168666666666667,0,0.1968893146,1.3209496079375,2.566024525,1,0.833333333333333,0.483870967741935,0.866666666666667,0,0,0,0,38.4169309251218,41.796934073981,39.7513367314457,42.0662128775006,1.35,1.72,2.17,1.14,1.06,1.06,0.86,0.58,0.59,0.58,0.56,0.57,1.28,1.55,1.84,1,4,48986,9209,39777,Daarood
27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.478,-0.939,0.643,-0.959,0,0,0,0,0,0,64207,0.00143729883870968,0.0524906055333333,2.39235862329032,0.526080887466667,0.154333333333333,0.183,0.149666666666667,0.138666666666667,0.014852088,0.1574718166,3.53157701533333,1.972803328,0.903225806451613,0.666666666666667,0.32258064516129,0.733333333333333,0,0,0,0,34.2173648432563,37.5043997474365,37.5460641285025,46.2211484878914,0.77,0.93,0.78,0.38,1.04,0.99,0.8,0.72,0.76,0.51,0.44,0.47,0.83,0.94,0.78,0.46,16,59080,19572,38108,Dir
28,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.607,-0.779,0.497,-0.927,0,0,0,0,0,0,108624,0.00741447632258064,0.150177322833333,2.08765706019355,0.470177197066667,0.130333333333333,0.150333333333333,0.137,0.131333333333333,0.0574621915,0.2815824803125,2.48912957176923,1.4105315912,0.870967741935484,0.466666666666667,0.161290322580645,0.666666666666667,0,0,0,0,33.4276069257325,37.5463908759446,39.3081092359428,43.4464149647478,0.77,0.97,0.8,0.37,1.03,0.94,0.79,0.79,0.5,0.49,0.46,0.49,0.84,0.97,0.8,0.48,15,99950,26043,73907,Dir
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176,-0.325,-0.466,-1.065,0,0,0,0,0,0,64260,0.329087595612903,0.00104519753333333,1.26803605567742,1.499322647,0.193,0.275333333333333,0.263,0.215333333333333,1.45738792342857,0.0104519753333333,3.02377828661538,3.7483066175,0.774193548387097,0.9,0.580645161290323,0.6,0,0,0,0,34.4211033376962,34.7345837111745,36.6470094972541,42.6376678560501,0.34,0.34,0.34,0.25,0.68,0.45,0.42,0.42,0.48,0.47,0.42,0.47,0.42,0.37,0.36,0.29,2,59129,4626,51503,Reewin
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,-0.247,-0.433,-1.069,0,0,0,0,0,0,90866,0.216827551580645,0.0097382031,1.13666599387097,0.771596366333333,0.185666666666667,0.232333333333333,0.222666666666667,0.198,0.448110273266667,0.0486910155,2.71051121615385,2.89348637375,0.516129032258065,0.8,0.580645161290323,0.733333333333333,0,0,0,0,34.7028802231555,36.9836412913728,38.2866428332418,42.2286125283767,0.77,0.59,0.4,0.24,0.79,0.53,0.52,0.67,0.51,0.53,0.51,0.52,0.77,0.57,0.43,0.35,6,83610,12628,43692,Hawiye
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683,-0.101,-0.318,-1.109,0,0,0,0,0,0,119405,0.892250136290323,0.1954058012,1.36937065112903,0.990158822066666,0.152,0.238,0.218333333333333,0.187,1.843983615,0.36638587725,3.03217787035714,2.9704764662,0.516129032258065,0.466666666666667,0.548387096774194,0.666666666666667,0,0,0,0,32.6314531587205,35.1893727315686,35.5988329128246,41.3733626575269,0.4,0.39,0.35,0.23,0.82,0.53,0.53,0.7,0.43,0.46,0.44,0.44,0.51,0.42,0.4,0.34,6,109870,38399,53561,Hawiye
32,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05,0.211,1.499,-0.468,0,0,0,0,0,0,65257,0.320027470967742,0.150163261,2.22876770935484,3.39926493133333,0.249,0.368333333333333,0.379,0.296666666666667,2.4802129,0.750816305,6.909179899,6.79852986266667,0.870967741935484,0.8,0.67741935483871,0.5,0,0,0,0,33.4644849889848,33.7088458380136,31.9511090335776,39.2658106057717,0.66,0.82,0.73,0.73,0.75,0.84,0.69,0.48,0.95,0.8,0.48,0.44,0.68,0.82,0.72,0.67,7,60046,10106,36930,Hawiye
33,2,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.539,-0.739,1.056,-0.983,0,0,0,0,0,0,223135,0,0.344467281066667,1.89387154054839,0.3539917236,0.136,0.150666666666667,0.126333333333333,0.124666666666667,0,0.469728110545455,2.25807760603846,1.51710738685714,1,0.266666666666667,0.161290322580645,0.766666666666667,0,0,0,0,33.0607570152893,35.8532193442891,37.3870284374915,45.825078055113,0.79,0.97,0.84,0.45,1.04,1.03,0.84,0.57,0.71,0.47,0.41,0.44,0.86,0.99,0.84,0.48,15,205318,85119,119389,Daarood
34,4,20,2,20,1,0,0,0,1,0,0,0,0,0,0.755,-0.435,-0.613,-1.193,0,0,0,0,0,0,156939,0.123463969258065,0,1.03342651987097,0.550126472,0.174666666666667,0.209,0.204333333333333,0.189333333333333,0.347943913363636,0,2.91238382872727,1.83375490666667,0.645161290322581,1,0.645161290322581,0.7,0,1,2,20,36.3894431805244,37.7303568877257,39.638384367724,43.4337838301025,0.54,0.41,0.28,0.17,0.53,0.52,0.51,0.68,0.51,0.55,0.53,0.53,0.54,0.44,0.34,0.29,6,144407,36099,72908,Hawiye
35,2,0,0,0,0,0,2,0,0,0,0,0,0,0,-1.237,-0.83,0.452,-0.357,1,0,0,0,0,0,190113,0.470014293064516,0.461677278866667,3.67839729177419,3.61857580016667,0.420666666666667,0.519333333333333,0.449666666666667,0.329666666666667,1.04074593464286,1.3850318366,7.60202106966667,6.7848296253125,0.548387096774194,0.666666666666667,0.516129032258065,0.466666666666667,0,0,0,0,31.4483753097476,29.5434827694037,31.7455715265604,39.3787339182393,0.46,0.47,0.51,0.56,0.95,0.74,0.48,0.45,0.99,0.78,0.49,0.4,0.58,0.54,0.5,0.53,5,174932,23692,147910,Reewin
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331,-0.295,0.18,-0.639,0,0,0,0,0,0,44824,0,0,1.49383822967742,1.992161686,0.164333333333333,0.209,0.195333333333333,0.175666666666667,0,0,7.71816418666667,6.64053895333333,1,1,0.806451612903226,0.7,0,0,0,0,38.7152668125402,38.7448114455454,40.9588761194195,44.1269675729129,0.3,0.27,0.37,0.41,0.53,0.54,0.55,0.52,0.97,0.81,0.5,0.46,0.36,0.34,0.41,0.44,7,41245,7559,25908,Daarood
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238,-0.423,0.865,0.093,0,0,0,0,0,0,88064,0,0.00742620116666667,2.67147152325806,0.81903204,0.140666666666667,0.167,0.152666666666667,0.143666666666667,0,0.1113930175,6.37043209392308,6.1427403,1,0.933333333333333,0.580645161290323,0.866666666666667,0,0,0,0,34.94599631175,37.2206526987483,38.6154741099491,43.7552692474009,0.46,0.46,0.42,0.3,0.78,0.95,0.8,0.75,0.5,0.51,0.48,0.49,0.54,0.59,0.51,0.41,14,81032,8155,72877,Daarood
38,16,13,7,9,3,4,3,0,2,0,0,0,1,0,-0.272,-0.292,-0.255,-1.204,0,0,0,0,0,0,422968,0.00022323035483871,0.0039233922,1.69482849803226,0.332080042833333,0.175666666666667,0.204333333333333,0.18,0.166333333333333,0.0034600705,0.039233922,4.37830695325,0.9962401285,0.935483870967742,0.9,0.612903225806452,0.666666666666667,2,1,9,13,35.6270567395598,37.1494022537465,38.0233338635206,42.7678136580457,0.36,0.36,0.34,0.14,0.55,0.55,0.57,0.55,1.02,0.87,0.58,0.56,0.41,0.41,0.4,0.25,13,389194,270651,72221,Daarood
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.272,-0.378,0.111,-1.275,0,0,0,0,0,0,86502,0,0,2.17360436935484,0.373970333333333,0.17,0.202333333333333,0.188333333333333,0.172,0,0,9.62596220714286,5.609555,1,1,0.774193548387097,0.933333333333333,0,0,0,0,36.106103500775,37.39636621967,36.9351504280717,43.4697729097217,0.43,0.41,0.4,0.21,0.82,1,0.81,0.52,0.8,0.6,0.58,0.57,0.53,0.56,0.5,0.29,13,79595,41754,37821,Daarood
40,4,50,0,0,0,0,4,50,0,0,0,0,0,0,-0.371,-0.075,0.485,-0.764,0,0,0,0,0,0,83630,0.189242977096774,0.103724040833333,2.13852676429032,2.63778528106667,0.221,0.296,0.302,0.247333333333333,0.651836921111111,0.444531603571429,5.52452747441667,4.945847402,0.709677419354839,0.766666666666667,0.612903225806452,0.466666666666667,10,1,2,50,35.3174951886618,35.0852685734997,35.8154163290494,41.4750835046007,0.46,0.48,0.46,0.46,0.55,0.52,0.5,0.67,0.92,0.78,0.46,0.41,0.49,0.49,0.47,0.51,7,76952,18422,49530,Daarood
41,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.226,-0.441,2.159,-0.139,0,0,0,0,0,0,268111,0,0.0016133415,3.09581875793548,0.577473903333333,0.133,0.166333333333333,0.144666666666667,0.130333333333333,0,0.0242001225,5.33168786088889,4.331054275,1,0.933333333333333,0.419354838709677,0.866666666666667,0,0,1,1,34.9318721567943,37.0945345312294,37.5202829485968,46.1931388171039,0.55,0.76,0.9,0.6,0.99,0.99,0.82,0.55,1.04,0.83,0.54,0.53,0.66,0.81,0.88,0.58,14,246702,99581,137626,Daarood
42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2.054,-0.879,1.037,-1.671,1,1,1,0,0,0,116192,0.377567792032258,0.410209211666667,3.20966228435484,0.420641936766667,0.168333333333333,0.196333333333333,0.172333333333333,0.161666666666667,0.97538346275,1.02552302916667,3.9799812326,1.80275115757143,0.612903225806452,0.6,0.193548387096774,0.766666666666667,0,0,0,0,32.3286440799585,35.702986989692,37.6093786382445,41.5536765638776,0.2,0.25,0.22,0.22,1.07,0.96,0.78,0.75,0.41,0.43,0.43,0.51,0.42,0.43,0.36,0.35,18,106914,36917,69997,Dir
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.362,-0.888,0.162,-1.671,1,0,0,0,0,0,1042310,0.134298234354839,0.374392710733333,2.19035677996774,0.492165779266667,0.152666666666667,0.164,0.147333333333333,0.140333333333333,0.378476842272727,0.802270094428571,2.34141586824138,1.34227030709091,0.645161290322581,0.533333333333333,0.0645161290322581,0.633333333333333,0,0,0,0,31.7148035883894,34.5784064021548,37.9033354022892,42.5141023232291,0.5,0.68,0.56,0.27,1.24,0.97,0.78,0.77,0.4,0.41,0.4,0.46,0.68,0.75,0.61,0.4,18,959081,691852,223229,Dir
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113,-0.392,-0.788,-1.102,0,0,0,0,0,0,125221,0.0567368403548387,0.00108553046666667,0.800469510193548,0.4669263545,0.129,0.152,0.148,0.142333333333333,0.125631575071429,0.0065131828,1.2407277408,1.27343551227273,0.548387096774194,0.833333333333333,0.354838709677419,0.633333333333333,0,0,0,0,35.1614596799144,38.3462050742395,39.4622408840001,41.5771277192801,0.59,0.34,0.3,0.17,0.75,0.52,0.53,0.73,0.38,0.41,0.42,0.42,0.63,0.39,0.36,0.31,13,115222,13943,89599,Hawiye
