id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,region,pop14,popurban14,poprural14,clans
11,2,2,1,0,0,0,1,2,0,0,0,0,0,0,-0.609,-0.546,-0.305,-0.186,0,0,0,0,0,0,87695,1.9595250579,0.324754812903226,0.00325088534482759,0.000699780709677419,0.303666666666667,0.243666666666667,0.264666666666667,0.395666666666667,3.9190501158,2.5168498,0.02356891875,0.010846601,0.5,0.870967741935484,0.862068965517241,0.935483870967742,2,2,1,2,40.6907659220673,38.9453513790628,38.3874425995589,36.47700988,2.59,3.12,1.97,2.14,1.17,1.29,1.31,1.46,1.25,1.28,1.48,1.52,2.24,2.67,1.81,1.97,10,74072,12296,48136,Hawiye
12,4,0,2,0,1,0,0,0,0,0,1,0,0,0,0.416,-0.093,-0.393,0.252,0,0,0,0,0,0,278475,2.53399739676667,0.884166083032258,0.00724112979310345,0.00354287119354839,0.387,0.229,0.240666666666667,0.314666666666667,4.22332899461111,2.2840957145,0.052498191,0.0219658014,0.4,0.612903225806452,0.862068965517241,0.838709677419355,0,1,0,0,39.9973972989341,41.113180731679,39.8409540866874,36.8843543166667,5.27,5.72,3.73,3.3,1.53,1.61,1.64,1.61,2.4,2.34,2.18,2.1,4.34,4.69,3.2,2.88,8,235214,31874,170930,Hawiye
13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.515,-0.304,-0.508,-0.411,0,0,0,1,1,0,98403,5.143025749,1.42811149335484,0.00118443724137931,0,0.353666666666667,0.277,0.284,0.408666666666667,9.07592779235294,6.32449375628571,0.03434868,0,0.433333333333333,0.774193548387097,0.96551724137931,1,0,0,0,0,38.4006919000571,43.5550429883861,42.3133020634088,39.68401011,3.14,4.29,3.85,4.08,1.06,1.56,1.78,1.69,2.38,2.64,2.56,2.46,2.62,3.61,3.33,3.48,7,83116,26920,43636,Daarood
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.926,-0.397,-0.335,0.865,0,0,0,1,1,0,208379,3.96205081,0.455662230967742,0.00232553624137931,0.122867087516129,0.161666666666667,0.156666666666667,0.171666666666667,0.179333333333333,6.2558697,1.56950324,0.0224801836666667,0.476109964125,0.366666666666667,0.709677419354839,0.896551724137931,0.741935483870968,0,0,0,0,42.4869343600177,41.5245184190331,36.4072575302458,34.4756338833333,5.37,4.8,4.02,4.15,1.4,1.43,1.44,1.43,2.41,2.33,2.18,1.9,4.38,3.96,3.37,3.47,18,176008,73971,101447,Dir
15,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0.508,-0.425,-0.456,0.69,0,0,0,0,0,0,471921,2.9247493895,1.0000891933871,0.224742185862069,0.193848446129032,0.221333333333333,0.188666666666667,0.203,0.250333333333333,4.61802535184211,3.1002764995,1.08625389833333,1.001550305,0.366666666666667,0.67741935483871,0.793103448275862,0.806451612903226,0,0,0,0,39.3206349583202,41.8158816081038,34.3740846242056,31.88910657,4.37,5.33,3.83,2.77,0.88,1.22,1.49,1.45,2.4,2.5,2.32,2.15,3.5,4.3,3.25,2.44,1,398609,271045,127504,Dir
16,5,2,2,0,2,2,1,0,0,0,0,0,0,0,2.683,0.159,-0.39,-0.182,0,0,0,1,1,1,555929,1.693573969,0.470055733451613,0,0,0.185333333333333,0.161333333333333,0.178333333333333,0.194333333333333,3.387147938,1.4571727737,0,0,0.5,0.67741935483871,1,1,1,2,2,2,39.3059802030406,41.6541612903227,35.7169470707378,32.95253857,4.92,3.47,2.85,3.01,0.94,0.93,1.18,1.36,2.17,2.13,2.15,2.03,3.93,2.83,2.44,2.6,4,469566,394831,25735,Daarood
17,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.098,-0.355,-0.463,0.371,0,0,0,0,0,0,129031,4.91221075286667,1.50931710490323,0.0516378717241379,0.0297869457741935,0.526333333333333,0.348666666666667,0.386,0.55,5.89465290344,4.6788830252,0.74874914,0.307798439666667,0.166666666666667,0.67741935483871,0.931034482758621,0.903225806451613,0,0,1,1,37.3254703030304,40.5068058422356,38.5731911388431,36.2743614233333,2.39,4.21,3.22,2.82,1,1.38,1.51,1.43,1.65,1.7,1.65,1.52,2.04,3.5,2.79,2.47,11,108986,17475,79511,Hawiye
18,4,1,1,1,2,0,0,0,0,0,0,0,1,0,0.104,-0.147,-0.527,0.443,0,0,0,0,0,0,163716,2.31669632843333,0.949244318258064,0.0185554073448276,0.0271979321935484,0.462666666666667,0.261666666666667,0.279333333333333,0.403,3.15913135695455,2.10189813328571,0.1076213626,0.120447985428571,0.266666666666667,0.548387096774194,0.827586206896552,0.774193548387097,1,3,1,1,38.5286676778989,40.5634304910063,39.5410354908305,35.86904735,3.32,4.06,2.67,2.72,1.64,1.73,1.68,1.57,2.32,2.19,2.06,1.94,2.9,3.48,2.42,2.43,8,138283,25949,102714,Hawiye
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.563,0.51,-0.567,0.095,0,0,0,1,1,0,545022,3.62480288466667,1.03446565922581,0.00271555203448276,0.00477623693548387,0.263,0.188666666666667,0.206333333333333,0.257,6.39671097294117,3.56315949288889,0.01968775225,0.0740316725,0.433333333333333,0.709677419354839,0.862068965517241,0.935483870967742,0,0,0,0,41.7502526024162,44.0033844649514,40.2018613985297,36.12326552,4.67,3.8,3.39,3.82,1.07,1.42,1.71,1.74,2.95,2.85,2.78,2.53,3.77,3.21,2.97,3.3,17,460354,376010,58584,Dir
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,1.077,-0.406,-0.191,0,0,0,0,0,0,76911,1.58659149206667,0.661350351612903,0,0,0.278333333333333,0.187666666666667,0.198333333333333,0.241333333333333,2.79986733894118,2.92883727142857,0,0,0.433333333333333,0.774193548387097,1,1,0,0,0,0,42.0131614375852,44.9721636474659,37.8607485032451,34.5117381866667,3.43,3.88,2.86,3.18,0.94,1.18,1.48,1.44,2.2,1.92,1.84,1.71,2.81,3.2,2.52,2.75,14,64963,31193,33770,Daarood
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.678,-0.554,-0.097,0,0,0,0,0,0,99150,1.57926636756667,0.884801165645161,0,0.000322797870967742,0.240666666666667,0.187666666666667,0.196666666666667,0.242666666666667,3.38414221621428,5.485767227,0,0.010006734,0.533333333333333,0.838709677419355,1,0.967741935483871,0,0,0,0,44.0560566918018,43.4774302241505,39.5416767071631,35.9539241666667,4.83,4.12,2.95,3.34,1.01,1.3,1.51,1.52,1.93,1.98,2,1.94,3.87,3.42,2.59,2.88,17,83747,49979,33768,Daarood
22,3,8,1,0,0,0,2,8,0,0,0,0,0,0,0.076,-0.416,-0.526,-0.307,0,0,0,0,0,0,233467,4.00234510156667,1.08716640448387,0.00231996451724138,0.001375845,0.488333333333333,0.294333333333333,0.314,0.462333333333333,4.80281412188,3.06383259445455,0.0112131618333333,0.042651195,0.166666666666667,0.645161290322581,0.793103448275862,0.967741935483871,0,0,2,8,37.3897148099221,40.788010805357,40.045290248222,37.1327036066667,1.94,2.64,1.59,2.12,1.29,1.38,1.34,1.43,1.89,1.84,1.75,1.65,1.78,2.33,1.53,1.94,5,197198,25192,160236,Reewin
23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.724,-0.215,-0.315,-0.259,0,0,0,0,0,0,120711,3.06462481333333,0.674991031451613,0.0188297566206897,0.000313251870967742,0.324,0.212666666666667,0.225666666666667,0.295333333333333,5.746171525,2.615590246875,0.1092125884,0.009710808,0.466666666666667,0.741935483870968,0.827586206896552,0.967741935483871,0,0,0,0,41.6769164235573,41.9943977877047,39.6932759156152,36.5084297966667,7.01,7.44,5.22,4.37,1.36,1.65,1.66,1.64,2.17,1.98,1.94,1.85,5.6,5.99,4.33,3.69,6,101959,46328,43463,Hawiye
24,3,6,2,6,0,0,0,0,0,0,0,0,1,0,1.193,-0.134,-0.265,0.028,0,0,0,1,0,0,153422,3.378455738,0.722499012451613,0.0100042800689655,0.0078194435483871,0.252333333333333,0.197666666666667,0.208666666666667,0.256666666666667,6.756911476,2.79968367325,0.145062061,0.121201375,0.5,0.741935483870968,0.931034482758621,0.935483870967742,0,0,2,6,43.5073841352958,41.6750524814269,38.294623323385,35.9673559366667,6.83,6.02,3.44,2.87,1.09,1.44,1.61,1.55,2.26,2.02,1.91,1.83,5.39,4.88,2.98,2.54,6,129588,50099,52489,Hawiye
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.622,-0.284,-0.625,-0.183,0,0,0,0,0,0,102878,1.24816115236667,0.864329441870968,0.0279237969655172,0.0100808992903226,0.273333333333333,0.233333333333333,0.264666666666667,0.346333333333333,1.78308736052381,3.34927658725,0.269930037333333,0.0781269695,0.3,0.741935483870968,0.896551724137931,0.870967741935484,0,0,0,0,38.0372989739451,38.0848469178083,37.9643172498286,34.71183471,3.39,4.61,2.38,2.95,1.18,1.24,1.24,1.35,1.45,1.44,1.39,1.24,2.83,3.77,2.09,2.55,12,86896,18780,64746,Hawiye
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.216,-0.165,-0.333,-0.214,0,0,0,1,0,0,57996,0.701325718666667,0.124823784451613,0,0.00484413096774194,0.230333333333333,0.229333333333333,0.258666666666667,0.272,1.91270650545455,0.644922886333333,0,0.05005602,0.633333333333333,0.806451612903226,1,0.903225806451613,0,0,0,0,39.6124441127593,40.1356850495477,33.1947138003219,31.01565134,5.48,3.89,3.73,4.04,1.12,1.08,1.23,1.24,2.13,1.97,1.71,1.47,4.39,3.19,3.11,3.34,4,48986,9209,39777,Daarood
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83,-0.082,-0.46,-0.16,0,0,0,1,1,1,69946,4.36152775133333,0.51414632516129,0.000385546275862069,0.000112399322580645,0.232666666666667,0.166333333333333,0.179,0.224666666666667,6.542291627,2.27693372571429,0.011180842,0.003484379,0.333333333333333,0.774193548387097,0.96551724137931,0.967741935483871,0,0,0,0,42.654216378382,48.1033892535863,41.3473536142586,37.7211287066667,4.29,3.54,3.51,4.13,0.95,0.98,1.33,1.6,2.81,2.75,2.77,2.64,3.45,2.9,2.97,3.5,16,59080,19572,38108,Dir
28,1,2,1,2,0,0,0,0,0,0,0,0,0,0,2.564,0.096,-0.386,0.032,0,0,0,1,1,1,118333,3.7864322608,0.58953276083871,0.0105914411034483,0.0296947877419355,0.191,0.155666666666667,0.180333333333333,0.216666666666667,5.6796483912,2.03061284288889,0.0511919653333333,0.30684614,0.333333333333333,0.709677419354839,0.793103448275862,0.903225806451613,0,0,1,2,40.6380316810799,42.9307937402195,37.4925904647118,33.90671038,3.27,3.47,3.57,3.95,0.96,1,1.25,1.49,2.56,2.52,2.5,2.38,2.69,2.85,2.99,3.34,15,99950,26043,73907,Dir
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336,-0.147,-0.449,0.908,0,0,0,1,0,0,70004,5.065231,1.37201738935484,0.00455645168965517,0.00775241609677419,0.396666666666667,0.257333333333333,0.257666666666667,0.319333333333333,8.44205166666667,4.72583767444444,0.0440456996666667,0.0801082996666667,0.4,0.709677419354839,0.896551724137931,0.903225806451613,0,0,0,0,40.0828051189557,42.111111526239,39.2218912660814,36.9088651933333,4.37,5.19,3.54,3.74,1.07,1.41,1.61,1.55,2.2,2.28,2.23,2.12,3.54,4.25,3.06,3.19,2,59129,4626,51503,Reewin
30,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0.564,0.2,-0.609,-0.198,0,0,0,0,0,0,98988,2.22899617,1.09009714483871,0.0242325221724138,0.0139487169032258,0.347666666666667,0.218666666666667,0.223333333333333,0.271666666666667,3.71499361666667,2.81608429083333,0.117123857166667,0.054051278,0.4,0.612903225806452,0.793103448275862,0.741935483870968,3,1,1,3,41.2641493888342,40.7547672966448,39.0243992911869,35.9079941133333,4.86,5.05,2.62,2.27,1.33,1.59,1.62,1.61,1.92,1.74,1.65,1.61,3.98,4.19,2.37,2.1,6,83610,12628,43692,Hawiye
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0.098,-0.524,0.555,0,0,0,0,0,0,130077,1.9978047645,1.15371182003226,0.0593186180689655,0.0785363671612903,0.307666666666667,0.214,0.233333333333333,0.299666666666667,2.99670714675,2.98042220175,0.245748560571429,0.221329762,0.333333333333333,0.612903225806452,0.758620689655172,0.645161290322581,0,0,0,0,39.6517259137283,39.5205196496213,38.1095282931824,34.8419031433333,4.58,5.6,3.12,2.82,1.24,1.31,1.32,1.46,1.73,1.67,1.62,1.57,3.74,4.53,2.67,2.48,6,109870,38399,53561,Hawiye
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.537,-0.078,-0.562,-0.22,0,0,0,1,1,0,71090,6.0571442133,2.2858486883871,0,0.0120547427096774,0.501666666666667,0.323333333333333,0.359666666666667,0.541,8.25974210904545,6.44193721272727,0,0.186848512,0.266666666666667,0.645161290322581,1,0.935483870967742,0,0,0,0,33.9607682894736,41.9783514251578,41.1863011006793,37.95003066,2.52,4.3,3.85,4.07,1.1,1.3,1.61,1.72,2.38,2.53,2.44,2.25,2.17,3.55,3.29,3.48,7,60046,10106,36930,Hawiye
33,4,1,1,0,2,1,0,0,1,0,0,0,0,0,1.729,2.333,-0.584,-0.435,0,0,0,1,1,0,243080,2.1760690247,1.56930838451613,0.013716486137931,0.0233617448709677,0.163,0.138,0.155666666666667,0.166333333333333,3.43589846005263,5.40539554666667,0.0397778098,0.1448428182,0.366666666666667,0.709677419354839,0.655172413793103,0.838709677419355,0,0,1,1,43.3503077265425,47.0531708605275,38.8215779468422,36.0516868466667,5.12,4.13,3.54,3.79,1.06,1.09,1.35,1.42,1.93,1.9,1.97,1.99,4.11,3.37,2.99,3.2,15,205318,85119,119389,Daarood
34,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.69,0.091,-0.609,-0.145,0,0,0,0,0,0,170966,2.59289872266667,1.00411564032258,0.00941886393103448,0.00464582387096774,0.292,0.206,0.211666666666667,0.259,4.32149787111111,3.45862053888889,0.0682867635,0.0480068466666667,0.4,0.709677419354839,0.862068965517241,0.903225806451613,0,0,1,1,42.4478014741085,41.9101593202476,38.7032490040715,36.3735643566667,7.1,6.63,3.33,2.78,1.12,1.45,1.65,1.62,2.06,1.87,1.85,1.77,5.61,5.34,2.91,2.49,6,144407,36099,72908,Hawiye
35,4,16,3,16,0,0,0,0,0,0,0,0,1,0,0.484,-0.137,-0.546,-0.185,0,0,0,0,0,0,207105,4.94976689966667,2.02939973548387,0.0124135016896552,0.00770588529032258,0.587666666666667,0.297333333333333,0.326666666666667,0.506,6.74968213590909,7.863923975,0.1799957745,0.0796274813333333,0.266666666666667,0.741935483870968,0.931034482758621,0.903225806451613,2,2,2,16,35.0494304734664,40.6970887731127,40.4650985631262,38.1300117566667,2.31,3.57,2.51,2.3,1.29,1.38,1.33,1.47,1.99,1.88,1.77,1.65,2.05,3.02,2.21,2.1,5,174932,23692,147910,Reewin
36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.889,-0.346,-0.469,-0.364,0,0,0,1,1,0,48831,4.931918306,0.976435467548387,0.00245810310344828,0,0.211,0.196333333333333,0.2,0.259333333333333,8.70338524588235,6.0538998988,0.07128499,0,0.433333333333333,0.838709677419355,0.96551724137931,1,0,1,0,0,42.8692314507198,46.552203998368,45.6343216625635,43.7042728566667,3.31,4.05,2.64,3.2,0.74,1.24,1.53,1.7,2.09,2.25,2.12,2,2.67,3.35,2.36,2.83,7,41245,7559,25908,Daarood
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326,0.38,-0.324,-0.284,0,0,0,0,0,0,95935,1.65665787216667,0.495352602709677,0,0.00100565712903226,0.185,0.177333333333333,0.195666666666667,0.225666666666667,4.9699736165,1.9194913355,0,0.031175371,0.666666666666667,0.741935483870968,1,0.967741935483871,0,0,0,0,40.7716442286767,43.4656579511359,35.9626566594012,33.73607999,3.73,4.61,3.82,4.35,1.09,1.08,1.32,1.35,2.2,2.08,1.93,1.73,3.07,3.73,3.19,3.6,14,81032,8155,72877,Daarood
38,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0.88,-0.101,-0.336,-0.133,0,0,0,0,0,0,460775,2.50229709066667,0.444823332677419,0.000377068965517241,0.00119279822580645,0.277333333333333,0.187666666666667,0.194666666666667,0.236666666666667,5.00459418133333,1.723690414125,0.010935,0.0184883725,0.5,0.741935483870968,0.96551724137931,0.935483870967742,0,0,1,1,41.898161180965,40.892338189579,38.979146747397,36.5077366733333,4.23,4.41,2.61,3.29,1.54,1.85,1.77,1.67,2.14,1.82,1.74,1.69,3.56,3.77,2.4,2.88,13,389194,270651,72221,Daarood
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338,-0.332,-0.358,-0.195,0,0,0,0,0,0,94234,2.09299862766667,0.345774505806452,0,0.000262035290322581,0.322666666666667,0.202333333333333,0.211666666666667,0.271,5.70817807545455,2.143801936,0,0.008123094,0.633333333333333,0.838709677419355,1,0.967741935483871,0,0,0,0,42.7062811762723,41.3838563243296,39.7075105499329,37.5129768366667,5.17,5.34,3.59,3.53,1.54,1.83,1.77,1.74,2.66,2.33,2.29,2.1,4.26,4.47,3.13,3.09,13,79595,41754,37821,Daarood
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,-0.143,-0.554,-0.455,0,0,0,1,0,0,91105,5.2924133848,1.84050966219355,0.0159982636896552,0.000674001064516129,0.404666666666667,0.256666666666667,0.263,0.351333333333333,5.88045931644444,5.18689086618182,0.154649882333333,0.0104470165,0.1,0.645161290322581,0.896551724137931,0.935483870967742,0,0,0,0,36.3352828644096,43.6525450788732,43.2021611442146,41.1933765766667,2.19,3.53,3.22,3.42,1.06,0.87,1.24,1.45,2.28,2.38,2.3,2.14,1.9,2.87,2.72,2.93,7,76952,18422,49530,Daarood
41,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0.629,0.622,-0.309,-0.24,0,0,0,0,0,0,292075,1.414090444,0.517640814516129,0,0,0.173666666666667,0.156,0.174333333333333,0.207,4.71363481333333,2.67447754166667,0,0,0.7,0.806451612903226,1,1,0,0,0,0,43.4512702175582,47.2884462470011,37.8563695923064,34.48086888,3.39,3.8,2.98,3.39,1.08,1.06,1.39,1.21,2.09,1.97,1.94,1.55,2.81,3.11,2.58,2.85,14,246702,99581,137626,Daarood
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583,-0.292,-0.674,-0.122,0,0,0,0,0,0,126578,3.19576912066667,1.00113229422581,0.0068739525862069,0.039219336,0.238,0.191666666666667,0.202,0.243666666666667,4.793653681,3.879387640125,0.04983615625,0.2431598832,0.333333333333333,0.741935483870968,0.862068965517241,0.838709677419355,0,0,0,0,40.259258562596,44.0881749484772,37.0561543367416,33.86350559,4.16,5.27,3.47,3.11,0.91,1.28,1.55,1.52,2.59,2.58,2.39,2.17,3.34,4.27,2.99,2.71,18,106914,36917,69997,Dir
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942,0.025,-0.629,-0.152,0,0,0,0,0,0,1135475,3.36689719383333,1.10227140254839,0.00581682337931034,0.0176274463548387,0.203333333333333,0.168333333333333,0.178333333333333,0.214,5.05034579075,3.79671260877778,0.0421719695,0.1092901674,0.333333333333333,0.709677419354839,0.862068965517241,0.838709677419355,0,0,0,0,41.3315341324866,45.277261096419,37.9954267096553,34.6423330766667,4.39,4.28,2.4,2.98,0.94,1.3,1.57,1.56,3.41,3.97,3.69,3.31,3.52,3.53,2.19,2.63,18,959081,691852,223229,Dir
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.895,-0.079,-0.544,-0.163,0,0,0,1,1,0,136414,3.1162742964,0.691572815612903,0.00634551072413793,0.00719839867741935,0.226,0.183333333333333,0.201,0.242333333333333,5.193790494,1.64913517569231,0.04600495275,0.0371917265,0.4,0.580645161290323,0.862068965517241,0.806451612903226,0,0,0,0,40.6065027127357,40.5327527614594,36.7472647327176,34.461154,4.8,5.23,3.43,3.14,1.08,1.36,1.62,1.58,2.03,1.91,1.79,1.69,3.87,4.26,2.97,2.75,13,115222,13943,89599,Hawiye
