id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.656,-0.332,-0.429,0.869,0,0,0,0,0,0,39925,0,0.00407834387096774,0.32944355783871,2.6035530355,0.240656615172414,0.258877759677419,0.330790911935484,0.312855637,0,0.12642866,2.0425500586,4.8816619415625,1,0.967741935483871,0.838709677419355,0.466666666666667
2,8,9,4,8,2,1,1,0,0,0,0,0,1,0,-0.252,-0.28,-0.216,0.494,0,0,0,0,0,0,252201,0.0379145103448276,0.000103199870967742,0.475908005387097,3.22138784833333,0.228761815862069,0.234919883548387,0.334578348580645,0.262924372666667,1.0995208,0.003199196,1.844143520875,5.08640186578947,0.96551724137931,0.967741935483871,0.741935483870968,0.366666666666667
3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.227,-0.372,0.273,0.668,0,0,0,0,0,0,182275,0.328750312517241,0.0135022065806452,1.51725973387097,5.68975862086667,0.287449132758621,0.280245306129032,0.379346996451613,0.291954116333333,1.36196558042857,0.0837136808,3.35964655357143,6.09616995092857,0.758620689655172,0.838709677419355,0.548387096774194,0.0666666666666667
4,7,33,4,33,0,0,1,0,0,0,0,0,2,0,-0.342,-0.436,-0.362,0.057,0,0,0,0,0,0,187452,0.227152712137931,0.000354215129032258,0.733396615032258,3.5456860102,0.248195711724138,0.248283547419355,0.306042202258064,0.3082063532,1.3174857304,0.010980669,1.89460792216667,5.59845159505263,0.827586206896552,0.967741935483871,0.612903225806452,0.366666666666667
5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.433,-0.184,0.304,0.83,0,0,0,0,0,0,59367,0.137822895034483,0.0851592481935484,1.59361050064516,5.47450342043333,0.358213890344828,0.307301638064516,0.379774854096774,0.2951573806,0.999215989,0.377133813428571,3.52870896571429,5.86553937903571,0.862068965517241,0.774193548387097,0.548387096774194,0.0666666666666667
6,14,63,7,19,4,6,2,37,1,1,0,0,0,0,-0.446,-0.43,-0.655,0.433,0,0,0,0,0,0,333597,0.075440516137931,0,0.0350509224516129,2.3557105818,0.295850405172414,0.299857356451613,0.40608251,0.387775324333333,1.093887484,0,0.2173157192,5.04795124671428,0.931034482758621,1,0.838709677419355,0.533333333333333
7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.54,0.314,-0.367,0.599,0,0,0,0,0,0,102384,0.0645410504827586,0.19370464516129,0.155732266193548,0.489172621333333,0.131378303655172,0.125606578677419,0.129521759612903,0.123917457766667,0.207965607111111,1.501211,0.536411139111111,3.66879466,0.689655172413793,0.870967741935484,0.709677419354839,0.866666666666667
8,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.559,-0.31,0.249,1.194,0,0,0,0,0,0,224309,0.00580863206896552,0.00104317080645161,0.548881299354839,4.12675395166667,0.277507634137931,0.278574657096774,0.357111810967742,0.2606005061,0.16845033,0.032338295,3.403064056,6.87792325277778,0.96551724137931,0.967741935483871,0.838709677419355,0.4
9,35,40,12,25,7,6,11,9,2,0,0,0,3,0,0.056,-0.288,0.398,0.897,0,0,0,0,0,0,1743895,0.0546949172413793,0,0.477597112903226,3.61615491666667,0.191686636896552,0.21704965483871,0.227129703548387,0.1844877385,1.5861526,0,14.8055105,21.6969295,0.96551724137931,1,0.967741935483871,0.833333333333333
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303,-0.203,-0.551,-0.17,0,0,0,0,0,0,16360,0,0,0.274365123096774,0.307815936066667,0.141086996068966,0.136596235935484,0.149037574741935,0.134546278766667,0,0,1.063164852,0.659605577285714,1,1,0.741935483870968,0.533333333333333
