id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,region,clans
12,13,49,7,33,2,2,2,14,0,0,0,0,2,0,-0.478,1.441,-0.44,1.046,0,0,0,0,0,0,255626,0,2.01712010856667,1.48495638664516,0.3869918211,0.303666666666667,0.277666666666667,0.205333333333333,0.191333333333333,0,5.50123665972727,2.55742488811111,2.90243865825,1,0.633333333333333,0.419354838709677,0.866666666666667,0,2,6,49,38.5339453088962,37.4187555153946,39.6883821536731,40.5146962858665,1.31,1.28,1.07,0.98,0.61,0.86,1.07,1.07,0.89,0.6,0.57,0.82,1.13,1.18,1.07,1,8,12
13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.756,0.924,-0.424,-0.079,0,0,0,0,0,0,90329,0.0014499584516129,2.9472227572,1.05980630967742,0.021427681,0.407,0.307333333333333,0.234,0.234666666666667,0.022474356,7.368056893,6.57079912,0.321415215,0.935483870967742,0.6,0.838709677419355,0.933333333333333,0,0,0,0,39.0252737712149,36.5421862242269,39.7862566069779,40.4429682025588,0.9,0.8,0.41,0.4,0.6,0.81,1.06,1,0.81,0.81,1.07,1.08,0.82,0.8,0.57,0.55,7,13
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.229,-0.982,-0.748,0.745,1,0,0,0,0,0,191282,0.131955837096774,0.00598765606666667,0.72633831016129,0.5402843277,0.114666666666667,0.112666666666667,0.107,0.099666666666667,0.371875540909091,0.0359259364,1.07221369595238,0.600315919666667,0.645161290322581,0.833333333333333,0.32258064516129,0.1,0,0,0,0,36.7768363017411,41.9652511605447,46.536039287146,46.1708162684386,0.36,0.48,0.88,0.77,0.67,0.89,1.09,1.24,0.54,0.57,0.56,0.53,0.43,0.58,0.93,0.88,18,14
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.838,-0.847,-0.715,1.66,0,0,0,0,0,0,433200,0.00423022125806452,0.0177393623333333,0.136531161677419,3.29136510943333,0.195,0.217,0.247666666666667,0.212,0.03278421475,0.177393623333333,0.5290582515,4.11420638679167,0.870967741935484,0.9,0.741935483870968,0.2,0,0,0,0,31.9220374925385,35.7915312662473,38.6143290372894,35.4073350499221,0.85,1.16,1.32,1.08,1.17,1.1,1.14,1.24,1.18,1,0.75,0.49,0.93,1.14,1.28,1.12,1,15
16,10,17,4,14,0,0,5,3,0,0,0,0,1,0,-0.715,-0.324,-1.031,1.766,0,0,0,0,0,0,510315,0.155003012870968,0.0210690608333333,0.27881438516129,1.0089137566,0.156666666666667,0.16,0.152666666666667,0.139333333333333,0.600636674875,0.210690608333333,0.720270495,1.37579148627273,0.741935483870968,0.9,0.612903225806452,0.266666666666667,0,0,6,17,33.2666701842971,36.8810454780351,40.8513161348448,39.8785026906835,0.42,0.61,0.94,1.29,0.94,0.89,1.14,1.24,0.57,0.58,0.56,0.54,0.55,0.68,0.99,1.28,4,16
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.978,0.677,-0.534,1.053,0,0,0,0,0,0,118444,0.0131574481612903,5.00016399753333,1.23008377129032,0.769657983933333,0.589,0.408,0.347,0.392666666666667,0.10197022325,9.375307495375,6.35543281833333,3.29853421685714,0.870967741935484,0.466666666666667,0.806451612903226,0.766666666666667,0,0,0,0,35.7871369954664,34.5675592053318,39.2078567356259,37.2354465057488,0.73,0.66,0.53,0.88,0.51,0.54,0.58,0.83,0.53,0.82,1.1,1.1,0.67,0.63,0.54,0.87,11,17
18,8,22,2,12,1,2,2,8,0,0,0,0,3,0,-0.729,1.424,-0.714,0.912,0,0,0,0,0,0,150283,0,2.79493740186667,1.17112043970968,0.223609743333333,0.415333333333333,0.352666666666667,0.236666666666667,0.204666666666667,0,6.98734350466667,2.01692964616667,1.677073075,1,0.6,0.419354838709677,0.866666666666667,0,0,4,22,37.5433978493582,36.3009327592861,37.7097608851661,39.0833257446818,1.07,1.1,0.86,0.87,0.6,0.84,1.1,1.21,0.84,0.57,0.55,0.76,0.95,1.03,0.92,0.95,8,18
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.424,-0.373,-0.127,0.415,0,0,0,0,0,0,500304,0,0.200253644966667,1.47444990854839,1.17795870663333,0.204,0.208333333333333,0.197333333333333,0.164666666666667,0,1.2015218698,3.80899559708333,1.53646787821739,1,0.833333333333333,0.612903225806452,0.233333333333333,0,0,0,0,36.667849487654,37.2082870866756,41.7788290087409,38.4715692437031,0.65,0.74,0.81,0.5,1.24,1.14,1.11,1.28,1.3,1.13,1.08,1.24,0.8,0.84,0.88,0.7,17,19
20,1,14,1,14,0,0,0,0,0,0,0,0,0,0,-0.434,0.592,-0.292,-0.395,0,0,0,0,0,0,70600,0,0.300340053566667,1.54425468612903,0.0975167246666667,0.224666666666667,0.247666666666667,0.184,0.154,0,1.50170026783333,4.35199047909091,0.41792882,1,0.8,0.645161290322581,0.766666666666667,0,0,1,14,36.3905387940274,38.2468527035487,37.9727995072301,39.1866682113304,0.69,0.85,0.83,0.43,1.08,0.83,0.62,0.82,1.17,0.94,0.61,0.84,0.79,0.84,0.78,0.53,14,20
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.517,1.71,0.584,1.07,0,0,0,0,0,0,91015,0.00785090477419355,0.906916944,3.29783008303226,1.04330394386667,0.268,0.274,0.221,0.185666666666667,0.081126016,4.53458472,8.51939438116667,2.60825985966667,0.903225806451613,0.8,0.612903225806452,0.6,0,0,0,0,36.2681999857496,36.384642452143,38.8557059065753,38.8574957959298,1.16,1.12,0.96,0.65,1.22,1.13,1.09,1.22,1.42,1.43,1.35,1.62,1.17,1.12,1,0.79,17,21
22,2,12,2,12,0,0,0,0,0,0,0,0,0,0,-0.875,0.742,-0.794,0.322,0,0,0,0,0,0,214311,0,3.02008913813333,1.11064842006452,0.3893252454,0.540666666666667,0.427666666666667,0.319,0.284333333333333,0,6.96943647261538,3.4430101022,1.668536766,1,0.566666666666667,0.67741935483871,0.766666666666667,0,0,2,12,35.8388795823448,35.2833865329863,38.6028965265138,37.5562908919692,0.78,0.8,0.63,0.93,0.52,0.55,0.57,0.56,0.77,0.55,0.55,0.77,0.72,0.74,0.61,0.84,5,22
23,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.36,2.166,0.087,0.144,0,0,0,0,0,0,110807,0,2.004992066,2.3547759316129,0.225247187333333,0.286,0.236666666666667,0.191333333333333,0.179333333333333,0,6.68330688666667,5.21414670571429,2.25247187333333,1,0.7,0.548387096774194,0.9,0,0,1,1,37.7523537838466,38.0032374466317,41.5492470722405,40.9373461715821,1.42,1.41,1.14,0.91,1.11,1.05,1.05,1.18,0.89,0.57,0.54,0.54,1.35,1.32,1.12,0.98,6,23
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.389,1.961,-0.302,-0.555,0,0,0,0,0,0,140834,0,1.35970048253333,1.18994644967742,0.00159803543333333,0.222666666666667,0.202333333333333,0.177,0.168666666666667,0,4.53233494177778,5.26976284857143,0.047941063,1,0.7,0.774193548387097,0.966666666666667,0,0,0,0,38.1401274341462,37.8777223437982,41.6293803272358,40.9644892261872,1.12,0.91,0.78,0.79,1.05,0.82,0.56,0.56,0.81,0.52,0.52,0.53,1.11,0.89,0.72,0.73,6,24
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.269,0.752,-0.726,-0.404,1,0,0,0,0,0,94437,0.0996523718387096,2.878992193,1.08698215551613,0.00211050486666667,0.344333333333333,0.253333333333333,0.191666666666667,0.161666666666667,0.3089223527,6.64382813769231,4.212055852625,0.063315146,0.67741935483871,0.566666666666667,0.741935483870968,0.966666666666667,0,0,0,0,35.6015206534582,36.1451892218895,35.9876386209628,36.8077828529336,0.84,0.71,0.34,0.47,0.82,1.02,1.24,1.01,0.32,0.3,0.31,0.31,0.84,0.79,0.57,0.6,12,25
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.164,-0.92,-1.014,0.123,1,0,0,0,0,0,53237,0.277036676774194,0.157562550866667,0.0264385431290323,0.2226932895,0.198333333333333,0.184333333333333,0.173666666666667,0.152333333333333,1.43135616333333,0.59085956575,0.102449354625,0.4175499178125,0.806451612903226,0.733333333333333,0.741935483870968,0.466666666666667,0,0,0,0,31.3015586963236,34.8394581779536,39.4721966823866,41.9738674361045,0.16,0.28,0.97,1.66,0.9,1.02,1.05,1.02,0.49,0.52,0.52,0.53,0.35,0.47,0.99,1.5,4,26
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.425,-0.157,-0.254,0.729,0,0,0,0,0,0,64207,0,0.178429501266667,1.13874637941935,1.1015549988,0.163333333333333,0.162,0.153333333333333,0.137333333333333,0,1.0705770076,2.94176148016667,2.2031099976,1,0.833333333333333,0.612903225806452,0.5,0,0,0,0,38.3039160774905,38.9846270601863,44.3568879540305,40.611477017219,0.64,0.73,0.81,0.54,1.17,1.09,1.09,1.23,0.58,0.59,0.54,0.76,0.77,0.82,0.88,0.71,16,27
28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.633,-0.458,-0.434,2.086,0,0,0,0,0,0,108624,0.00105720719354839,0.0391501047333333,0.834277774645161,2.1988929989,0.152666666666667,0.151,0.141666666666667,0.126,0.0163867115,0.2349006284,1.7241740676,2.44321444322222,0.935483870967742,0.833333333333333,0.516129032258065,0.1,0,0,0,0,34.5904961321449,37.6666009750869,42.2293538236376,39.7163173741629,0.37,0.37,0.54,0.55,1.16,1.09,1.05,1.2,0.53,0.52,0.49,0.49,0.57,0.55,0.67,0.71,15,28
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.388,1.399,-0.523,-0.897,0,0,0,0,0,0,64260,0,1.30470201766667,1.75718461222581,0.181587329133333,0.375666666666667,0.341,0.219,0.19,0,4.34900672555556,3.4045451861875,1.0895239748,1,0.7,0.483870967741935,0.833333333333333,0,0,0,0,37.0797684692511,35.9533158475709,37.9156282871921,39.0552209444413,1.06,0.88,0.5,0.39,0.57,0.81,1.03,0.99,0.79,0.48,0.45,0.47,0.94,0.86,0.63,0.54,2,29
30,1,2,0,0,1,2,0,0,0,0,0,0,0,0,-0.763,2.785,-0.52,0.599,0,0,0,0,0,0,90866,0.0370173809354839,2.53304367366667,1.102171713,0.142305945233333,0.293,0.276,0.211,0.177,0.1147538809,6.90830092818182,2.2778215402,1.42305945233333,0.67741935483871,0.633333333333333,0.516129032258065,0.9,2,1,1,2,37.7757823634848,37.3546192736627,39.2553153210895,40.1336710366733,1.25,1.28,1.05,1.03,0.91,0.85,1.03,1.19,0.81,0.54,0.52,0.52,1.17,1.17,1.05,1.07,6,30
31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.007,1.668,-0.888,-0.155,1,0,0,0,0,0,119405,0.0585787199032258,2.69328733433333,0.83397104483871,0.0125871773333333,0.278333333333333,0.245333333333333,0.189333333333333,0.159333333333333,0.259420045285714,6.73321833583333,2.87256693222222,0.18880766,0.774193548387097,0.6,0.709677419354839,0.933333333333333,0,0,0,0,36.3076526968353,37.8143247979032,37.6512152579655,37.7075014185579,0.75,0.65,0.35,0.46,0.6,0.83,1.08,1.22,0.43,0.42,0.41,0.4,0.71,0.69,0.53,0.65,6,31
32,2,23,0,0,0,0,2,23,0,0,0,0,0,0,-1.074,1.451,-0.316,0.164,1,0,0,0,0,0,65257,0.0458652723870968,4.64988990046667,1.50621110725806,0.150993293333333,0.432,0.294,0.248666666666667,0.263333333333333,0.355455861,9.29977980093333,5.18806048055555,1.1324497,0.870967741935484,0.5,0.709677419354839,0.866666666666667,0,0,2,23,37.9474851934957,33.4479224324845,39.6841027299373,37.0221006345992,0.96,0.85,0.46,0.47,0.55,0.81,1.04,1.02,0.46,0.7,1,0.8,0.86,0.84,0.6,0.61,7,32
33,2,0,0,0,1,0,0,0,1,0,0,0,0,0,-0.514,-0.366,-0.811,0.797,0,0,0,0,0,0,223135,0,0.0298367017333333,0.377682391806452,2.50281667216667,0.138,0.147333333333333,0.142,0.122666666666667,0,0.1790202104,0.650453008111111,2.50281667216667,1,0.833333333333333,0.419354838709677,0,0,0,0,0,35.3475838933321,39.7516963715544,42.5655340986705,37.5481723205324,0.31,0.31,0.49,0.59,0.95,0.89,1.07,1.05,0.52,0.51,0.45,0.61,0.47,0.46,0.64,0.71,15,33
34,2,12,2,12,0,0,0,0,0,0,0,0,0,0,-0.435,2.34,-0.031,0.013,0,0,0,0,0,0,156939,0,2.165565468,1.91393810877419,0.0909597646,0.270333333333333,0.233333333333333,0.189666666666667,0.175,0,7.21855156,3.12274112484211,0.909597646,1,0.7,0.387096774193548,0.9,0,0,2,12,37.4548954437828,37.8071045094815,40.8118752259623,41.2630955377966,1.49,1.47,1.17,0.98,1.12,0.87,0.8,0.95,0.82,0.52,0.5,0.49,1.4,1.32,1.08,0.97,6,34
35,3,2,1,2,0,0,0,0,0,0,0,0,2,0,-0.882,0.316,-0.677,0.514,0,0,0,0,0,0,190113,0.000536860935483871,3.94035527,1.00519557177419,0.438327425933333,0.518333333333333,0.356666666666667,0.284,0.296666666666667,0.0083213445,9.850888175,2.83282388409091,2.6299645556,0.935483870967742,0.6,0.645161290322581,0.833333333333333,0,0,1,2,37.4234895733779,35.8525748399561,38.7739932498142,37.2438986626892,0.63,0.56,0.31,0.51,0.52,0.57,0.85,1,0.52,0.8,1.06,1.07,0.6,0.56,0.44,0.63,5,35
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.604,0.749,-0.285,-0.292,0,0,0,0,0,0,44824,0,2.27069944333333,1.12391074,0,0.296,0.215,0.170666666666667,0.166666666666667,0,9.73156904285714,6.968246588,0,1,0.766666666666667,0.838709677419355,1,0,0,0,0,42.1924023999821,40.4364626692503,42.914351547516,42.7042815279639,1.08,0.89,0.67,0.53,0.63,0.91,1.14,1.08,0.81,0.78,0.95,0.78,0.97,0.89,0.79,0.67,7,36
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.539,-0.407,-0.775,0.137,0,0,0,0,0,0,88064,0.000535083161290323,0.156706638666667,0.628603312387097,0.0971957219666667,0.162333333333333,0.176333333333333,0.15,0.134333333333333,0.008293789,0.783533193333333,2.16518918711111,0.5831743318,0.935483870967742,0.8,0.709677419354839,0.833333333333333,0,0,0,0,36.1630590439315,39.1256159488033,38.7661369028697,39.6593755491018,0.26,0.27,0.5,0.82,0.86,0.99,0.83,0.55,0.5,0.53,0.5,0.49,0.41,0.45,0.58,0.75,14,37
38,8,14,3,7,4,6,1,1,0,0,0,0,0,0,-0.447,1.459,-0.406,-0.424,0,0,0,0,0,0,422968,0,0.865291382566667,1.16103546612903,0,0.214333333333333,0.210666666666667,0.172666666666667,0.160666666666667,0,1.99682626746154,2.76862303461538,0,1,0.566666666666667,0.580645161290323,1,0,0,8,14,38.6054388174495,38.9883204683822,40.0087287875575,40.830546586013,0.51,0.51,0.74,0.71,1.05,0.82,0.58,0.57,0.88,0.61,0.59,0.82,0.64,0.59,0.7,0.68,13,38
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.511,1.905,-0.167,-0.492,0,0,0,0,0,0,86502,0,1.1494573555,1.46691822322581,0,0.230333333333333,0.222333333333333,0.179666666666667,0.165333333333333,0,5.7472867775,9.094892984,0,1,0.8,0.838709677419355,1,0,0,0,0,38.8277685610903,38.3442141423119,39.549821909566,41.0310805185419,0.63,0.64,0.85,0.89,1.12,0.84,0.59,0.58,0.92,0.61,0.6,0.82,0.75,0.69,0.78,0.81,13,39
40,5,1,2,1,1,0,2,0,0,0,0,0,0,0,-0.842,1.176,-0.492,-0.175,0,0,0,0,0,0,83630,0.0330902509677419,3.31566956103333,1.32260270677419,0.042863234,0.390666666666667,0.283666666666667,0.219,0.223666666666667,0.256449445,7.65154514084615,5.85724055857143,0.64294851,0.870967741935484,0.566666666666667,0.774193548387097,0.933333333333333,0,2,1,1,39.6945316390333,35.7609727505312,40.0349191619882,39.692110054941,0.98,0.84,0.43,0.48,0.58,0.83,1.05,1.01,0.72,0.71,0.92,0.91,0.88,0.84,0.59,0.62,7,40
41,2,5,2,5,0,0,0,0,0,0,0,0,0,0,-0.414,0.072,0.138,1.741,0,0,0,0,0,0,268111,0,0.1069445007,1.50957276306452,0.4113560236,0.148666666666667,0.166666666666667,0.142333333333333,0.124333333333333,0,0.5347225035,5.19963951722222,1.37118674533333,1,0.8,0.709677419354839,0.7,0,0,2,5,36.8159141567402,40.6915794526401,40.4710205782984,40.880545562944,0.77,0.91,0.85,0.6,1.16,1.09,0.91,0.88,1.03,0.87,0.59,0.84,0.87,0.96,0.87,0.67,14,41
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.525,-0.949,-0.841,1.084,0,0,0,0,0,0,116192,0.00595724816129032,0.00744124183333333,0.0942259943225806,2.40453403266667,0.195666666666667,0.230666666666667,0.258,0.216,0.061558231,0.05580931375,0.2921005824,2.77446234538462,0.903225806451613,0.866666666666667,0.67741935483871,0.133333333333333,0,0,0,0,34.2207893909966,38.2694922776888,40.4889299878818,35.4093080961324,0.65,0.84,1.02,0.84,0.95,0.91,1.12,1.23,0.98,0.9,0.61,0.36,0.72,0.86,1.05,0.94,18,42
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.389,-0.839,-0.777,0.292,0,0,0,0,0,0,1042310,0.00841570654838709,0.0291936373,0.433659920032258,1.71900161053333,0.156,0.168666666666667,0.172,0.149,0.0434811505,0.1459681865,0.746858751166667,1.77827752813793,0.806451612903226,0.8,0.419354838709677,0.0333333333333333,0,0,0,0,35.2466924905612,38.6536679076003,42.3952803656856,37.3459781739158,0.54,0.71,0.96,0.71,0.92,0.88,1.08,1.23,0.49,0.47,0.4,0.36,0.63,0.75,0.99,0.84,18,43
44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.666,1.752,-0.603,-0.184,0,0,0,0,0,0,125221,0.0360883476451613,1.2973287397,0.664436018032258,0.0124661826666667,0.179,0.158,0.138,0.130333333333333,0.27968469425,3.8919862191,1.71645971325,0.18699274,0.870967741935484,0.666666666666667,0.612903225806452,0.933333333333333,0,0,0,0,36.5352183266988,38.2716531062734,40.1047954268878,40.4232555550217,1,0.88,0.68,0.82,0.85,0.56,0.55,0.75,0.38,0.37,0.36,0.36,0.97,0.8,0.65,0.81,13,44
45,7,11,3,11,2,0,2,0,0,0,0,0,0,0,-0.685,-0.777,-0.254,0.945,0,0,0,0,0,0,63484,0.026292301,0.136379360166667,0.188160278967742,0.3200181533,0.142666666666667,0.147333333333333,0.138666666666667,0.125666666666667,0.101882666375,0.511422600625,0.343115802823529,0.417414982565217,0.741935483870968,0.733333333333333,0.451612903225806,0.233333333333333,0,1,2,11,35.3134955464438,38.4174068233255,43.0881989126977,41.3921263309679,0.3,0.33,0.84,1.47,0.66,0.87,1.09,1.06,0.53,0.54,0.5,0.49,0.39,0.47,0.9,1.36,4,45
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.864,0.892,-0.773,1.547,0,0,0,0,0,0,159962,0,2.81373684033333,1.22977631209677,0.122803846666667,0.438333333333333,0.365,0.271333333333333,0.217333333333333,0,8.441210521,6.35384427916667,3.6841154,1,0.666666666666667,0.806451612903226,0.966666666666667,0,0,0,0,37.2905087305261,36.8476666845439,37.3607089966986,37.485635258536,1.01,1.01,0.82,0.92,0.86,1.05,1.31,1.07,0.87,0.62,0.63,0.84,0.97,1.02,0.94,0.96,8,46
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.845,0.772,-0.35,0.061,0,0,0,0,0,0,106408,0.149178968645161,2.376842808,0.391493095612903,0.669305489666667,0.393,0.302333333333333,0.319333333333333,0.366,0.5780685035,7.130528424,1.5170357455,5.0197911725,0.741935483870968,0.666666666666667,0.741935483870968,0.866666666666667,0,0,0,0,37.2727540130345,38.6615807527324,39.0279424579805,37.9730511216837,0.98,0.83,0.69,1.06,0.5,0.54,0.55,0.55,0.51,0.55,0.54,0.77,0.86,0.76,0.66,0.93,9,47
