id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,pdi0_p1,pdi0_p2,pdi0_p3,pdi0_p4,tdi0_p1,tdi0_p2,tdi0_p3,tdi0_p4,vdi0_p1,vdi0_p2,vdi0_p3,vdi0_p4,cdi0,cdi1,cdi2,cdi3,region,pop14,popurban14,poprural14,clans
1,5,0,3,0,0,0,0,0,0,0,0,0,2,0,-0.705,-0.948,-0.656,-0.332,0,0,0,0,0,0,39925,1.19758712683333,0.227556897451613,0,0.00407834387096774,0.230666666666667,0.23,0.238333333333333,0.317666666666667,3.5927613805,1.00775197442857,0,0.12642866,0.666666666666667,0.774193548387097,1,0.967741935483871,0,0,0,0,40.7303933705493,40.4634583205859,36.291327586113,35.7030528363431,0.4,0.84,0.84,1.04,0.92,1.24,1.45,1.35,1.33,1.68,1.72,1.73,0.4,0.4,0,0,0.6,0.92,1,0,0.6,1,1,1,0.53,0.94,0.99,1.12,12,37781,7183,30598,Hawiye
2,14,18,5,2,2,3,7,13,0,0,0,0,0,0,-0.776,-0.792,-0.252,-0.28,0,0,0,0,0,0,252201,1.544083989,0.0152523025806452,0.0379145103448276,0.000103199870967742,0.214666666666667,0.215333333333333,0.227666666666667,0.331,4.632251967,0.47282138,1.0995208,0.003199196,0.666666666666667,0.967741935483871,0.96551724137931,0.967741935483871,1,1,8,18,42.6325180891095,43.2348700655425,39.159744447118,39.3098232740167,0.89,1.56,1.28,1.1,0.88,1.19,1.22,1.12,0.67,0.73,1.02,1.15,0.6,0.89,1,0,0.6,0.88,1,0,0.6,0.67,1,0,0.89,1.47,1.27,1.11,10,238655,61604,152241,Hawiye
3,4,3,2,3,0,0,1,0,0,0,0,0,1,0,-0.805,-0.913,-0.227,-0.372,0,0,0,0,0,0,182275,2.554501231,0.331340038387097,0.328750312517241,0.0135022065806452,0.333333333333333,0.272666666666667,0.292666666666667,0.44,3.3319581273913,1.14128235444444,1.36196558042857,0.0837136808,0.233333333333333,0.709677419354839,0.758620689655172,0.838709677419355,3,1,1,3,38.061433909114,42.3943899318787,40.6667053239057,38.3641439468903,1.1,1.57,1.55,1.38,0.55,0.59,0.88,1.13,0.63,0.96,1.25,1.45,0.6,1,1,1,0.55,0.55,0,0,0.6,0.63,1,0,0.96,1.33,1.39,1.32,9,172485,34783,124702,Daarood
4,5,3,1,1,2,2,2,0,0,0,0,0,0,0,0.089,-1.008,-0.342,-0.436,0,0,0,0,0,0,187452,3.6308718527,0.225027216129032,0.227152712137931,0.000354215129032258,0.266333333333333,0.22,0.230666666666667,0.331666666666667,4.95118889004546,0.69758437,1.3174857304,0.010980669,0.266666666666667,0.67741935483871,0.827586206896552,0.967741935483871,1,1,3,3,37.5046335293539,43.3403196571762,41.2182435912622,40.0381540092659,0.92,1.27,1.07,0.98,0.54,0.59,0.65,0.61,0.62,0.7,0.71,0.96,0.6,0.92,1,0,0.54,0.54,0,0,0.6,0.62,1,0,0.83,1.1,0.97,0.89,7,177384,30369,129015,Daarood
5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.692,-0.953,-0.433,-0.184,0,0,0,0,0,0,59367,2.7630223055,0.391712833322581,0.137822895034483,0.0851592481935484,0.457666666666667,0.400333333333333,0.436666666666667,0.571333333333333,3.6039421376087,1.73472826185714,0.999215989,0.377133813428571,0.233333333333333,0.774193548387097,0.862068965517241,0.774193548387097,0,0,0,0,36.3119823944639,37.9060036754016,35.9886660707915,34.4169350614946,1.15,0.91,1.32,1.45,0.53,0.6,0.87,1.09,0.97,1.22,1.39,1.36,0.6,1,1,1,0.53,0.53,0,0,0.6,0.97,1,0,0.99,0.83,1.2,1.36,9,56178,11483,44095,Daarood
6,3,18,2,12,0,0,1,6,0,0,0,0,0,0,0.731,-0.942,-0.446,-0.43,0,0,0,0,0,0,333597,5.37212750666667,0.168223877193548,0.075440516137931,0,0.342333333333333,0.263666666666667,0.264333333333333,0.348333333333333,7.32562841818182,0.401149245615385,1.093887484,0,0.266666666666667,0.580645161290323,0.931034482758621,1,0,0,3,18,36.7403430672374,40.9455710210798,38.0312958122186,36.8098124740447,1.28,1.68,1.37,1.21,0.96,1.25,1.42,1.36,0.68,0.75,1.05,1.21,0.6,1,1,1,0.6,0.96,1,0,0.6,0.68,1,0,1.2,1.57,1.38,1.25,5,315679,36576,258433,Reewin
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.606,-0.823,-0.54,0.314,0,0,0,1,1,1,102384,4.65578782813333,0.0757071851612903,0.0645410504827586,0.19370464516129,0.127666666666667,0.115333333333333,0.134333333333333,0.144333333333333,6.6511254687619,0.39115379,0.207965607111111,1.501211,0.3,0.806451612903226,0.689655172413793,0.870967741935484,0,0,0,0,39.8827416632518,41.7075206106955,36.178623106496,35.1325847185266,1.87,0.51,0.6,0.62,1.08,1.02,0.83,0.57,0.49,0.51,0.54,0.51,0.6,1,1,1,0.6,1,1,1,0.49,0.49,0,0,1.67,0.64,0.66,0.61,1,96885,4243,92642,Dir
8,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.645,-0.834,-0.559,-0.31,0,0,0,0,0,0,224309,1.45617222766667,0.127282891612903,0.00580863206896552,0.00104317080645161,0.259333333333333,0.256666666666667,0.290666666666667,0.383,4.85390742555556,0.98644241,0.16845033,0.032338295,0.7,0.870967741935484,0.96551724137931,0.967741935483871,0,0,1,1,40.3323114492974,40.3488307760168,37.3785984738967,36.166628748993,0.62,0.96,1.4,1.52,0.91,1.17,1.4,1.3,1.31,1.56,1.48,1.35,0.6,0.62,1,0,0.6,0.91,1,0,0.6,1,1,1,0.69,1.01,1.4,1.46,12,212261,25295,164746,Hawiye
9,42,49,19,22,10,15,11,12,0,0,0,0,2,0,-0.541,-0.744,0.056,-0.288,0,0,0,0,0,0,1743895,1.3998567,0.0214779522580645,0.0546949172413793,0,0.237,0.236,0.259166666666667,0.357,10.49892525,0.33290826,1.5861526,0,0.866666666666667,0.935483870967742,0.96551724137931,1,11,6,23,49,41.4824147692035,41.7918504207797,38.2691714605074,37.7382260115048,0.755,1.26,1.34,1.31,0.895,1.18,1.31,1.21,0.99,1.145,1.25,1.25,0.6,0.755,1,0,0.6,0.895,1,0,0.6,0.99,1,0,0.79,1.24,1.335,1.285,3,1650228,1280939,0,Hawiye
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.677,-0.839,-0.303,-0.203,0,0,0,0,0,0,16360,0.501897344,0,0,0,0.131333333333333,0.127333333333333,0.133666666666667,0.137333333333333,3.011384064,0,0,0,0.833333333333333,1,1,1,0,0,0,0,43.311827097422,42.3420822416683,37.1138960587975,36.0014966650657,0.36,0.37,0.36,0.33,0.54,0.53,0.55,0.55,0.55,0.56,0.59,0.62,0.36,0.36,0,0,0.54,0.54,0,0,0.55,0.55,0,0,0.41,0.41,0.41,0.39,4,15481,4360,11121,Daarood
