id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,region,clans
11,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-0.536,-0.018,0.247,2.82,0,0,0,0,0,0,87695,0.648329201935484,0.610772303833333,0.864824235806452,2.63744634612903,0.295333333,0.411333333,0.553,0.558333333333333,2.23313391777778,2.61759558785714,2.97883903444444,4.80946098411765,0.709677419354839,0.766666666666667,0.709677419354839,0.451612903225806,0,2,0,0,39.17619428,34.76286622,29.83849203,29.0349240452767,3.06,2.82,4.11,4.46,1.2,1.37,1.18,1.11,1.62,1.9,1.86,1.8,2.59,2.46,3.38,3.63,10,11
12,7,3,4,3,0,0,1,0,2,0,0,0,0,0,0.353,-0.613,-0.188,4.887,0,0,0,0,0,0,278475,2.39985627258065,0.0588552202666667,0.121564856580645,0.638314876580645,0.295666667,0.227333333,0.218,0.222333333333333,2.75539053518519,0.3531313216,0.3768510554,1.09932006522222,0.129032258064516,0.833333333333333,0.67741935483871,0.419354838709677,0,3,2,3,40.59691467,39.91838971,37.77709083,38.7896724495948,1.76,1.77,3.74,3.8,1.01,1.1,0.88,0.61,1.82,1.97,1.95,1.99,1.57,1.6,3.03,3,8,12
13,5,1,1,0,0,0,4,1,0,0,0,0,0,0,-0.221,-0.489,0.571,1.553,0,0,0,0,0,0,98403,1.44013882,0.0362225906333333,0.163477378064516,0.228762582419355,0.311,0.254,0.271666667,0.287,4.05857303818182,0.2173355438,1.013559744,0.886455006875,0.645161290322581,0.833333333333333,0.838709677419355,0.741935483870968,0,0,1,1,39.06199497,40.39841662,37.86401517,34.8086212278876,0.85,1.88,2.68,2.31,1.18,1.17,1.01,0.83,2.18,2.19,2.15,2.26,0.93,1.7,2.26,1.94,7,13
14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.561,-0.375,-0.364,1.523,0,0,0,0,0,0,208379,0.403188014548387,0.609229497333333,0.169129814967742,0.244423302419355,0.14,0.128333333,0.125,0.113333333333333,0.961448342384615,1.07511087764706,0.5243024264,0.420951243055556,0.580645161290323,0.433333333333333,0.67741935483871,0.419354838709677,0,0,0,0,48.28404997,48.83695722,45.16348346,42.9123854328938,1.12,2.91,3.34,2.76,0.35,0.42,0.49,0.57,2.5,2.48,2.39,2.47,0.92,2.29,2.63,2.21,18,14
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.407,1.479,1.137,0.488,0,0,0,0,0,0,471921,0.225053879516129,3.204678384,3.41663585354839,2.3587092816129,0.274666667,0.335333333,0.260333333,0.175,0.872083783125,3.69770582769231,4.81435052090909,5.22285626642857,0.741935483870968,0.133333333333333,0.290322580645161,0.548387096774194,0,0,0,0,40.47062551,37.95878727,35.58052823,37.3718212514509,3.02,3.2,3.31,4.62,0.48,0.48,0.45,0.69,1.98,1.76,1.75,1.85,2.38,2.52,2.6,3.64,1,15
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.444,0.653,0.287,-0.64,0,0,0,0,0,0,555929,0.214756679967742,0.833129808133333,0.309986986903226,0.00976656419354839,0.178666667,0.161666667,0.153333333,0.156,0.554788089916667,1.136086102,0.9609596594,0.0275239536363636,0.612903225806452,0.266666666666667,0.67741935483871,0.645161290322581,0,0,0,0,42.34861434,42.77957591,38.76909601,37.625325803649,1.31,2.4,2.85,2.18,0.44,0.5,0.49,0.51,2.28,2.37,2.35,2.53,1.09,1.92,2.26,1.76,4,16
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167,-0.386,-0.564,0.631,0,0,0,0,0,0,129031,2.62403841064516,0.7053371156,0.414631661290323,1.19743678887097,0.421,0.366666667,0.333,0.569333333333333,5.084074420625,2.6450141835,2.5707163,2.3200337784375,0.483870967741935,0.733333333333333,0.838709677419355,0.483870967741935,0,0,0,0,37.08399614,35.71081802,33.17281657,31.8887402475115,1.67,1.39,2.14,2.22,0.53,0.53,0.51,0.51,0.62,0.91,1.14,1.23,1.39,1.18,1.73,1.79,11,17
18,5,11,4,11,1,0,0,0,0,0,0,0,0,0,0.542,-0.604,0.228,2.638,0,0,0,0,0,0,163716,3.0011173383871,0.0689428795333333,0.233286026193548,0.932993291064516,0.410666667,0.252,0.293333333,0.258333333333333,3.44572731444444,0.4136572772,0.803540756888889,1.70134070723529,0.129032258064516,0.833333333333333,0.709677419354839,0.451612903225806,0,4,1,11,41.81382686,37.68257657,34.22450487,35.821406636949,2.1,1.7,3.33,3.21,1.05,1.16,0.94,0.63,1.94,1.97,1.63,1.65,1.84,1.56,2.73,2.57,8,18
19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.654,0.442,-0.383,0.198,0,0,0,0,0,0,545022,0.316944278935484,1.67099138113333,0.300827792741935,0.16593201783871,0.261333333,0.22,0.166333333,0.182,0.701805189071429,2.63840744389474,0.777138464583333,0.302581914882353,0.548387096774194,0.366666666666667,0.612903225806452,0.451612903225806,0,0,0,0,44.10478475,38.69562224,37.22371326,36.2505765814993,2.42,3.96,3.9,3.51,0.9,0.81,0.56,0.78,2.66,2.69,2.47,2.62,2.04,3.17,3.06,2.82,17,19
20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.046,-0.704,-0.479,-0.216,0,0,0,1,0,0,76911,2.35006115458065,0.140174358366667,0.0015837365483871,3.46439032258065e-05,0.278333333,0.169333333,0.172333333,0.166,4.553243487,0.467247861222222,0.01227395825,0.001073961,0.483870967741935,0.7,0.870967741935484,0.967741935483871,0,0,1,1,37.90849606,37.97754522,35.23434344,37.4419145125178,2.22,1.88,2.39,2.17,0.99,0.96,0.7,0.49,1.72,1.72,1.75,1.83,1.91,1.65,1.97,1.75,14,20
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.428,0.021,-0.721,1.117,0,0,0,0,0,0,99150,0.86177751883871,1.37405612716667,0.00104403709677419,0.0595151596129032,0.321666667,0.191,0.175,0.171666666666667,2.05500792953846,4.58018709055556,0.0107883833333333,0.204996660888889,0.580645161290323,0.7,0.903225806451613,0.709677419354839,0,0,0,0,41.07950234,38.34552875,37.11040202,35.40203937367,2.38,3.02,2.92,2.27,0.84,0.7,0.48,0.48,1.84,1.57,1.28,1.32,1.99,2.44,2.31,1.82,17,21
22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.157,-0.47,0.959,2.205,0,0,0,0,0,0,233467,3.24802727877419,0.526823852233333,0.630332822548387,1.44630825935484,0.411,0.333666667,0.384333333,0.355666666666667,4.37777589747826,2.25781650957143,1.39573696421429,2.13502647809524,0.258064516129032,0.766666666666667,0.548387096774194,0.32258064516129,0,0,0,0,36.47646612,37.4723871,32.82733004,32.4175003903201,2,2.13,2.79,2.39,0.85,1.04,0.87,0.6,1.56,1.41,1.11,1.11,1.71,1.86,2.31,1.94,5,22
23,2,6,0,0,1,2,1,4,0,0,0,0,0,0,0.472,-0.584,-0.098,4.699,0,0,0,0,0,0,120711,2.26940124154839,0.1077280143,0.0728104441935484,0.284101236483871,0.265666667,0.208333333,0.222666667,0.193333333333333,3.19779265854545,0.5386400715,0.376187295,0.677472179307692,0.290322580645161,0.8,0.806451612903226,0.580645161290323,0,0,2,6,41.56572762,41.12384572,38.26865304,38.0769017230377,1.77,1.9,3.8,3.81,1.02,1.06,0.88,0.85,1.89,1.98,1.92,1.95,1.58,1.69,3.07,3.07,6,23
24,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0.982,-0.587,0.111,2.69,0,0,0,0,0,0,153422,2.2084155883871,0.048699641,0.0349753935483871,0.072628105,0.228,0.185,0.176,0.174666666666667,3.80338240222222,0.730494615,0.1807062,0.281433906875,0.419354838709677,0.933333333333333,0.806451612903226,0.741935483870968,0,0,0,0,39.99277766,39.92462647,37.95450786,38.1896522476676,1.2,0.9,1.6,2.64,1.14,0.94,0.74,0.52,1.72,1.57,1.55,1.64,1.18,0.91,1.38,2.11,6,24
25,2,4,0,0,2,4,0,0,0,0,0,0,0,0,-0.163,-0.659,0.788,2.653,0,0,0,0,0,0,102878,1.81297457516129,0.0230956413333333,0.62648649283871,2.15282584451613,0.266666667,0.31,0.422333333,0.246666666666667,2.95801114894737,0.34643462,1.38722009128571,6.06705465272727,0.387096774193548,0.933333333333333,0.548387096774194,0.645161290322581,4,2,2,4,39.29268436,37.30399058,31.97316506,33.9596762688614,3.05,2.44,3.76,3.38,0.85,1.11,0.94,0.89,1.56,1.51,1.12,0.97,2.5,2.11,3.06,2.76,12,25
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.697,0.187,-0.704,-0.188,0,0,0,0,0,0,57996,0.122393627129032,0.239177494466667,0.0343508123870968,0.0101074155483871,0.197666667,0.186666667,0.173,0.171666666666667,0.94855061025,0.512523202428571,0.266218796,0.052221647,0.870967741935484,0.533333333333333,0.870967741935484,0.806451612903226,0,0,0,0,42.6125479,45.09460894,43.02603004,41.1451938569989,0.96,1.92,2.26,1.81,0.35,0.42,0.47,0.54,2.08,2.35,2.35,2.29,0.81,1.55,1.81,1.5,4,26
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.627,0.089,-0.654,0.577,0,0,0,0,0,0,69946,0.31071331483871,1.20952594356667,0.0871910291290323,0.0761270591290323,0.218333333,0.176,0.154333333,0.173333333333333,0.688008054285714,2.2678611441875,0.450486983833333,0.214539893909091,0.548387096774194,0.466666666666667,0.806451612903226,0.645161290322581,0,0,0,0,48.12539683,41.56042491,39.62176716,38.892995356781,2.04,3.7,3.12,2.36,0.48,0.54,0.5,0.7,2.47,2.63,2.59,2.69,1.65,2.91,2.46,1.95,16,27
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.551,0.537,-0.513,0.284,0,0,0,0,0,0,118333,0.247439639870968,1.7798333102,0.243318152064516,0.0910151857096774,0.195,0.155666667,0.143333333,0.149666666666667,0.403717307157895,2.13579997224,0.580220208769231,0.148498460894737,0.387096774193548,0.166666666666667,0.580645161290323,0.387096774193548,0,0,0,0,45.03046471,41.35437686,39.29289355,37.1644004519205,2.05,3.1,2.77,2.54,0.46,0.52,0.51,0.54,2.21,2.3,2.27,2.38,1.65,2.46,2.21,2.04,15,28
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293,-0.602,-0.205,3.542,0,0,0,0,0,0,70004,2.55772838258064,0.2640532655,0.29115136716129,0.835435148709677,0.359,0.238666667,0.252,0.248333333333333,3.4473730373913,1.3202663275,0.820517489272727,1.52344056529412,0.258064516129032,0.8,0.645161290322581,0.451612903225806,0,0,0,0,37.66443792,39.48884248,36.90506064,34.9541806934254,2.26,2.75,4.87,4.01,1.1,1.1,1.04,1.01,1.86,2.01,2.03,2.07,1.97,2.34,3.91,3.26,2,29
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364,-0.614,-0.268,3.121,0,0,0,0,0,0,98988,1.95958444151613,0.0306269277,0.010848679,0.361834181870968,0.301666667,0.204666667,0.219333333,0.198666666666667,2.89271988985714,0.22970195775,0.0672618098,0.5608429819,0.32258064516129,0.866666666666667,0.838709677419355,0.354838709677419,0,0,0,0,41.52748422,40.00244842,37.31406419,38.709818754925,1.18,1.06,2.67,2.72,0.84,0.92,0.75,0.53,1.61,1.72,1.44,1.45,1.1,1.02,2.19,2.17,6,30
31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.44,-0.637,0.428,0.722,0,0,0,0,0,0,130077,2.47545558645161,0.00562052653333333,0.396133254258064,0.783882286806452,0.271333333,0.193333333,0.188666667,0.185666666666667,3.33648361652174,0.0562052653333333,0.877152205857143,1.62002339273333,0.258064516129032,0.9,0.548387096774194,0.516129032258065,0,0,0,0,40.58242033,38.64732643,35.37949396,36.8454577272231,2.83,2.34,4.36,3.01,0.73,0.97,0.82,0.56,1.38,1.24,1.02,1.08,2.31,1.99,3.47,2.39,6,31
32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.57,-0.44,0.888,1.345,0,0,0,0,0,0,71090,1.08152445064516,0.208060514933333,0.275247705677419,0.42379663083871,0.327666667,0.290333333,0.296666667,0.336333333333333,2.79393816416667,0.780226931,1.0665848595,1.19433595963636,0.612903225806452,0.733333333333333,0.741935483870968,0.645161290322581,0,0,0,0,37.48697984,38.12564644,34.96905162,33.4681342765987,0.72,1.68,2.19,1.77,0.81,1.04,0.85,0.58,2.02,2.11,1.75,1.84,0.74,1.52,1.85,1.47,7,32
33,3,0,0,0,0,0,0,0,3,0,0,0,0,0,-0.518,1.568,-0.219,0.044,0,0,0,0,0,0,243080,0.200422483032258,2.4146686665,0.802645324806452,0.0522055570322581,0.189,0.15,0.132,0.152333333333333,0.282413498818182,2.682965185,1.65880033793333,0.107891484533333,0.290322580645161,0.1,0.516129032258065,0.516129032258065,0,0,0,0,45.00655696,39.99899067,37.10832142,35.6139774365688,2.38,3.53,3.83,2.92,0.53,0.56,0.51,0.53,2.25,2.28,2.32,2.51,1.91,2.79,3,2.32,15,33
34,6,2,3,2,0,0,3,0,0,0,0,0,0,0,0.534,-0.593,-0.11,4.293,0,0,0,0,0,0,170966,2.14732857067742,0.0465720567666667,0.0217957356129032,0.315569865096774,0.257,0.192333333,0.204,0.185,2.89422546482609,0.34929042575,0.168916951,0.6521777212,0.258064516129032,0.866666666666667,0.870967741935484,0.516129032258065,0,4,1,2,40.85457868,40.37061459,39.64978263,39.1407192382362,1.25,1.25,3.34,4.04,0.91,0.74,0.52,0.54,1.77,1.83,1.8,1.89,1.17,1.12,2.64,3.17,6,34
35,6,25,4,25,1,0,1,0,0,0,0,0,0,0,-0.277,-0.41,0.697,2.87,0,0,0,0,0,0,207105,2.25294439954839,0.546255833833333,0.483872533096774,1.27007981248387,0.330666667,0.298,0.301666667,0.369333333333333,4.10831037564706,3.277535003,1.66667205844444,1.96862370935,0.451612903225806,0.833333333333333,0.709677419354839,0.354838709677419,6,4,2,25,35.45168824,36.39896713,33.13588631,32.9585858877964,0.86,1.3,2,1.92,1.15,0.97,0.8,0.55,1.19,1.39,1.37,1.41,0.93,1.22,1.7,1.58,5,35
36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.278,-0.519,-0.195,3.102,0,0,0,0,0,0,48831,1.1464878016129,0.0139929789333333,0,0.00870741367741936,0.201,0.193333333,0.204,0.21,3.23101107727273,0.139929789333333,0,0.089976608,0.645161290322581,0.9,1,0.903225806451613,0,0,0,0,44.13466952,44.37358221,40.81880559,37.6051815585475,0.59,1.32,1.81,2.04,0.87,1.06,1.02,0.81,2.13,2.13,2.09,2.13,0.66,1.25,1.61,1.73,7,36
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,-0.65,-0.258,-0.076,0,0,0,0,0,0,95935,1.09933899506452,0.0491210477,0.00324269058064516,0.000138288870967742,0.220333333,0.152,0.154,0.151666666666667,1.79365836036842,0.163736825666667,0.025130852,0.0021434775,0.387096774193548,0.7,0.870967741935484,0.935483870967742,0,0,0,0,42.756748,39.48273563,36.79724686,38.8254141779148,1.12,1.5,1.97,1.51,0.62,0.87,0.61,0.44,1.96,1.84,1.86,1.99,1,1.34,1.63,1.25,14,37
38,5,2,0,0,2,2,2,0,0,0,1,0,0,0,1.13,-0.629,-0.172,2.39,0,0,0,1,0,0,460775,2.4657020196129,0.0348120315333333,0.00647845325806452,0.0255318914516129,0.243333333,0.178333333,0.183,0.163333333333333,3.63984583847619,0.348120315333333,0.0401664102,0.113069805,0.32258064516129,0.9,0.838709677419355,0.774193548387097,0,0,2,2,37.88040073,39.91657607,36.38075985,37.4935071569327,2.18,1.53,1.93,2.12,1.17,0.96,0.77,0.53,1.7,1.52,1.21,1.29,1.93,1.38,1.64,1.72,13,38
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835,-0.624,-0.205,0.309,0,0,0,0,0,0,94234,1.98848763064516,0.061966657,0.00448443709677419,0.0033676394516129,0.311,0.192,0.191,0.180666666666667,4.10954110333333,0.61966657,0.13901755,0.034798941,0.516129032258065,0.9,0.967741935483871,0.903225806451613,0,0,0,0,37.22774183,40.52991321,36.77214695,38.0154145601618,1.63,1.26,2.13,1.94,1.14,0.92,0.78,0.55,2.04,2.03,1.94,2.03,1.51,1.17,1.8,1.59,13,39
40,3,0,2,0,1,0,0,0,0,0,0,0,0,0,-0.088,-0.502,0.634,1.869,0,0,0,0,0,0,91105,2.06565004709677,0.0960405467666667,0.228011412258064,0.359114659612903,0.264666667,0.24,0.257,0.288666666666667,4.26901009733333,0.360152050375,0.8835442225,0.795182460571429,0.516129032258065,0.733333333333333,0.741935483870968,0.548387096774194,0,3,0,0,39.92543918,40.10255982,36.35471413,35.3853417832516,0.58,1.2,1.89,1.98,0.83,1.07,0.87,0.6,2.02,2.17,2.12,2.21,0.64,1.17,1.64,1.63,7,40
41,2,1,0,0,1,1,0,0,1,0,0,0,0,0,1.329,-0.154,-0.357,-0.197,0,0,0,1,0,0,292075,2.03467660487097,0.427329015333333,0.0190656908064516,3.51212580645161e-05,0.183,0.131666667,0.136666667,0.133333333333333,5.73408861372727,1.42443005111111,0.14775910375,0.001088759,0.645161290322581,0.7,0.870967741935484,0.967741935483871,0,0,1,1,44.46817906,41.45098024,37.87670433,39.6647386039074,1.77,1.91,2.09,1.85,0.48,0.53,0.45,0.44,1.35,1.36,1.63,1.81,1.45,1.57,1.68,1.5,14,41
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.468,0.703,0.795,0.287,0,0,0,0,0,0,126578,0.196392185290323,2.14965310513333,2.41140780677419,1.81156206225806,0.298333333,0.320333333,0.253,0.206,0.434868410285714,2.57958372616,4.15298011166667,3.11991244055556,0.548387096774194,0.166666666666667,0.419354838709677,0.419354838709677,0,0,0,0,42.68843462,36.96399771,36.19205297,35.3657915426303,2.45,3.11,3.29,4.02,0.51,0.52,0.49,0.53,2.14,2.23,2.3,2.6,1.96,2.46,2.59,3.15,18,42
43,1,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.444,1.185,0.829,-0.146,0,0,0,0,0,0,1135475,0.368132318225806,2.5676048642,1.80422555090323,0.712168889870968,0.227333333,0.246666667,0.176666667,0.173666666666667,0.671300109705882,2.96262099715385,3.29005835752941,1.05129693266667,0.451612903225806,0.133333333333333,0.451612903225806,0.32258064516129,0,0,1,1,44.86282769,37.67091048,36.86875789,35.4530170109358,2.24,3.37,3.57,3.36,0.86,0.75,0.49,0.52,2.51,2.56,2.5,2.7,1.9,2.72,2.8,2.65,18,43
44,2,2,0,0,1,2,0,0,1,0,0,0,0,0,1.055,-0.501,0.414,3.515,0,0,0,1,0,0,136414,2.1238023446129,0.0399944289,0.0444808532258065,0.174144423709677,0.218666667,0.168333333,0.177666667,0.16,3.6576595935,0.109075715181818,0.153211827777778,0.299915396388889,0.419354838709677,0.633333333333333,0.709677419354839,0.419354838709677,0,0,1,2,37.85184154,39.09501427,36.59446749,37.3108929668214,2.34,1.92,2.51,2.05,1.29,1.05,0.77,0.53,1.89,1.87,1.82,1.91,2.08,1.7,2.07,1.67,13,44
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.679,1.164,-0.315,-0.291,0,0,0,0,0,0,69159,0.102367766870968,0.375646908733333,0.0658786564193549,0.00215650058064516,0.167666667,0.145333333,0.139666667,0.141666666666667,0.288490979363636,0.489974228782609,0.291748335571429,0.00955021685714286,0.645161290322581,0.233333333333333,0.774193548387097,0.774193548387097,0,0,0,0,45.24187145,44.51202952,40.89660884,39.8177234463577,1.11,1.89,1.98,1.36,0.42,0.51,0.49,0.52,2.08,2.17,2.18,2.37,0.94,1.55,1.6,1.15,4,45
46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.067,-0.595,0.371,3.118,0,0,0,0,0,0,174260,2.49870536225806,0.059674952,0.197099260774194,0.942428467419355,0.380333333,0.350666667,0.498333333,0.299,4.30332590166667,0.89512428,1.01834618066667,2.921528249,0.419354838709677,0.933333333333333,0.806451612903226,0.67741935483871,0,0,0,0,40.24784039,36.39874992,32.58220164,33.7002705938698,1.92,1.48,2.52,2.48,1.17,1.24,1.01,0.94,2.5,2.61,2.03,1.73,1.73,1.42,2.15,2.09,8,46
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.783,0.39,0.079,2.35,0,0,0,0,0,0,115919,0.291558537741936,0.721400403333333,0.837957539677419,2.89621175748387,0.403666667,0.485666667,0.637666667,0.613666666666667,1.00425718555556,4.32840242,2.597668373,4.72539813063158,0.709677419354839,0.833333333333333,0.67741935483871,0.387096774193548,0,0,0,0,37.39047235,34.45510252,30.80587793,28.2894992374174,2.36,2.81,3.74,3.18,1.33,1.33,1.12,1.13,1.83,1.84,1.86,1.78,2.1,2.44,3.08,2.67,9,47
