id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,clan,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339,-0.355,-0.677,-0.628,0,0,0,0,0,0,43463,2.75739977122581,0,0.449719375483871,0.913994479548387,0.277333333333333,0.183333333333333,0.187666666666667,0.240666666666667,3.287668958,0,1.54903340444444,3.54172860825,0.161290322580645,1,0.709677419354839,0.741935483870968,0,0,0,0,0,34.9726688094937,37.3739838020688,35.5856158015685,33.8296357520275,2.68,1.44,2.19,2.11,1.3,1.05,1.03,1,0.75,0.69,0.85,0.75,2.34,1.34,1.9,1.83
2,19,38,7,8,5,9,6,21,0,0,0,0,1,0,0.262,-1.371,-1.024,-2.258,0,0,0,0,0,0,274549,2.49916177106452,0.00865521966666667,0.193772143096774,0.23080518816129,0.297666666666667,0.239,0.254,0.334,3.52154613195454,0.129828295,0.7508670545,1.78874020825,0.290322580645161,0.933333333333333,0.741935483870968,0.870967741935484,0,22,9,12,38,37.1252150295414,37.5719780820646,37.6113557240661,32.266183660636,2.15,1.13,1.31,1.21,1.08,0.84,0.82,1.06,0.78,0.54,0.76,0.98,1.88,1.06,1.18,1.17
3,4,2,3,2,0,0,1,0,0,0,0,0,0,0,1.571,-0.231,-0.143,-0.081,0,0,0,1,1,0,198427,6.02386671387097,0.525167098833333,0.532760453032258,0.856097874225807,0.405,0.292,0.305666666666667,0.394666666666667,6.66928100464286,1.5755012965,1.1010382696,1.76926894006667,0.0967741935483871,0.666666666666667,0.516129032258065,0.516129032258065,1,0,2,1,2,34.9591736397279,39.8467674548381,35.5109826998615,32.9000813309223,3.78,1.99,1.65,1.62,0.88,0.55,0.57,0.78,0.92,0.78,0.94,0.96,3.05,1.63,1.38,1.41
4,2,11,1,11,0,0,0,0,0,0,1,0,0,0,1.754,0.695,0.194,0.689,0,0,0,1,1,0,204063,7.57218290158065,0.383721899666667,0.221050058096774,0.582173379677419,0.125666666666667,0.104,0.230666666666667,0.254666666666667,8.09440241203448,1.27907299888889,0.6852551801,1.804737477,0.0645161290322581,0.7,0.67741935483871,0.67741935483871,1,11,1,1,11,32.0804461454059,39.4195707203795,36.1717217223063,33.2432988813329,4.16,1.69,1.62,1.61,0.96,0.83,0.97,0.78,0.45,0.51,0.58,0.6,3.36,1.48,1.45,1.4
5,6,6,2,0,1,1,2,5,0,0,0,0,1,0,0.948,0.177,0.216,0.545,0,0,0,0,0,0,64627,3.5572352096129,0.9704960675,0.919273620193548,1.68108102741935,0.549666666666667,0.466,0.531333333333333,0.612333333333333,4.24131890376923,2.64680745681818,2.3747901855,3.257094490625,0.161290322580645,0.633333333333333,0.612903225806452,0.483870967741935,1,4,4,3,6,32.0018272101223,33.2154995413963,30.2108859344957,27.7911498123793,2.36,1.37,1.22,1.07,0.9,0.56,0.57,0.79,1.21,1.03,1.21,1.03,1.99,1.17,1.06,1
6,3,1,1,1,0,0,1,0,0,0,0,0,1,0,1.963,-0.235,-0.713,-0.604,0,0,0,1,1,0,363157,10.5985700326452,0.220743436,0.361848156806452,0.633644447741936,0.480666666666667,0.267,0.275666666666667,0.309,10.9518557004,0.509407929230769,1.01975389645455,1.964297788,0.032258064516129,0.566666666666667,0.645161290322581,0.67741935483871,2,1,3,1,1,30.332131286403,36.7089390500072,33.913350482276,31.5612734634296,3.33,1.61,1.92,1.79,1.19,0.85,0.55,0.53,0.9,0.8,0.95,0.95,2.8,1.42,1.58,1.47
7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.36,1.743,0.281,-0.886,0,0,0,1,0,0,111457,3.03834355912903,1.36965714233333,1.26081979841935,0.359137689774194,0.183666666666667,0.144666666666667,0.138333333333333,0.141333333333333,6.27924335553333,1.95665306047619,1.62855890629167,0.795233455928571,0.516129032258065,0.3,0.225806451612903,0.548387096774194,3,0,1,0,0,38.7496704907801,45.4796742651076,41.9569592424853,41.4328922089815,2.92,1.81,1.64,2.01,0.98,0.57,0.86,1.06,1.25,1.08,1.21,1.02,2.43,1.5,1.45,1.78
8,8,5,1,0,0,0,4,5,0,0,0,0,3,0,0.029,-0.869,-0.724,-2.359,0,0,0,0,0,0,244185,2.16839753387097,0.005191251,0.377835662709677,0.308937544903226,0.281333333333333,0.243666666666667,0.298,0.377666666666667,3.73446241944444,0.077868765,1.67327222057143,1.59617731533333,0.419354838709677,0.933333333333333,0.774193548387097,0.806451612903226,0,5,6,1,5,35.7491788519855,35.8091803133487,34.3815144568248,30.8655551518271,2.45,1.27,1.47,1.36,1.11,0.89,0.9,1.11,0.63,0.86,1.06,1.09,2.12,1.18,1.32,1.29
9,35,39,12,27,11,9,10,3,2,0,0,0,0,0,-0.305,-1.286,-1.012,-2.23,0,0,0,0,0,0,1898422,0.887307903225806,0.0667362966666667,0.569581919354839,0.478090851612903,0.2895,0.241333333333334,0.276,0.355833333333334,9.16884833333333,1.00104445,4.414259875,3.7052041,0.903225806451613,0.933333333333333,0.870967741935484,0.870967741935484,0,12,17,18,39,36.4371969407634,36.6905791977066,35.9964350904455,31.5658694062315,2.3,1.2,1.39,1.285,1.095,0.865,0.86,1.085,0.705,0.7,0.91,1.035,2,1.12,1.25,1.23
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,-0.538,-0.167,-0.091,0,0,0,0,0,0,17809,0.768780744612903,0.0474735743666667,0.0130729021290323,0,0.135333333333333,0.124,0.124666666666667,0.134,2.64802256477778,0.203458175857143,0.0675433276666667,0,0.709677419354839,0.766666666666667,0.806451612903226,1,1,0,0,0,0,41.0779556192764,40.6864949716002,38.2343711638917,36.6265449659344,1.95,1.16,1.35,1.2,0.87,0.61,0.83,1.01,0.56,0.74,0.88,0.68,1.68,1.02,1.22,1.15
