id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,clan,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295,1.555,-0.904,-0.283,0,0,0,0,0,0,85212,0,0.479208291322581,0.56089779,0.743947738387097,0.248333333333333,0.302666666666667,0.268333333333333,0.265333333333333,0,2.47590950516667,1.68269337,2.56248665444444,1,0.806451612903226,0.666666666666667,0.709677419354839,0,0,0,0,0,38.7652712984286,38.0908723272574,38.4814971947195,39.8869861809795,0.22,0.2,0.19,0.87,0.5,0.52,0.57,0.63,0.34,0.42,0.52,0.57,0.29,0.28,0.28,0.81
12,7,48,1,0,0,0,6,48,0,0,0,0,0,0,-0.046,1.158,-0.522,-0.609,0,0,0,0,0,0,270590,0.00424876387096774,0.152864736774194,0.454596892766667,1.15563919841935,0.204666666666667,0.256,0.308,0.267,0.13171168,0.39490057,1.94827239757143,3.25680137736364,0.967741935483871,0.612903225806452,0.766666666666667,0.645161290322581,0,0,0,2,48,38.8544233425912,37.9941952577301,37.5716469614251,38.9014689469803,0.49,0.43,0.41,0.66,1.1,0.89,0.89,1.21,0.71,1.02,1.36,1.68,0.64,0.54,0.53,0.8
13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.411,2.829,0.279,-0.301,0,0,0,0,0,0,95617,0,2.44895139677419,2.03399870376667,1.33104229967742,0.301,0.456,0.423666666666667,0.281333333333333,0,9.4896866625,5.54726919209091,5.89461589857143,1,0.741935483870968,0.633333333333333,0.774193548387097,1,0,0,0,0,40.3874495181121,34.5423779475919,32.0953294434683,41.4013820346146,1.18,1.1,0.74,0.65,1.41,1.19,1.12,1.17,1.69,1.78,1.92,2.15,1.24,1.12,0.83,0.78
14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.603,-0.869,-0.611,-0.194,0,0,0,0,0,0,202480,0.0118516626774194,0.173392946677419,0.144153368866667,2.14003015174194,0.123,0.13,0.130666666666667,0.115333333333333,0.0612335905,0.413475488230769,0.54057513325,4.73863819314286,0.806451612903226,0.580645161290323,0.733333333333333,0.548387096774194,3,0,0,0,0,35.472671045252,37.4963401942876,40.5134330925174,44.0123816794222,1,1.15,1.36,1.35,1.1,1.24,1.28,1.3,1.16,1.19,1,0.7,1.03,1.17,1.34,1.34
15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.684,-0.03,0.585,0.39,0,0,0,0,0,0,458560,0.00330781035483871,0.118918971516129,0.4399845908,1.15541847096774,0.182666666666667,0.212333333333333,0.251333333333333,0.245666666666667,0.0512710605,0.335135283363636,3.299884431,5.11685322857143,0.935483870967742,0.645161290322581,0.866666666666667,0.774193548387097,3,0,0,0,0,33.3705719584237,33.0651996687417,35.5213503467768,37.3592580888069,1.82,2.09,1.99,1.94,0.89,1.24,1.5,1.52,1.49,1.76,1.71,1.61,1.58,1.88,1.87,1.84
16,8,7,1,1,2,3,5,3,0,0,0,0,0,0,4.554,0.015,-0.603,0.688,0,0,0,1,1,1,540189,0.0179688196774194,0.287165813741935,0.002407454,0.790144613870968,0.151,0.160333333333333,0.161666666666667,0.151333333333333,0.278516705,0.989126691777778,0.07222362,2.449448303,0.935483870967742,0.709677419354839,0.966666666666667,0.67741935483871,1,3,4,3,7,33.3344083104476,34.3330843260507,38.091708669197,40.9169493524568,1.49,1.23,1,1.39,0.57,0.64,0.67,1.03,0.85,1.03,0.87,0.62,1.26,1.08,0.92,1.3
17,4,1,1,1,0,0,3,0,0,0,0,0,0,0,-0.364,2.933,-0.785,-0.38,0,0,0,0,0,0,125377,0,3.19434830619355,1.60923674283333,1.65635992935484,0.477666666666667,0.615666666666667,0.577333333333333,0.382,0,9.9024797492,2.54090012026316,7.33530825857143,1,0.67741935483871,0.366666666666667,0.774193548387097,0,1,1,1,1,37.2701718162717,32.7638905759989,31.7074726316829,38.857729249577,0.7,0.55,0.34,0.81,1.07,1.07,0.87,0.91,1.04,0.9,0.94,1.19,0.79,0.68,0.47,0.83
18,3,13,1,10,1,3,0,0,0,0,0,0,1,0,-0.127,2.316,-0.461,-0.802,0,0,0,0,0,0,159081,0.0123653419354839,0.525255286193548,0.836053856433333,0.975961005870968,0.254,0.38,0.419666666666667,0.351333333333333,0.3833256,1.35690948933333,3.135201961625,1.77969359894118,0.967741935483871,0.612903225806452,0.733333333333333,0.451612903225806,0,0,1,2,13,38.6681724331861,35.2798811104696,36.0608490394416,36.9387671132097,0.85,0.73,0.69,1.17,1.13,1.1,1.12,1.3,1.3,1.58,1.76,1.95,0.92,0.82,0.8,1.2
19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.196,0.089,-0.755,-0.295,0,0,0,0,0,0,529591,0,0.0342324656129032,0.0342760672,1.26432300690323,0.174666666666667,0.199,0.236333333333333,0.215,0,0.176867739,0.2056564032,2.61293421426667,1,0.806451612903226,0.833333333333333,0.516129032258065,3,0,0,0,0,38.4989487802011,37.9786389417779,38.9100813195123,38.721889502421,0.91,1.12,1.38,2.03,0.93,1.16,1.15,1.17,1.35,1.58,1.71,1.77,0.91,1.13,1.32,1.82
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,-0.132,-0.618,-0.697,0,0,0,0,0,0,74733,0.00501237967741935,0.0142275429677419,0.027310407,1.10766241612903,0.166,0.182333333333333,0.213333333333333,0.216333333333333,0.15538377,0.0490059813333333,0.409656105,3.12159408181818,0.967741935483871,0.709677419354839,0.933333333333333,0.645161290322581,1,0,0,0,0,36.2017709700479,37.034245211053,39.3879852390037,36.8090725390602,0.54,0.47,0.68,1.92,1.09,1.1,1.09,1.2,0.63,0.88,1.13,1.26,0.68,0.63,0.78,1.74
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146,0.066,-0.719,0.008,0,0,0,0,0,0,96343,0,0.0646984539032258,0.003630058,2.39677941870968,0.193666666666667,0.224666666666667,0.314,0.315333333333333,0,0.182332006454545,0.10890174,6.75456018,1,0.645161290322581,0.966666666666667,0.645161290322581,1,0,0,0,0,37.50144345469,37.8620843227641,38.4175989773911,34.3836452480081,0.79,0.72,0.99,1.73,0.67,1,1.21,1.23,1.77,1.82,1.95,2.03,0.76,0.79,1.05,1.6
22,8,93,3,58,1,0,3,35,0,0,0,0,1,0,-0.36,1.934,-0.674,-0.651,0,0,0,0,0,0,226857,0,1.01158510012903,1.10335446626667,1.48984903683871,0.339,0.494666666666667,0.517,0.356,0,2.09060920693333,2.06878962425,2.886582508875,1,0.516129032258065,0.466666666666667,0.483870967741935,2,58,4,3,93,38.6101847290506,34.0136722768091,33.8567266989113,38.3706194157013,0.78,0.61,0.56,1.13,1.03,0.85,0.64,0.97,0.65,0.71,1.13,1.54,0.84,0.67,0.58,1.09
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296,0.308,-0.745,-0.574,0,0,0,0,0,0,117294,0,0.0328145619032258,0.137017165666667,1.05179875532258,0.193666666666667,0.218,0.249666666666667,0.233333333333333,0,0.145321631285714,1.0276287425,2.50813549346154,1,0.774193548387097,0.866666666666667,0.580645161290323,0,0,0,0,0,38.7684830341205,40.2924992229248,39.67265669015,40.2291465500376,0.48,0.42,0.4,0.71,0.6,0.85,1.08,1.26,0.67,1.01,1.42,1.83,0.51,0.53,0.57,0.85
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.329,0.14,-0.935,-0.721,0,0,0,0,0,0,149078,0,0.0120266263870968,0.0628664915666667,0.672845410129032,0.177333333333333,0.202,0.224666666666667,0.215,0,0.124275139333333,0.314332457833333,1.89620070127273,1,0.903225806451613,0.8,0.645161290322581,0,0,0,0,0,38.1826326060915,38.6119263803354,39.3411609244311,38.1811682213553,0.45,0.39,0.54,1.18,1.12,1.16,1.16,1.51,0.67,0.97,1.23,1.54,0.62,0.58,0.69,1.26
25,7,26,3,20,3,6,0,0,0,0,0,0,1,0,-0.376,0.468,-0.409,-0.934,0,0,0,0,0,0,99965,0,0.602739878903226,1.29498388666667,0.849220785354839,0.257333333333333,0.371333333333333,0.340666666666667,0.204666666666667,0,1.5570780205,7.76990332,1.88041745328571,1,0.612903225806452,0.833333333333333,0.548387096774194,0,10,3,4,26,37.0132479570329,34.2196986905892,35.4155824839272,38.6033009350484,0.86,0.97,0.71,0.56,0.56,0.55,0.57,0.89,0.48,0.52,0.57,0.65,0.78,0.87,0.67,0.64
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.713,-1.018,-0.279,0.374,0,0,0,1,1,1,56353,0.0377402181935484,0.327389323967742,0.522445573833333,0.291327763548387,0.212666666666667,0.189,0.179,0.166333333333333,0.292486691,1.268633630375,3.134673443,1.505193445,0.870967741935484,0.741935483870968,0.833333333333333,0.806451612903226,1,0,0,0,0,30.3285864903971,30.1752117420211,36.0753070268928,39.6258493583982,0.83,0.49,0.69,2.1,1.04,1.15,1.1,1.35,0.45,0.44,0.5,0.5,0.88,0.66,0.79,1.91
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,0.03,-0.666,-0.456,0,0,0,0,0,0,67966,0.000601113548387097,0.0364605483225806,0.0206213959,0.935757711806452,0.15,0.164333333333333,0.198333333333333,0.193333333333333,0.01863452,0.2825692495,0.15466046925,2.41737408883333,0.967741935483871,0.870967741935484,0.866666666666667,0.612903225806452,3,0,0,0,0,39.3432601207909,40.5088076434207,41.09366944903,40.5447035471441,0.96,1.24,1.56,2.23,0.63,0.92,1.14,1.19,1.07,1.37,1.73,1.7,0.88,1.16,1.46,1.97
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132,-0.027,-0.522,-0.503,0,0,0,0,0,0,114982,0.0142075698709677,0.0661171003548387,0.0305332876666667,0.786746066129032,0.142333333333333,0.156333333333333,0.17,0.157333333333333,0.0880869332,0.292804301571429,0.2289996575,1.742080575,0.838709677419355,0.774193548387097,0.866666666666667,0.548387096774194,3,0,0,0,0,35.0429142974823,36.0303032182896,38.8342566542679,40.4524306217778,0.97,1.16,1.51,1.91,0.61,0.93,1.18,1.23,0.92,1.18,1.25,1.06,0.88,1.1,1.43,1.74
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.305,-0.125,-0.515,-0.331,0,0,0,0,0,0,68022,0,0.0181692105806452,0.313739931966667,2.19816862193548,0.223333333333333,0.313333333333333,0.448,0.325333333333333,0,0.0804636468571429,1.04579977322222,5.24178671384615,1,0.774193548387097,0.7,0.580645161290323,2,0,0,0,0,38.3942431836749,36.3905557054171,33.9592899180706,36.38422933127,0.6,0.51,0.73,1.42,1.07,1.12,1.14,1.29,1.08,1.29,1.61,1.78,0.72,0.66,0.83,1.39
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.478,0.747,-0.86,-0.902,0,0,0,1,0,0,96185,0.0991788390645161,0.293269392354839,0.2374104475,0.578288834580645,0.202,0.24,0.278333333333333,0.265666666666667,0.76863600275,0.606090077533333,0.890289178125,1.37899645169231,0.870967741935484,0.516129032258065,0.733333333333333,0.580645161290323,0,0,0,0,0,38.4497217571332,38.1272889840076,39.156895939213,38.0312227500703,0.71,0.53,0.31,0.62,0.61,0.88,1.07,1.23,0.62,0.9,1.23,1.55,0.69,0.62,0.5,0.78
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.135,0.913,-0.681,-0.9,0,0,0,1,1,1,126394,0.184125859032258,0.59480562732258,0.640318133,0.815562361451613,0.242333333333333,0.308666666666667,0.290333333333333,0.228666666666667,2.853950815,1.41838264976923,1.74632218090909,1.685495547,0.935483870967742,0.580645161290323,0.633333333333333,0.516129032258065,0,0,0,0,0,37.2030726779891,34.9613461439569,37.3890599674166,38.2708631681925,0.91,0.82,0.76,1.44,1.05,0.87,0.86,1.18,0.87,0.62,0.9,1.16,0.95,0.83,0.79,1.38
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.363,2.373,-0.454,-0.034,0,0,0,0,0,0,69077,0,4.21439232916129,1.62909509733333,2.18203445548387,0.334333333333333,0.514666666666667,0.536333333333333,0.318333333333333,0,10.8871801836667,3.75945022461538,8.455383515,1,0.612903225806452,0.566666666666667,0.741935483870968,0,0,0,0,0,39.8908527888298,33.5079726575821,30.5946501478745,38.0208179094744,0.87,0.71,0.38,0.56,1.25,1.2,1.25,1.32,1.61,1.74,2.03,2.22,0.96,0.83,0.6,0.75
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.283,0.243,-0.58,-0.554,0,0,0,1,0,0,236198,0.0507579005483871,0.0418722191612903,0.0045108244,0.476187121451613,0.129,0.137333333333333,0.145,0.14,0.1573494917,0.216339799,0.033831183,0.776936882368421,0.67741935483871,0.806451612903226,0.866666666666667,0.387096774193548,1,0,0,0,0,36.9811374900553,36.9826655439212,40.0304228306865,41.7299732494336,1.04,0.61,1,1.61,0.61,0.65,0.66,0.92,0.47,0.51,0.52,0.53,0.93,0.62,0.91,1.44
34,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.305,0.331,-0.794,-0.667,0,0,0,0,0,0,166126,0.000300846258064516,0.0270008878387097,0.163204440133333,0.871904848354839,0.188666666666667,0.217666666666667,0.238333333333333,0.224666666666667,0.009326234,0.104628440375,0.6120166505,2.07915771530769,0.967741935483871,0.741935483870968,0.733333333333333,0.580645161290323,0,0,0,0,0,38.4797533250476,38.9019847073616,39.5878214893636,39.9854547060153,0.44,0.38,0.38,0.72,0.59,0.63,0.65,1.02,0.61,0.9,1.21,1.56,0.48,0.44,0.45,0.8
35,4,22,1,0,0,0,3,22,0,0,0,0,0,0,-0.456,3.575,-0.5,-0.357,0,0,0,0,0,0,201242,0,3.04771562735484,2.0616897321,1.85214397529032,0.406333333333333,0.550666666666667,0.526333333333333,0.353666666666667,0,6.29861229653333,3.8656682476875,7.17705790425,1,0.516129032258065,0.466666666666667,0.741935483870968,2,16,2,3,22,38.189737555775,32.4746613425514,31.9547039924649,38.6284262928211,1.02,0.94,0.81,1.15,1.29,1.07,0.9,0.92,1.33,1.4,1.49,1.58,1.09,0.97,0.83,1.1
36,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.364,2.538,0.469,-0.404,0,0,0,0,0,0,47448,0,0.863002453741935,1.97673523,0.95059398,0.220666666666667,0.288333333333333,0.215333333333333,0.198,0,3.82186800942857,14.825514225,7.367103345,1,0.774193548387097,0.866666666666667,0.870967741935484,1,0,0,0,0,43.9412734811036,38.1129130056587,38.9385974348559,44.9348123035661,1.01,0.87,0.75,0.86,1.18,1.2,0.98,1.07,1.19,1.22,1.39,1.99,1.05,0.95,0.81,0.91
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.396,-0.011,-0.71,-0.641,0,0,0,1,0,0,93219,0.0555114576774194,0.0905564198064516,0.0681669893,0.761700530290323,0.151333333333333,0.167,0.183666666666667,0.161333333333333,0.430213797,0.2807249014,0.227223297666667,1.68662260278571,0.870967741935484,0.67741935483871,0.7,0.548387096774194,1,0,0,0,0,34.2572742647575,35.8126979539619,38.474711195942,39.1956912430025,1.01,0.93,1.16,2.31,0.89,0.93,1.1,1.16,0.55,0.55,0.57,0.56,0.98,0.93,1.14,2.02
38,2,2,0,0,2,2,0,0,0,0,0,0,0,0,-0.264,0.179,-0.73,-0.8,0,0,0,0,0,0,447729,0,0.0350947530967742,0.0516626419,0.708651590451613,0.17,0.188,0.209,0.204666666666667,0,0.120881927333333,0.2583132095,1.99710902763636,1,0.709677419354839,0.8,0.645161290322581,1,0,0,2,2,37.9848996631456,38.740151212865,40.5572629306021,38.2041265104786,0.56,0.51,0.69,1.68,1.11,1.09,1.08,1.23,0.63,0.92,1.19,1.53,0.7,0.65,0.79,1.57
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245,0.321,-0.509,-0.473,0,0,0,0,0,0,91566,0,0.0993037327419355,0.0999470633333333,1.09764021870968,0.175333333333333,0.196,0.237666666666667,0.212666666666667,0,0.439773673571429,1.49920595,4.2533558475,1,0.774193548387097,0.933333333333333,0.741935483870968,1,0,0,0,0,38.8244810461154,39.2720434293628,40.1924041256906,38.2708282740688,1.02,0.74,0.69,1.43,1.12,1.11,1.06,1.13,1,1.18,1.37,1.29,1.04,0.83,0.79,1.36
40,3,0,1,0,0,0,0,0,2,0,0,0,0,0,-0.465,3.434,-0.155,-0.416,0,0,0,0,0,0,88526,0,2.67526307774194,1.4613759438,1.51497241777419,0.276333333333333,0.405333333333333,0.392333333333333,0.256,0,6.91109628416667,2.740079894625,4.6964144951,1,0.612903225806452,0.466666666666667,0.67741935483871,1,0,1,0,0,41.2915192996379,35.5913692971919,34.2808593017552,40.5817330682712,0.91,0.7,0.34,0.62,1.22,1.16,1.12,1.19,1.45,1.27,1.38,1.6,0.99,0.81,0.54,0.76
41,4,10,0,0,1,10,0,0,1,0,1,0,1,0,1.247,-0.347,-0.611,-0.461,0,0,0,1,0,0,283806,0.027656498,0.00141384335483871,0,1.01105127709677,0.126,0.133333333333333,0.145666666666667,0.146,0.285783812666667,0.010957286,0,2.61188246583333,0.903225806451613,0.870967741935484,1,0.612903225806452,1,0,0,1,10,36.0826033857309,38.2218942344041,41.1435497513029,39.821224810586,0.89,0.79,0.96,1.83,0.94,0.96,1.18,1.21,0.5,0.49,0.5,0.53,0.9,0.83,1.01,1.67
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.423,-0.011,-0.304,0.226,0,0,0,0,0,0,122994,0,0.0575308338709677,0.1687557446,1.02775520322581,0.183333333333333,0.217333333333333,0.256666666666667,0.241333333333333,0,0.35669117,0.843778723,3.9825514125,1,0.838709677419355,0.8,0.741935483870968,3,0,0,0,0,36.3670637772634,35.2225376851558,37.5974247822296,38.3039181081142,0.9,1.24,1.46,1.88,0.86,1.2,1.24,1.23,1.42,1.44,1.42,1.37,0.89,1.23,1.41,1.72
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.283,0.077,-0.642,-0.206,0,0,0,0,0,0,1103327,0.00412092203225806,0.0343829878387097,0.0924193496666667,1.03345964225806,0.150666666666667,0.168,0.187666666666667,0.180666666666667,0.042582861,0.0968975111818182,0.396082927142857,2.91247717363636,0.903225806451613,0.645161290322581,0.766666666666667,0.645161290322581,3,0,0,0,0,37.1626564514656,35.9999802665555,38.1258629212751,41.2463049685795,0.88,1.06,1.33,1.88,0.83,1.09,0.9,0.93,0.96,1.21,1.28,1.32,0.87,1.07,1.23,1.64
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168,-0.041,-0.554,-0.911,0,0,0,0,0,0,132551,0.00582597496774194,0.114228118903226,0.168992498866667,0.351133556645161,0.182,0.224666666666667,0.209,0.184333333333333,0.0301008706666667,0.252933691857143,0.563308329555556,0.777510018285714,0.806451612903226,0.548387096774194,0.7,0.548387096774194,0,0,0,0,0,36.1274516608541,36.0722355722748,37.7606432905719,38.0147374088097,0.44,0.4,0.56,1.42,1.2,1.25,1.26,1.43,1.17,1.21,1.27,1.58,0.63,0.61,0.73,1.43
45,2,0,1,0,0,0,1,0,0,0,0,0,0,0,5.093,-0.356,-0.375,0.14,0,0,0,1,1,1,67201,0.0290062387096774,0.115745089709677,0.244075703333333,0.251024536516129,0.136,0.139333333333333,0.139333333333333,0.136,0.4495967,0.276007521615385,1.04603872857143,0.598596971692308,0.935483870967742,0.580645161290323,0.766666666666667,0.580645161290323,1,0,2,0,0,34.3068694915319,35.6511713972081,39.7251170324979,44.2433971064975,0.73,0.43,0.45,0.88,0.62,0.65,0.64,0.96,0.47,0.51,0.55,0.55,0.7,0.49,0.5,0.9
46,4,1,2,1,1,0,0,0,0,0,0,0,1,0,-0.366,1.844,-0.534,-0.938,0,0,0,0,0,0,169326,0,0.556189771129032,0.941332838566667,0.854466945483871,0.278666666666667,0.398,0.386,0.294,0,1.56744390045455,5.6479970314,3.31105941375,1,0.645161290322581,0.833333333333333,0.741935483870968,0,0,2,1,1,39.2586321922295,34.9244479020946,36.7188776097002,38.9587688358127,0.8,0.63,0.55,0.94,1.1,0.87,0.63,1.02,1.19,1.3,1.53,2.12,0.87,0.69,0.57,0.96
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.345,0.25,-0.942,-0.056,0,0,0,0,0,0,112637,0,0.51364508316129,0.698855336666667,0.507648587741936,0.352333333333333,0.376666666666667,0.340333333333333,0.373333333333333,0,1.5922997578,1.9059691,2.62285103666667,1,0.67741935483871,0.633333333333333,0.806451612903226,0,0,0,0,0,37.755343324806,37.9836499821093,37.5606660315101,37.9861700275182,0.2,0.21,0.22,0.95,0.57,0.59,0.63,0.98,0.53,0.59,0.97,1.34,0.3,0.31,0.32,0.95
